##########
# 2017-01-31 13:37:32.430623716 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 1000 (32)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;0.013184;-0.468750;-0.875000;1.097561;0.030488;-0.853659;0
2;1673;0.009277;-0.472656;-0.881836;0.670732;0.060976;-0.731707;0
3;3348;0.026855;-0.419922;-0.841309;0.945122;-0.304878;-0.792683;0
4;5021;-0.014160;-0.495605;-0.883789;1.128049;-0.457317;-0.792683;0
5;6699;-0.003906;-0.499512;-0.918457;0.853659;-0.030488;-0.884146;0
6;8394;0.037598;-0.449219;-0.879395;0.640244;0.609756;-1.371951;0
7;10083;0.037598;-0.461914;-0.870605;1.097561;0.213415;-0.975610;0
8;11768;0.012207;-0.481445;-0.895020;1.280488;0.274390;-0.091463;0
9;13453;0.003906;-0.464355;-0.870605;0.853659;0.060976;0.060976;0
10;15138;-0.009766;-0.455566;-0.854980;0.274390;-0.792683;-0.853659;0
11;16835;0.011230;-0.453125;-0.856934;0.365854;-1.463415;-1.615854;0
12;18539;0.025391;-0.473633;-0.869141;1.006098;-0.945122;-1.676829;0
13;20241;0.010254;-0.470703;-0.885742;1.524390;0.274390;-1.067073;0
14;21940;0.002930;-0.467773;-0.872070;1.707317;1.036585;-0.304878;0
15;23631;0.021973;-0.464844;-0.893555;1.524390;0.670732;-0.975610;0
16;25317;0.014648;-0.488770;-0.890137;0.975610;0.609756;-1.189024;0
17;27005;0.018066;-0.467285;-0.886719;0.823171;0.579268;-0.701220;0
18;28692;0.011230;-0.459961;-0.877930;0.518293;-0.213415;-0.335366;0
19;30378;0.013184;-0.464355;-0.871094;0.884146;-0.823171;-0.731707;0
20;32063;0.018555;-0.465332;-0.860352;1.006098;-0.914634;-1.036585;0
21;33746;0.013672;-0.458496;-0.852539;0.670732;-0.426829;-1.219512;0
22;35432;0.001953;-0.466309;-0.877441;0.945122;-0.670732;-1.006098;0
23;37119;0.016113;-0.461914;-0.886719;1.158537;-0.030488;-0.792683;0
24;38804;0.026855;-0.470215;-0.884277;1.341463;0.945122;-1.097561;0
25;40490;0.024414;-0.458496;-0.866699;1.585366;1.250000;-0.731707;0
26;42174;0.010742;-0.473145;-0.865234;1.493902;0.640244;-0.548780;0
27;43859;0.013184;-0.471680;-0.876953;0.335366;-0.670732;-0.701220;0
28;45545;0.015137;-0.458496;-0.871582;0.152439;-1.158537;-0.853659;0
29;47232;0.006348;-0.466309;-0.867676;0.274390;-1.341463;-1.067073;0
30;48917;0.012695;-0.467285;-0.875977;0.823171;-0.518293;-1.280488;0
31;50601;0.021973;-0.472656;-0.886719;1.554878;0.396341;-1.006098;0
32;52286;0.017090;-0.470703;-0.870605;1.585366;1.097561;-0.762195;0
33;53971;0.024902;-0.473633;-0.880371;1.432927;0.823171;-0.701220;0
34;55655;0.012695;-0.473145;-0.888184;1.280488;0.182927;-0.914634;0
35;57342;0.011230;-0.464355;-0.872070;0.823171;-0.243902;-0.884146;0
36;59029;0.013672;-0.465332;-0.864258;0.548780;-0.670732;-0.884146;0
37;60713;0.005859;-0.470215;-0.876465;0.579268;-0.792683;-1.067073;0
38;62400;0.009766;-0.475586;-0.877930;0.426829;-0.548780;-1.067073;0
39;64085;0.010254;-0.459961;-0.862793;0.640244;-0.152439;-0.792683;0
40;65770;0.009766;-0.464355;-0.872070;0.945122;0.060976;-0.945122;0
41;67456;0.013672;-0.470215;-0.877441;1.189024;0.304878;-0.762195;0
42;69143;0.013672;-0.468750;-0.883789;1.006098;0.609756;-0.975610;0
43;70828;0.014648;-0.467773;-0.896973;1.189024;0.548780;-0.884146;0
44;72512;0.012207;-0.460449;-0.860352;1.219512;-0.030488;-0.762195;0
45;74196;0.013184;-0.464355;-0.859863;1.250000;-0.365854;-0.731707;0
46;75881;-0.002441;-0.465820;-0.871094;0.609756;-0.731707;-0.762195;0
47;77569;0.012207;-0.466797;-0.875488;0.426829;-0.731707;-1.067073;0
48;79254;0.003418;-0.464355;-0.874512;0.670732;-0.548780;-0.884146;0
49;80939;0.007324;-0.470215;-0.871094;0.945122;-0.091463;-0.975610;0
50;82622;0.006836;-0.466309;-0.875000;1.189024;0.243902;-1.006098;0
51;84307;0.011230;-0.467773;-0.865234;1.432927;0.518293;-0.548780;0
52;85992;0.013184;-0.467773;-0.858887;1.646341;0.243902;-0.457317;0
53;87679;0.007324;-0.477051;-0.890137;1.219512;-0.121951;-0.975610;0
54;89363;0.020020;-0.475098;-0.875488;0.792683;-0.396341;-1.128049;0
55;91048;0.011719;-0.479980;-0.872559;0.945122;-0.426829;-0.518293;0
56;92732;0.005371;-0.486816;-0.903809;0.884146;-0.060976;-0.579268;0
57;94416;0.024902;-0.457031;-0.860352;0.792683;-0.274390;-0.975610;0
58;96101;0.029785;-0.450195;-0.862305;0.609756;0.030488;-1.006098;0
59;97786;0.014648;-0.456055;-0.879883;0.884146;-0.121951;-0.975610;0
60;99470;-0.006836;-0.483887;-0.895020;0.945122;-0.213415;-0.945122;0
61;101155;0.013672;-0.468750;-0.885254;0.548780;-0.213415;-1.067073;0
62;102843;0.019043;-0.452148;-0.866699;1.067073;-0.030488;-1.189024;0
63;104528;0.005371;-0.445312;-0.854004;1.341463;0.487805;-0.518293;0
64;106212;-0.008301;-0.480469;-0.867676;1.219512;0.365854;-0.335366;0
