##########
# 2017-01-31 13:38:11.615994073 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 2 (16384)
# Gyroscope full scale: 250 (131)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;0.014160;-0.475098;-0.875488;1.206107;-0.175573;-1.061069;0
2;1688;0.010254;-0.461426;-0.873047;0.969466;0.022901;-0.900763;0
3;3378;0.006836;-0.465820;-0.892090;1.038168;-0.076336;-0.946565;0
4;5065;0.012207;-0.473145;-0.879395;0.809160;-0.198473;-1.038168;0
5;6753;0.011719;-0.469727;-0.885742;1.007634;-0.099237;-1.061069;0
6;8443;0.003418;-0.471680;-0.879395;1.099237;-0.381679;-0.992366;0
7;10130;0.007324;-0.466309;-0.877441;0.938931;-0.007634;-0.755725;0
8;11816;0.008301;-0.465332;-0.873047;0.954198;-0.068702;-0.961832;0
9;13505;0.020020;-0.466797;-0.874512;0.923664;-0.045802;-0.862595;0
10;15188;0.004395;-0.465820;-0.875000;1.229008;-0.022901;-0.862595;0
11;16863;0.018066;-0.468262;-0.879395;1.167939;-0.236641;-0.824427;0
12;18534;0.020020;-0.465820;-0.873535;1.198473;-0.038168;-0.877863;0
13;20206;0.014160;-0.471680;-0.875977;0.893130;0.053435;-0.824427;0
14;21876;0.011719;-0.464355;-0.885254;0.946565;-0.106870;-0.732824;0
15;23551;0.011230;-0.470703;-0.869141;1.106870;-0.244275;-0.725191;0
16;25252;0.017090;-0.463379;-0.883789;0.938931;-0.167939;-0.832061;0
17;26950;0.018555;-0.468262;-0.875000;1.007634;0.045802;-1.015267;0
18;28690;0.005371;-0.461426;-0.871582;1.076336;0.030534;-0.687023;0
19;30369;0.003418;-0.465820;-0.874023;0.961832;0.022901;-0.946565;0
20;32045;0.011230;-0.466309;-0.872559;0.893130;-0.244275;-0.687023;0
21;33889;0.015625;-0.467773;-0.887695;0.916031;-0.160305;-0.893130;0
22;35568;0.011230;-0.468262;-0.877930;0.916031;-0.198473;-1.015267;0
23;37245;0.010742;-0.469727;-0.863281;1.007634;0.152672;-0.946565;0
24;38917;0.014648;-0.466797;-0.880371;0.870229;-0.068702;-0.870229;0
25;40589;0.014648;-0.468750;-0.884766;0.954198;-0.236641;-0.755725;0
26;42309;0.013672;-0.466797;-0.887207;0.923664;-0.061069;-0.938931;0
27;43983;0.015625;-0.469727;-0.891113;0.992366;0.022901;-1.015267;0
28;45656;0.013184;-0.467285;-0.863281;1.038168;-0.137405;-0.969466;0
29;47328;0.006836;-0.466797;-0.883301;0.992366;-0.061069;-0.877863;0
30;49000;0.014160;-0.465820;-0.875000;1.038168;0.038168;-0.748092;0
31;50673;0.009766;-0.462891;-0.881836;1.068702;-0.068702;-1.061069;0
32;52347;0.013184;-0.473633;-0.871582;0.870229;-0.030534;-1.259542;0
33;54019;0.009766;-0.461914;-0.877441;1.083969;0.038168;-0.900763;0
34;55690;0.004883;-0.458496;-0.889160;0.717557;-0.221374;-0.656489;0
35;57379;0.014160;-0.473633;-0.892578;0.961832;-0.137405;-1.015267;0
36;59049;0.004395;-0.467285;-0.871094;1.091603;-0.290076;-0.877863;0
37;60721;0.021973;-0.460938;-0.870605;0.961832;0.045802;-0.671756;0
38;62399;0.017578;-0.473145;-0.880371;1.083969;0.015267;-0.694656;0
39;64077;0.010254;-0.464355;-0.876953;1.000000;-0.106870;-1.022901;0
40;65750;0.016602;-0.471680;-0.872070;1.053435;0.053435;-1.358779;0
41;67420;0.014160;-0.469238;-0.884277;0.877863;-0.076336;-0.916031;0
42;69091;0.009277;-0.465820;-0.887695;1.068702;-0.007634;-0.908397;0
43;70760;0.012207;-0.471191;-0.874512;1.000000;-0.022901;-0.832061;0
44;72441;0.009277;-0.470703;-0.887695;0.725191;0.038168;-0.778626;0
45;74129;0.009277;-0.467285;-0.871094;0.931298;-0.022901;-1.030534;0
46;75810;0.019043;-0.463867;-0.887695;0.885496;0.015267;-1.198473;0
47;77490;0.006348;-0.465332;-0.865234;1.175573;-0.175573;-1.083969;0
48;79174;0.013672;-0.457520;-0.876953;1.175573;-0.106870;-1.106870;0
49;80857;0.005371;-0.461914;-0.873535;1.022901;0.030534;-1.053435;0
50;82544;0.015625;-0.470215;-0.874512;1.030534;0.007634;-0.862595;0
51;84225;0.015137;-0.468750;-0.881348;1.038168;0.045802;-0.946565;0
52;85910;0.011230;-0.473145;-0.871582;1.000000;-0.145038;-1.038168;0
53;87591;0.014160;-0.472656;-0.874512;1.068702;-0.152672;-0.679389;0
54;89290;0.011230;-0.468262;-0.884766;1.030534;-0.129771;-0.854962;0
55;90971;0.014648;-0.471680;-0.874512;0.938931;-0.206107;-0.992366;0
56;92654;0.007812;-0.468750;-0.890625;0.992366;0.129771;-0.641221;0
57;94335;0.007812;-0.471191;-0.881348;0.893130;-0.221374;-0.793893;0
58;96018;0.012207;-0.465332;-0.876953;0.977099;-0.221374;-1.053435;0
59;97708;0.013184;-0.459961;-0.883789;0.893130;-0.190840;-0.877863;0
60;99389;0.006836;-0.463867;-0.867676;0.816794;-0.145038;-0.854962;0
61;101069;0.013184;-0.468262;-0.870605;1.053435;-0.007634;-1.000000;0
62;102752;0.010742;-0.463867;-0.882324;0.977099;-0.167939;-1.213740;0
63;104435;0.013672;-0.465332;-0.870117;0.816794;-0.007634;-1.167939;0
64;106118;0.016602;-0.468262;-0.870605;0.839695;0.106870;-1.000000;0
65;107799;0.016602;-0.470703;-0.875977;0.984733;0.030534;-0.725191;0
66;109478;0.017090;-0.471191;-0.884766;1.274809;0.007634;-0.862595;0
67;111163;0.012695;-0.468262;-0.887207;1.152672;-0.045802;-0.862595;0
68;112849;0.012207;-0.466797;-0.874512;0.839695;-0.083969;-0.763359;0
69;114538;0.006836;-0.468750;-0.880371;0.938931;-0.045802;-1.038168;0
70;116219;0.010742;-0.471191;-0.873047;1.152672;0.076336;-0.992366;0
71;117899;0.013184;-0.472656;-0.884277;1.183206;0.198473;-0.931298;0
72;119580;0.010742;-0.468262;-0.904297;1.160305;-0.183206;-0.877863;0
73;121284;0.015625;-0.479004;-0.866699;0.847328;-0.114504;-1.022901;0
74;122968;0.012695;-0.465820;-0.867676;0.931298;-0.015267;-0.664122;0
75;124649;0.017090;-0.460449;-0.882324;1.236641;-0.099237;-0.923664;0
76;126329;0.012695;-0.471680;-0.883789;0.969466;-0.259542;-0.931298;0
77;128019;0.004395;-0.473633;-0.879395;1.068702;-0.114504;-0.938931;0
78;129875;0.015625;-0.471191;-0.870117;1.053435;0.061069;-0.763359;0
79;131622;0.012695;-0.463867;-0.887695;0.854962;0.022901;-0.908397;0
80;133359;0.017090;-0.476074;-0.863281;0.740458;-0.122137;-0.809160;0
81;135079;0.020020;-0.465332;-0.883789;1.106870;0.068702;-0.824427;0
82;136798;0.015137;-0.471191;-0.884766;0.854962;-0.106870;-0.832061;0
83;138560;0.011230;-0.472656;-0.879883;0.946565;0.068702;-0.961832;0
84;140278;0.015625;-0.473145;-0.870605;1.022901;0.015267;-0.770992;0
85;141991;0.007324;-0.462891;-0.878906;1.099237;-0.022901;-0.763359;0
86;143805;0.007812;-0.460449;-0.884277;1.145038;0.076336;-0.900763;0
87;145580;0.014648;-0.464844;-0.864746;0.984733;0.114504;-0.786260;0
88;147342;0.013672;-0.476562;-0.885742;0.977099;-0.022901;-0.908397;0
89;149065;0.018066;-0.468262;-0.876953;0.916031;0.068702;-1.007634;0
90;150784;0.011230;-0.469238;-0.873535;1.099237;0.083969;-1.213740;0
91;152501;0.006836;-0.466309;-0.897461;1.122137;0.022901;-1.022901;0
92;154217;0.013184;-0.459961;-0.880371;1.152672;0.053435;-0.763359;0
93;155975;0.016602;-0.467285;-0.881348;1.068702;-0.137405;-0.648855;0
94;157695;0.016113;-0.470215;-0.888184;0.954198;-0.206107;-1.053435;0
95;159408;0.010254;-0.468262;-0.887695;0.961832;-0.038168;-0.984733;0
96;161123;0.007324;-0.471191;-0.881348;0.832061;-0.022901;-1.114504;0
97;162841;0.010742;-0.467773;-0.873047;0.793893;-0.038168;-0.961832;0
