##########
# 2017-01-31 14:01:44.033792694 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 250 (131)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;0.012207;-0.458008;-0.883301;0.977099;-0.038168;-1.099237;0
2;1691;0.015137;-0.464844;-0.880859;0.862595;-0.068702;-0.877863;0
3;3385;0.015625;-0.476562;-0.871094;0.961832;0.145038;-0.717557;0
4;5076;0.006348;-0.464844;-0.880371;1.045802;0.061069;-0.870229;0
5;6771;0.011719;-0.463379;-0.877441;0.923664;0.030534;-1.106870;0
6;8463;0.013672;-0.471191;-0.883789;0.832061;0.091603;-1.000000;0
7;10164;0.013672;-0.463379;-0.869141;0.725191;-0.030534;-1.000000;0
8;11865;0.011230;-0.466797;-0.861328;0.938931;-0.183206;-0.984733;0
9;13565;0.006836;-0.473633;-0.885254;0.748092;-0.030534;-0.877863;0
10;15261;0.007812;-0.459961;-0.869141;1.114504;0.038168;-0.717557;0
11;16955;0.009766;-0.466309;-0.874512;0.961832;-0.114504;-1.000000;0
12;18648;0.011719;-0.472656;-0.883301;0.778626;-0.129771;-1.030534;0
13;20368;0.023926;-0.470215;-0.886719;1.000000;-0.106870;-0.893130;0
14;22065;0.016113;-0.458008;-0.890137;0.809160;0.061069;-0.694656;0
15;23761;0.021484;-0.471680;-0.873047;0.984733;-0.183206;-0.801527;0
16;25458;0.016602;-0.468750;-0.878906;1.015267;-0.091603;-0.862595;0
17;27152;0.013672;-0.469238;-0.883789;1.030534;-0.015267;-0.900763;0
18;28849;0.015137;-0.465820;-0.869141;1.114504;-0.053435;-1.099237;0
19;30604;0.007812;-0.471680;-0.869629;1.145038;0.038168;-1.053435;0
20;32434;0.010254;-0.466309;-0.890137;1.229008;-0.068702;-0.931298;0
21;34150;0.006836;-0.474121;-0.875977;1.053435;-0.007634;-0.824427;0
22;35860;0.009277;-0.467773;-0.865234;0.702290;-0.366412;-0.801527;0
23;37561;0.018066;-0.467773;-0.869629;1.114504;0.061069;-0.923664;0
24;39268;0.013184;-0.474121;-0.885742;0.923664;0.183206;-0.786260;0
25;40966;0.017578;-0.469238;-0.870605;1.007634;0.000000;-0.977099;0
26;42660;0.007324;-0.470215;-0.879395;0.893130;-0.358779;-1.099237;0
27;44354;0.005371;-0.474121;-0.876953;0.824427;-0.190840;-0.801527;0
28;46049;0.015625;-0.473145;-0.881836;1.038168;-0.145038;-0.755725;0
29;47747;0.003906;-0.462891;-0.880371;0.954198;0.015267;-0.839695;0
30;49444;0.023926;-0.467285;-0.871582;1.129771;-0.076336;-1.091603;0
31;51138;0.007812;-0.465332;-0.866211;1.022901;-0.221374;-0.931298;0
32;52836;0.014648;-0.465820;-0.875977;0.954198;-0.007634;-0.687023;0
33;54529;0.011719;-0.464355;-0.884277;1.206107;-0.061069;-0.778626;0
34;56227;0.014648;-0.460938;-0.862793;0.946565;-0.061069;-0.816794;0
35;57923;0.013184;-0.464355;-0.867676;1.045802;0.030534;-0.977099;0
36;59619;0.005859;-0.468262;-0.877930;0.961832;0.000000;-0.916031;0
37;61312;0.015137;-0.466797;-0.888184;0.938931;-0.022901;-0.931298;0
38;63008;0.015137;-0.464355;-0.875977;0.961832;-0.320611;-0.801527;0
