num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.016113;0.017578;0.005859;1.036585;0.121951;-0.884146;0
2;1688;1.007324;0.008301;-0.000977;1.067073;0.060976;-1.189024;0
3;3376;0.939941;0.001465;0.033203;1.067073;0.548780;-0.518293;0
4;5064;0.911133;0.021484;0.015137;1.158537;2.195122;-1.250000;0
5;6749;0.858398;-0.001953;0.004883;0.914634;1.707317;-2.225610;0
6;8434;0.866699;0.021484;0.022949;0.945122;1.493902;-3.567073;0
7;10118;0.967773;0.021484;0.013184;0.792683;1.463415;-4.634146;0
8;11811;1.052734;0.034180;0.004883;0.731707;0.914634;-5.121951;0
9;13499;1.277344;0.029297;-0.035156;0.243902;-1.432927;-5.335366;0
10;15183;1.407715;-0.010254;-0.036621;0.487805;-3.323171;-2.774390;0
11;16869;1.314941;0.025391;0.016113;1.768293;-0.701220;1.219512;0
12;18554;1.091797;0.023438;0.034668;1.951220;1.402439;4.237805;0
13;20237;0.863770;0.025391;0.024414;1.006098;1.676829;4.024390;0
14;21933;0.731445;0.003418;0.000000;1.006098;1.646341;2.286585;0
15;23621;0.715820;0.007324;0.007324;1.493902;0.823171;0.426829;0
16;25306;0.770996;0.009766;0.019531;1.128049;-0.060976;-2.439024;0
17;26991;0.913086;0.020996;0.028809;0.945122;-0.213415;-4.512195;0
18;28675;1.080566;0.029297;0.013184;0.579268;-0.823171;-5.335366;0
19;30359;1.171387;0.010254;-0.024902;0.274390;-0.762195;-4.390244;0
20;32049;1.140137;0.015625;-0.041992;0.762195;1.128049;-2.378049;0
21;33740;1.063965;0.019043;-0.034668;1.280488;1.920732;-1.310976;0
22;35434;0.985352;0.008301;0.007812;1.737805;1.493902;-1.097561;0
23;37124;0.971680;0.008301;0.027344;1.951220;0.548780;-1.432927;0
24;38809;0.985352;0.020020;0.074707;1.798780;-0.152439;-1.920732;0
25;40493;1.042969;0.038574;0.052734;1.158537;-0.030488;-2.164634;0
