num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.007324;0.011719;-0.018555;1.006098;0.152439;-1.067073;0
2;1662;1.013672;0.015625;-0.013184;0.945122;0.060976;-1.036585;0
3;3321;1.013184;0.010742;-0.017090;0.884146;0.091463;-0.701220;0
4;4984;1.010254;0.005859;-0.017578;0.975610;0.000000;-0.701220;0
5;6655;1.007324;0.012695;-0.021973;1.158537;0.121951;-0.945122;0
6;8325;1.003418;0.012207;-0.016113;1.310976;0.182927;-0.609756;0
7;9983;1.020508;0.014648;-0.022461;1.036585;-0.182927;-0.975610;0
8;11644;1.009277;0.001953;-0.024902;0.945122;0.091463;-0.945122;0
9;13303;1.016602;0.012695;-0.015625;1.006098;0.091463;-0.701220;0
10;14967;1.007812;0.017578;-0.020508;1.067073;0.152439;-0.701220;0
11;16631;1.012695;0.006836;-0.017578;1.189024;0.060976;-0.823171;0
12;18293;1.010254;0.013184;-0.017090;0.762195;0.060976;-0.975610;0
13;20003;1.008789;0.012207;-0.026367;0.914634;-0.030488;-0.914634;0
14;21663;1.013184;0.016113;-0.027832;0.823171;0.182927;-0.792683;0
15;23325;1.007812;0.012695;-0.005859;1.280488;-0.030488;-0.945122;0
16;24986;1.014648;0.000000;-0.013184;1.158537;0.000000;-0.945122;0
17;26648;1.004883;0.012695;-0.028809;0.884146;0.000000;-0.701220;0
18;28315;0.998535;0.002930;-0.013184;0.975610;0.030488;-0.914634;0
19;29975;1.009766;0.008789;-0.004395;0.884146;-0.060976;-1.097561;0
20;31637;1.014160;0.012207;-0.014648;0.884146;0.091463;-0.945122;0
21;33300;1.015625;0.013184;-0.015625;0.914634;-0.121951;-0.945122;0
22;34961;1.024902;0.011719;-0.014648;0.914634;0.060976;-0.731707;0
23;36621;1.007812;0.012207;-0.013184;0.823171;0.121951;-0.914634;0
24;38281;1.004395;0.014648;-0.046875;1.189024;-0.030488;-0.853659;0
25;39981;1.004883;-0.000977;-0.001953;1.097561;0.121951;-1.036585;0
26;41642;1.005859;0.013672;-0.003906;1.219512;0.000000;-0.792683;0
