num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.006348;0.015625;0.012695;1.128049;0.091463;-0.914634;0
2;1643;1.004395;0.017090;0.017090;1.036585;0.091463;-1.006098;0
3;3289;1.010742;0.006348;0.002441;1.067073;-0.213415;-0.853659;0
4;4934;1.012695;0.002930;-0.001953;1.128049;-0.060976;-1.158537;0
5;6584;1.010742;0.010254;0.003418;0.914634;-0.243902;-0.914634;0
6;8235;1.006348;0.008789;0.013184;1.036585;-0.121951;-0.792683;0
7;9886;1.013672;0.009766;0.028320;0.792683;-0.030488;-0.975610;0
8;11537;1.016602;0.010742;-0.003906;1.036585;0.091463;-0.731707;0
9;13188;1.013672;0.018555;0.009277;0.975610;0.091463;-1.158537;0
10;14838;1.014648;0.004883;-0.010742;1.280488;0.030488;-0.884146;0
11;16489;1.014648;0.006348;0.000977;1.189024;-0.152439;-1.036585;0
12;18141;1.006836;0.013184;0.006348;1.097561;0.182927;-0.792683;0
13;19794;1.012695;0.016113;0.009766;1.006098;0.000000;-0.914634;0
14;21445;1.011230;0.006348;0.011230;1.036585;0.152439;-1.067073;0
15;23094;1.010742;0.000488;0.009766;0.823171;-0.060976;-1.219512;0
16;24743;1.005859;0.001465;0.003418;0.975610;0.030488;-1.158537;0
17;26396;1.007812;0.007812;0.006836;1.219512;0.060976;-1.189024;0
18;28055;1.001465;0.005859;0.005859;1.036585;0.304878;-1.067073;0
19;29723;1.007812;0.006348;0.008301;1.189024;0.121951;-0.609756;0
20;31430;1.011230;0.011230;0.017090;1.250000;-0.030488;-0.884146;0
21;33090;1.023438;0.008301;0.019043;1.097561;-0.091463;-1.371951;0
22;34749;1.014160;0.009766;-0.003906;1.067073;0.091463;-1.006098;0
23;36417;1.005859;0.010742;-0.004883;0.945122;0.152439;-0.640244;0
24;38077;1.005859;0.008301;0.008301;0.975610;0.274390;-0.975610;0
25;39734;1.004395;0.009277;0.022949;1.097561;-0.243902;-1.158537;0
26;41396;1.007812;0.018555;0.000977;1.250000;-0.121951;-1.189024;0
27;43051;1.010742;0.009766;0.008789;0.914634;0.121951;-1.189024;0
28;44709;1.006836;0.000977;0.016113;1.036585;0.152439;-0.975610;0
29;46369;1.019043;0.008301;-0.004883;1.097561;-0.030488;-0.914634;0
30;48026;1.006836;0.006836;0.004395;1.128049;-0.091463;-0.640244;0
31;49684;1.009766;0.002930;0.002930;1.036585;0.060976;-0.945122;0
32;51341;1.004395;0.002441;0.014648;1.036585;0.152439;-0.853659;0
33;52999;1.018555;0.011719;-0.001465;0.975610;0.000000;-0.823171;0
34;54656;1.017578;0.013184;0.009766;1.006098;-0.091463;-0.853659;0
35;56316;1.018555;0.010254;0.015625;1.402439;-0.121951;-1.158537;0
36;57974;1.006836;0.001465;0.016602;0.914634;-0.121951;-0.914634;0
37;59632;1.009277;0.000977;0.004395;1.067073;-0.060976;-0.731707;0
38;61291;1.013184;0.014648;0.015625;0.945122;-0.243902;-0.975610;0
39;62952;1.009766;0.013672;-0.000488;1.158537;0.000000;-0.914634;0
40;64616;1.007812;0.010254;0.004883;1.432927;0.030488;-1.097561;0
41;66278;1.009277;0.013672;0.020020;0.914634;0.182927;-0.914634;0
42;67936;1.025879;0.007324;0.001953;0.792683;-0.152439;-0.914634;0
43;69599;1.007324;0.009766;0.017578;0.884146;0.000000;-0.975610;0
44;71257;1.002930;0.013184;0.013184;0.884146;0.121951;-0.792683;0
45;72915;1.008789;0.005859;0.013184;1.036585;-0.121951;-1.036585;0
46;74572;1.018066;0.004883;0.014160;0.945122;0.030488;-0.762195;0
47;76231;1.008789;0.007324;0.005371;0.914634;0.304878;-0.914634;0
48;77890;1.001465;0.000000;-0.000488;1.006098;0.060976;-1.189024;0
49;79547;1.014648;0.011230;-0.001465;1.128049;-0.152439;-0.884146;0
50;81204;1.008789;0.006348;0.009766;1.097561;-0.182927;-1.006098;0
51;82867;1.007324;0.020020;0.004883;1.067073;0.030488;-1.036585;0
52;84523;1.002930;0.007324;0.016602;1.280488;0.060976;-0.945122;0
53;86188;1.007812;0.011719;0.009277;1.097561;-0.060976;-0.914634;0
54;87846;1.017578;0.003418;0.008789;0.975610;-0.060976;-1.036585;0
55;89506;1.009277;0.007812;0.011230;0.823171;-0.030488;-1.097561;0
56;91163;1.004395;0.000488;0.007324;0.975610;0.060976;-1.006098;0
57;92819;1.009277;0.012207;0.005371;1.219512;0.121951;-0.975610;0
58;94477;1.005859;0.009277;-0.002930;0.884146;-0.091463;-1.189024;0
59;96136;0.997559;0.014160;0.005371;0.945122;0.091463;-0.945122;0
60;97795;1.006348;0.009766;-0.000977;1.036585;0.000000;-1.067073;0
61;99452;1.007812;0.008301;0.004395;1.280488;-0.182927;-0.945122;0
62;101110;1.004395;0.011230;0.017090;1.006098;-0.274390;-0.914634;0
63;102766;1.010742;-0.001953;0.012695;0.945122;0.243902;-0.884146;0
64;104424;1.007812;0.004883;0.009766;0.884146;0.060976;-0.914634;0
65;106083;1.010254;0.015625;0.010254;1.250000;0.000000;-0.945122;0
66;107741;1.023926;0.010254;0.001953;0.914634;0.030488;-1.036585;0
67;109398;1.005371;0.000000;0.002441;0.731707;-0.213415;-0.945122;0
68;111061;1.006836;0.018066;0.004883;0.914634;0.182927;-0.823171;0
69;112719;1.015137;0.009766;-0.002441;0.975610;0.091463;-1.097561;0
70;114411;1.020996;0.001953;0.008789;1.036585;0.000000;-1.280488;0
71;116074;1.007324;0.011230;0.006836;0.975610;0.030488;-1.067073;0
72;117731;1.006348;0.008789;0.013672;0.975610;0.121951;-0.609756;0
73;119389;1.005859;0.011719;-0.000977;0.914634;0.274390;-0.701220;0
74;121046;1.005371;0.008301;0.003418;0.884146;0.121951;-0.945122;0
75;122703;1.018555;-0.000488;0.009766;0.914634;-0.060976;-0.731707;0
76;124361;1.016602;0.009766;0.003418;1.189024;0.152439;-0.884146;0
77;126019;1.011719;0.004883;-0.006836;1.189024;0.152439;-0.701220;0
78;127680;1.007812;0.001953;0.006836;0.914634;0.060976;-0.670732;0
79;129340;1.013672;0.011719;0.021973;1.036585;0.000000;-0.884146;0
80;131003;1.011719;0.007812;0.006836;1.036585;0.152439;-0.914634;0
81;132667;1.009766;0.012695;0.000000;0.975610;0.000000;-0.640244;0
82;134324;1.004883;0.004395;0.008789;1.036585;-0.152439;-0.945122;0
83;135986;1.009766;0.008301;-0.003418;1.128049;0.060976;-1.128049;0
84;137656;1.021484;0.007812;0.002441;0.975610;0.121951;-1.006098;0
85;139320;1.008789;0.011719;0.012207;1.219512;-0.091463;-0.853659;0
86;140987;1.014160;0.013672;-0.002441;1.158537;0.243902;-0.853659;0
87;142645;1.013672;0.004883;-0.003418;1.067073;-0.091463;-0.884146;0
88;144308;1.009277;0.008301;0.008789;1.067073;-0.060976;-1.006098;0
89;145969;1.012695;0.008789;0.017090;1.219512;-0.030488;-1.036585;0
90;147627;1.013672;-0.000488;0.013672;0.914634;0.030488;-0.914634;0
91;149284;0.999023;0.003906;0.003418;1.128049;0.274390;-0.823171;0
92;150941;1.015137;0.004883;0.005859;1.067073;0.182927;-0.945122;0
93;152603;1.011230;0.003906;0.000977;1.006098;-0.091463;-1.036585;0
94;154262;1.020508;0.006836;0.004883;1.158537;-0.182927;-0.823171;0
95;155922;1.010254;0.003418;0.003418;1.067073;-0.030488;-0.975610;0
96;157579;1.010742;0.005859;0.012207;1.006098;0.213415;-1.250000;0
97;159244;1.004883;0.006348;0.012695;1.128049;0.060976;-0.914634;0
98;160916;1.005859;0.013672;0.002441;1.341463;0.182927;-0.975610;0
99;162577;1.011230;-0.000488;0.009277;0.914634;-0.030488;-0.823171;0
100;164240;1.017090;0.008789;0.002441;0.823171;0.121951;-0.975610;0
101;165898;1.013672;0.013184;0.016113;0.853659;0.182927;-1.067073;0
102;167557;1.004395;0.006348;0.008301;1.006098;0.152439;-0.975610;0
103;169216;1.018066;0.007812;0.009277;1.158537;0.060976;-0.609756;0
104;170876;1.008789;0.008789;-0.003906;1.036585;-0.030488;-0.792683;0
105;172534;1.017578;-0.001465;0.009766;0.975610;-0.152439;-0.945122;0
106;174191;1.007812;0.003906;0.009277;1.219512;0.152439;-0.823171;0
107;175849;1.010742;0.004883;0.002441;1.128049;0.243902;-0.823171;0
108;177510;1.018555;0.007324;-0.007324;0.975610;-0.274390;-0.945122;0
109;179169;1.008789;0.010742;0.014160;0.884146;0.030488;-0.945122;0
110;180827;1.009277;0.009277;-0.004883;0.792683;-0.060976;-0.609756;0
111;182484;1.009766;0.007324;0.009277;0.823171;0.030488;-1.067073;0
112;184146;1.013184;0.006348;0.008301;1.189024;0.030488;-0.914634;0
113;185806;1.005371;0.009277;0.002441;1.250000;0.000000;-0.823171;0
114;187465;1.002441;0.001953;0.000977;0.914634;0.000000;-0.914634;0
115;189122;1.008789;0.013184;0.006348;1.006098;0.182927;-0.914634;0
116;190785;1.004883;0.009277;0.011719;1.128049;-0.091463;-0.762195;0
117;192442;1.017090;0.006348;0.002441;1.128049;-0.243902;-0.945122;0
118;194103;1.014160;0.003418;0.013184;0.945122;-0.091463;-0.853659;0
119;195763;1.006348;0.003906;0.005859;0.853659;0.000000;-1.158537;0
120;197420;1.006348;0.002441;0.005859;0.975610;-0.304878;-0.731707;0
121;199077;1.011230;0.011719;0.001953;1.067073;-0.060976;-0.762195;0
122;200734;1.016602;0.008789;0.017578;1.067073;-0.060976;-0.823171;0
123;202393;1.010742;0.008301;0.003418;0.975610;-0.121951;-0.945122;0
124;204051;1.007324;0.005859;0.016602;1.067073;0.213415;-0.975610;0
125;205709;1.009277;0.010254;0.003418;0.823171;0.121951;-0.792683;0
126;207369;1.014160;0.000977;0.002930;0.975610;-0.182927;-1.128049;0
127;209027;1.008301;-0.000488;0.002441;1.036585;-0.304878;-1.219512;0
128;210694;1.011230;0.011719;-0.005859;0.975610;-0.060976;-0.945122;0
129;212353;1.016602;0.009766;0.019043;1.219512;-0.152439;-0.914634;0
130;214009;1.003906;0.014648;0.002441;1.067073;-0.091463;-0.884146;0
131;215668;1.013184;0.009766;0.009766;1.036585;0.365854;-0.945122;0
132;217327;1.014648;0.002930;0.001953;0.884146;-0.121951;-1.128049;0
133;218988;1.007812;0.000000;0.013672;1.250000;-0.121951;-0.853659;0
134;220645;1.003418;0.004883;0.000000;1.310976;-0.182927;-1.097561;0
135;222302;1.013184;0.006348;0.008789;1.310976;-0.091463;-1.128049;0
136;223959;1.016113;0.009766;0.003906;1.280488;-0.060976;-0.945122;0
137;225623;1.010254;0.001465;0.018066;1.128049;0.000000;-0.853659;0
138;227285;1.006836;0.008789;0.009766;0.762195;-0.030488;-0.914634;0
139;228942;1.012695;0.017578;0.000000;1.097561;0.121951;-0.823171;0
140;230600;1.003906;0.002930;0.013184;1.402439;0.030488;-0.701220;0
141;232258;1.007324;0.010254;-0.007324;1.036585;-0.121951;-1.097561;0
142;233916;1.018555;0.009277;0.013184;0.975610;0.030488;-1.128049;0
143;235582;1.017090;0.002441;0.003906;1.219512;0.091463;-0.884146;0
144;237247;1.013184;0.014160;-0.007812;0.853659;0.000000;-1.158537;0
145;238916;1.013672;0.006836;0.008301;1.036585;0.030488;-0.823171;0
146;240575;1.007812;0.009277;0.001465;1.036585;0.000000;-0.792683;0
147;242233;1.005371;0.008789;0.007324;1.067073;0.121951;-0.853659;0
148;243896;1.008789;0.008301;0.021484;1.158537;-0.121951;-1.310976;0
149;245566;1.010254;0.006348;0.007324;1.128049;0.121951;-1.067073;0
150;247220;1.012695;0.002930;0.015137;1.006098;0.030488;-1.006098;0
151;248870;1.008301;0.001953;0.006348;1.006098;0.000000;-1.067073;0
152;250522;1.010742;0.005859;0.012207;1.189024;0.091463;-1.128049;0
153;252174;1.006348;0.010742;0.025879;1.067073;-0.091463;-1.097561;0
154;253825;1.009277;0.001953;0.008789;0.884146;-0.152439;-1.219512;0
155;255508;1.011230;0.007812;-0.000977;1.067073;-0.060976;-0.792683;0
156;257167;1.002441;0.001953;0.022461;1.128049;-0.182927;-0.914634;0
157;258824;1.002441;0.006836;0.019531;1.097561;0.152439;-0.884146;0
158;260483;1.011230;0.014648;-0.002930;1.006098;0.030488;-0.792683;0
159;262141;1.003418;0.006836;0.014160;0.823171;0.000000;-0.975610;0
160;263799;1.013672;0.014648;0.012207;0.884146;-0.304878;-0.884146;0
161;265464;1.017578;0.008301;-0.001465;0.975610;-0.060976;-1.067073;0
162;267122;1.015137;0.004883;-0.006836;1.158537;-0.060976;-0.884146;0
163;268780;1.009766;0.006348;0.014648;0.945122;-0.152439;-1.219512;0
164;270439;1.011230;0.003418;0.002930;0.945122;0.152439;-1.097561;0
165;272097;1.014160;0.004395;-0.009277;0.884146;0.060976;-1.067073;0
166;273760;1.007324;0.007812;0.006348;1.097561;-0.152439;-1.006098;0
167;275426;1.014648;0.009277;-0.000977;1.158537;0.030488;-0.975610;0
168;277130;1.011230;0.004883;0.002930;0.975610;0.152439;-1.036585;0
169;278794;1.003418;0.009277;0.014648;1.006098;0.000000;-0.579268;0
170;280452;1.007812;0.000977;-0.006348;1.067073;-0.091463;-0.914634;0
171;282111;1.009277;0.016113;0.010254;0.914634;0.091463;-1.097561;0
172;283769;1.013672;-0.000488;0.015137;1.158537;0.121951;-0.914634;0
173;285432;1.012695;0.003418;0.000000;1.067073;-0.182927;-0.823171;0
174;287127;1.008789;0.017090;0.016113;1.006098;0.000000;-1.036585;0
175;288783;1.007812;0.003418;0.005859;0.884146;0.213415;-0.884146;0
176;290440;1.006348;0.011230;0.009277;1.128049;-0.091463;-0.792683;0
177;292098;1.010742;0.004883;0.008789;0.792683;0.060976;-1.067073;0
178;293756;0.997559;0.013184;0.013184;0.975610;0.000000;-1.067073;0
179;295413;1.008301;0.012207;0.021484;0.945122;0.091463;-0.853659;0
180;297074;1.014648;0.009766;-0.018066;1.006098;0.060976;-1.036585;0
181;298733;1.017578;0.002441;-0.001953;0.792683;-0.030488;-0.914634;0
182;300391;1.017578;0.006836;0.021484;1.128049;-0.030488;-0.884146;0
183;302050;1.009766;0.003418;0.009277;1.097561;0.030488;-1.067073;0
184;303711;1.011719;0.015625;0.008789;1.158537;0.121951;-0.975610;0
185;305369;1.010742;0.006836;0.004395;1.036585;0.243902;-0.914634;0
186;307040;1.015137;0.004395;0.009277;0.884146;0.030488;-1.128049;0
187;308697;1.010742;0.003906;0.008789;1.219512;-0.152439;-1.128049;0
188;310355;1.010742;0.006348;0.009766;1.250000;-0.030488;-0.823171;0
189;312013;1.004395;0.011230;0.009766;0.853659;-0.335366;-0.762195;0
190;313672;1.015137;0.004883;0.009766;0.853659;-0.091463;-0.792683;0
191;315329;1.005371;0.011230;0.015137;1.067073;0.030488;-0.945122;0
192;316985;1.002441;0.005859;-0.008789;1.006098;-0.030488;-1.158537;0
193;318645;1.007324;0.010254;0.008301;1.158537;0.243902;-0.945122;0
194;320304;1.003418;0.016113;0.000977;1.280488;0.091463;-0.823171;0
195;321962;1.012695;0.011230;0.010254;0.975610;0.060976;-0.853659;0
196;323620;1.008789;0.004883;0.004395;1.036585;-0.335366;-1.036585;0
197;325278;1.014160;0.012207;0.005859;1.128049;-0.182927;-0.884146;0
198;326941;1.001953;0.002930;0.000977;1.067073;-0.060976;-0.914634;0
199;328601;1.002441;0.009277;0.004883;0.884146;0.121951;-0.914634;0
200;330259;1.014160;0.004395;0.022949;1.189024;0.182927;-1.036585;0
201;331917;1.013184;0.005859;0.022461;1.189024;0.121951;-1.128049;0
202;333574;1.011230;0.006348;0.001953;0.975610;-0.060976;-1.006098;0
203;335233;1.011719;0.008789;0.000000;1.189024;-0.030488;-0.823171;0
204;336888;1.011230;0.018066;0.027832;1.097561;0.060976;-1.097561;0
205;338546;1.007812;0.011719;-0.008789;1.036585;0.000000;-0.823171;0
206;340203;1.004883;0.004395;0.003418;1.158537;0.060976;-0.884146;0
207;341860;1.006836;0.000977;-0.011230;0.884146;-0.121951;-1.006098;0
208;343520;1.023926;0.010254;0.020020;0.975610;-0.060976;-0.975610;0
209;345179;1.011230;0.008789;0.011719;1.219512;-0.121951;-0.945122;0
210;346864;1.007812;0.012695;0.014160;1.097561;0.060976;-0.975610;0
211;348522;1.011719;0.003418;0.017578;1.006098;0.243902;-0.945122;0
212;350180;1.009277;0.017090;0.001465;1.158537;0.213415;-1.128049;0
213;351842;1.012695;0.000977;0.012695;0.914634;0.030488;-0.914634;0
214;353502;1.005371;0.003418;0.013672;0.792683;0.000000;-0.731707;0
215;355159;1.010254;0.014160;0.010254;0.853659;-0.243902;-0.914634;0
216;356817;1.009766;0.014160;0.019043;0.792683;0.000000;-0.914634;0
217;358474;1.012695;0.007812;0.006348;0.823171;0.091463;-0.731707;0
218;360133;1.008789;0.018066;0.004395;1.036585;0.000000;-0.945122;0
219;361791;1.008789;0.000488;0.002441;1.189024;-0.152439;-0.914634;0
220;363449;1.002441;0.016113;0.001953;0.945122;0.091463;-0.762195;0
221;365105;1.014160;0.017578;0.014160;1.189024;-0.121951;-0.884146;0
222;366764;1.018066;0.006348;0.017090;1.067073;0.000000;-0.945122;0
223;368423;1.008301;0.009766;0.015625;0.853659;0.091463;-1.128049;0
224;370081;1.011230;-0.002441;0.009277;1.036585;0.060976;-0.884146;0
225;371738;1.004883;0.009277;0.007324;1.280488;0.152439;-0.762195;0
226;373395;1.004883;0.007812;0.002930;1.280488;0.152439;-0.945122;0
227;375054;1.004395;0.012695;0.009766;1.189024;0.060976;-0.792683;0
228;376719;1.009277;0.001953;0.013184;0.975610;-0.030488;-0.792683;0
229;378384;1.009277;0.006836;0.013672;1.036585;0.121951;-0.670732;0
230;380055;1.009277;0.013184;0.002441;1.189024;0.243902;-1.097561;0
231;381714;1.003906;0.009766;0.011719;1.006098;-0.060976;-1.128049;0
232;383373;1.011719;0.002930;0.002930;0.823171;-0.091463;-0.701220;0
233;385035;1.007324;-0.001953;0.003906;1.128049;0.030488;-1.128049;0
234;386713;1.008301;0.008301;-0.001465;0.762195;0.060976;-1.067073;0
235;388371;1.009766;0.004395;0.001465;1.158537;-0.121951;-0.853659;0
236;390027;1.011719;0.011230;0.004395;1.128049;0.182927;-0.731707;0
