num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.007812;0.033691;-0.013672;0.945122;0.060976;-0.823171;0
2;1684;1.006348;0.033203;-0.016113;0.853659;0.091463;-0.762195;0
3;3381;1.006836;0.032715;-0.011719;0.914634;0.060976;-1.067073;0
4;5080;1.007324;0.035645;-0.010254;1.067073;-0.060976;-0.792683;0
5;6775;1.014160;0.039062;-0.003906;1.006098;0.091463;-0.823171;0
6;8467;1.008301;0.031250;-0.007812;1.189024;-0.060976;-0.823171;0
7;10162;1.015137;0.035645;-0.014160;1.036585;0.121951;-0.914634;0
8;11848;1.003418;0.028809;-0.017090;1.067073;0.000000;-0.884146;0
9;13537;1.006836;0.035645;-0.027344;0.975610;0.030488;-0.975610;0
10;15224;1.012695;0.025391;-0.018066;0.914634;-0.030488;-0.914634;0
11;16912;1.007812;0.025879;-0.021973;0.975610;0.091463;-0.975610;0
12;18599;1.004395;0.038574;-0.015625;1.006098;0.121951;-1.250000;0
13;20290;1.015625;0.040527;-0.015625;1.128049;0.091463;-1.006098;0
14;21976;1.013184;0.027344;-0.003906;0.884146;0.152439;-0.762195;0
15;23672;1.013672;0.036133;0.001953;1.158537;0.000000;-0.762195;0
16;25362;1.005859;0.035156;-0.015625;1.036585;0.000000;-0.914634;0
17;27050;1.012695;0.033691;-0.026855;0.945122;0.030488;-0.914634;0
18;28737;1.009277;0.033203;-0.011719;0.792683;-0.243902;-0.945122;0
19;30422;1.007812;0.033203;-0.015137;0.914634;0.000000;-0.945122;0
20;32109;1.007324;0.023438;-0.026855;1.036585;-0.091463;-0.853659;0
21;33849;1.009277;0.036133;-0.018555;0.762195;0.030488;-1.036585;0
22;35544;1.006348;0.034180;-0.012695;1.006098;0.121951;-0.823171;0
23;37227;1.012695;0.032227;-0.003906;1.036585;-0.060976;-1.006098;0
24;38914;1.003418;0.041992;-0.008789;0.914634;0.243902;-0.945122;0
25;40602;1.008301;0.039062;-0.014160;0.762195;0.000000;-0.975610;0
26;42290;1.004395;0.031250;-0.006836;0.975610;-0.060976;-0.884146;0
27;43975;1.005859;0.034180;-0.012207;1.158537;0.182927;-0.823171;0
28;45665;1.004395;0.032227;-0.020020;0.945122;0.030488;-0.823171;0
29;47350;1.009766;0.030762;-0.017090;1.036585;-0.182927;-0.792683;0
30;49040;1.008301;0.031738;-0.025879;1.189024;0.091463;-0.762195;0
31;50726;1.007324;0.032715;-0.012207;0.762195;-0.060976;-0.945122;0
32;52415;1.006348;0.036621;-0.003906;1.310976;-0.274390;-0.914634;0
33;54102;1.009277;0.035156;-0.001465;1.097561;0.121951;-0.884146;0
34;55790;1.008301;0.031250;-0.012695;0.670732;0.121951;-0.853659;0
35;57489;1.010742;0.024414;-0.014648;0.762195;0.304878;-0.914634;0
36;59177;1.004883;0.036621;-0.008301;1.036585;0.152439;-1.006098;0
37;60863;1.015625;0.037109;-0.027344;1.158537;0.000000;-0.823171;0
38;62550;1.011719;0.038086;-0.019043;1.006098;0.121951;-0.914634;0
39;64238;1.014648;0.040039;0.012695;0.823171;0.182927;-0.914634;0
40;65927;1.006348;0.031738;-0.008789;1.067073;0.060976;-0.762195;0
41;67615;1.013672;0.031250;-0.013184;1.097561;0.091463;-0.945122;0
42;69300;1.009766;0.033691;-0.019043;0.884146;0.030488;-0.975610;0
43;70990;1.003906;0.033203;-0.020508;1.006098;-0.213415;-0.762195;0
44;72687;1.007812;0.035156;-0.016602;1.036585;0.152439;-1.067073;0
45;74378;1.012695;0.031738;-0.000977;0.975610;0.121951;-1.006098;0
46;76076;1.011719;0.033203;-0.008301;0.975610;0.060976;-1.006098;0
47;77766;1.003418;0.022949;-0.014160;1.158537;-0.060976;-0.731707;0
48;79456;1.009766;0.034180;-0.012207;0.792683;-0.060976;-0.640244;0
49;81147;1.007324;0.037598;-0.020020;0.853659;0.152439;-0.884146;0
50;82835;1.010254;0.031738;-0.008789;1.067073;0.243902;-0.884146;0
51;84526;1.014160;0.040527;-0.014648;0.884146;0.091463;-0.884146;0
52;86223;0.998535;0.029297;-0.005859;1.036585;-0.091463;-0.853659;0
53;87911;1.010742;0.030762;-0.014648;1.067073;-0.060976;-0.945122;0
54;89594;1.008301;0.037109;-0.007324;0.914634;0.000000;-1.067073;0
55;91282;1.004883;0.037598;-0.012695;1.097561;-0.030488;-0.945122;0
56;92969;1.007812;0.030762;-0.023926;1.097561;0.121951;-0.762195;0
57;94659;1.011230;0.029297;-0.030273;0.762195;0.243902;-0.823171;0
58;96344;1.001953;0.035156;-0.013672;0.823171;0.182927;-0.975610;0
59;98040;1.008789;0.034180;-0.021484;0.914634;0.091463;-0.884146;0
60;99736;1.006348;0.035156;-0.014160;1.006098;0.091463;-0.792683;0
61;101433;1.014160;0.035645;-0.018555;1.036585;0.000000;-1.097561;0
62;103123;1.012695;0.031738;-0.017578;0.914634;0.091463;-0.975610;0
63;104814;1.009277;0.035156;-0.014160;1.097561;-0.091463;-0.762195;0
64;106503;1.011719;0.030762;-0.015625;0.853659;-0.121951;-1.036585;0
65;108190;1.016602;0.025391;-0.008789;1.006098;0.152439;-0.945122;0
66;109878;1.006348;0.041504;-0.004395;1.067073;0.121951;-0.914634;0
67;111561;1.013184;0.037598;-0.008789;1.097561;0.060976;-0.975610;0
68;113247;1.007324;0.039551;-0.012695;1.006098;-0.182927;-1.006098;0
69;114935;1.016602;0.026367;-0.013184;1.097561;0.182927;-0.945122;0
70;116623;1.004395;0.031738;-0.005859;1.128049;-0.030488;-0.914634;0
71;118310;1.005371;0.036133;-0.014648;1.128049;0.152439;-0.975610;0
72;119996;1.017090;0.033203;-0.018555;0.853659;-0.060976;-0.884146;0
73;121736;1.006348;0.030273;-0.019043;1.036585;0.152439;-0.914634;0
74;123432;1.007324;0.030762;-0.013184;0.884146;0.121951;-0.914634;0
75;125151;1.005859;0.026855;-0.000977;0.945122;-0.060976;-1.036585;0
76;126840;1.009766;0.037109;-0.007812;0.975610;-0.213415;-0.945122;0
77;128527;1.011230;0.029785;-0.003418;1.128049;0.152439;-0.975610;0
78;130211;1.010742;0.026855;-0.017090;0.792683;0.121951;-0.975610;0
79;131901;1.010254;0.031738;-0.016113;1.036585;0.030488;-0.945122;0
80;133589;1.010254;0.031738;0.000977;1.036585;-0.152439;-1.067073;0
