num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.005371;0.011230;0.013184;1.097561;0.152439;-1.036585;0
2;1658;1.010254;0.014160;0.017090;1.006098;-0.091463;-1.097561;0
3;3310;1.006348;0.008789;0.018555;1.128049;0.152439;-0.884146;0
4;4962;1.007812;0.007812;0.025879;1.097561;0.060976;-0.914634;0
5;6613;1.019043;0.003906;0.009766;1.250000;0.060976;-0.945122;0
6;8265;1.005859;0.003418;0.014648;0.884146;0.182927;-1.128049;0
7;9916;1.007324;0.002441;0.020508;0.823171;-0.030488;-1.158537;0
8;11570;1.008301;0.009766;0.014648;1.310976;0.030488;-1.036585;0
9;13223;1.007812;0.003418;0.014160;1.158537;-0.030488;-0.762195;0
10;14874;1.015625;0.005859;0.012207;1.006098;0.060976;-0.975610;0
11;16534;1.019531;0.009277;0.010254;0.792683;0.091463;-1.097561;0
12;18197;1.007812;0.004395;0.017578;1.006098;0.121951;-0.731707;0
13;19856;1.004883;0.007812;0.018066;1.097561;0.152439;-0.914634;0
14;21514;1.009766;0.003906;0.014160;1.128049;-0.396341;-1.189024;0
15;23166;1.018555;0.002930;0.021484;0.792683;-0.091463;-0.792683;0
16;24822;1.015625;0.010742;0.006348;1.067073;0.060976;-0.640244;0
17;26475;1.004883;0.012207;0.018555;0.945122;-0.091463;-0.914634;0
18;28128;1.008301;0.006348;0.015137;0.853659;0.030488;-1.128049;0
19;29779;1.008789;0.002930;0.018066;1.128049;0.060976;-0.975610;0
20;31432;1.010254;0.010742;0.012207;1.219512;-0.182927;-0.731707;0
21;33086;1.008789;0.006348;0.004395;0.914634;0.060976;-1.036585;0
22;34739;1.007812;0.001465;0.013672;0.792683;0.121951;-1.097561;0
23;36391;1.012695;0.000000;0.015137;0.792683;0.000000;-1.036585;0
24;38044;1.009766;0.009766;0.013184;0.792683;0.152439;-1.006098;0
25;39697;1.009277;0.006348;0.020508;1.067073;-0.121951;-0.914634;0
26;41350;1.009277;0.000977;0.015625;0.792683;-0.182927;-0.914634;0
27;43003;1.015137;0.011230;0.010254;0.853659;-0.091463;-0.701220;0
28;44656;1.013672;0.010742;0.009766;1.006098;0.152439;-0.701220;0
29;46310;1.006348;-0.008789;0.016113;1.006098;0.000000;-1.250000;0
30;47967;1.009766;0.005859;0.010254;0.884146;-0.152439;-1.006098;0
31;49621;1.009766;0.007812;0.017090;0.914634;-0.091463;-0.792683;0
32;51276;1.005371;0.009766;0.013184;1.036585;0.335366;-0.640244;0
33;52929;1.009277;0.014160;0.008301;0.762195;0.182927;-0.945122;0
34;54582;1.019043;0.004883;0.004883;1.036585;-0.030488;-1.067073;0
35;56235;1.014648;0.003418;0.002441;1.006098;0.091463;-0.792683;0
36;57887;1.013184;0.010254;0.016113;1.036585;-0.182927;-0.762195;0
37;59540;1.009766;-0.000488;-0.000488;0.853659;0.030488;-0.945122;0
38;61193;1.004395;0.004883;0.006348;0.853659;-0.030488;-0.914634;0
39;62845;1.010254;0.004395;0.007324;1.006098;-0.030488;-0.945122;0
40;64500;1.012695;0.008301;0.007324;1.250000;-0.030488;-0.762195;0
41;66156;1.010254;0.005859;0.005371;1.189024;0.030488;-0.945122;0
42;67810;1.010742;0.004395;0.019531;1.219512;-0.091463;-1.036585;0
43;69462;1.007324;0.006348;0.024414;0.975610;0.030488;-0.945122;0
44;71116;1.003418;-0.001465;0.016113;1.189024;0.000000;-1.006098;0
45;72769;1.006348;0.011230;0.007324;1.006098;0.091463;-0.823171;0
46;74423;1.009277;0.005859;0.019043;0.945122;-0.030488;-0.853659;0
47;76076;1.001465;0.006836;0.002930;0.975610;0.152439;-0.975610;0
48;77728;1.010742;0.015625;0.018555;0.975610;0.121951;-1.189024;0
49;79381;1.013672;0.004395;0.013672;1.219512;0.121951;-1.036585;0
50;81034;1.003418;0.000977;0.013672;1.158537;0.243902;-0.975610;0
51;82688;1.016113;0.012207;0.018555;1.097561;0.121951;-1.036585;0
52;84340;1.007812;0.011719;0.013672;0.884146;0.000000;-0.579268;0
53;85991;1.013184;0.004883;0.007812;1.097561;-0.060976;-0.853659;0
54;87643;1.010742;0.002930;0.009766;0.975610;0.152439;-1.067073;0
55;89297;1.002930;0.022461;0.013184;1.158537;0.152439;-1.006098;0
56;90952;1.005859;0.005859;0.020020;0.975610;0.030488;-0.975610;0
57;92606;1.009766;0.019043;0.026855;1.036585;0.030488;-0.792683;0
58;94258;1.005371;0.006836;0.006836;0.914634;0.030488;-1.006098;0
59;95911;1.011230;0.000977;0.021973;0.914634;-0.030488;-0.914634;0
60;97563;1.018555;0.000000;0.008301;1.097561;0.182927;-0.701220;0
61;99217;1.006348;0.012207;0.004395;1.006098;0.121951;-1.158537;0
62;100871;1.007324;0.005859;0.008789;0.975610;0.243902;-0.884146;0
63;102523;1.020020;0.011719;0.012207;1.158537;0.213415;-1.006098;0
64;104175;1.020020;0.001465;0.004395;1.128049;-0.030488;-0.640244;0
65;105827;1.014160;0.003418;0.027832;1.067073;-0.274390;-1.006098;0
66;107480;1.008789;0.010742;0.021484;1.189024;0.060976;-1.036585;0
67;109131;1.017090;0.001953;-0.004395;0.853659;0.091463;-0.853659;0
68;110784;1.016602;0.000488;0.012207;0.975610;0.000000;-0.884146;0
69;112436;1.009277;0.009277;0.007812;1.097561;-0.152439;-0.914634;0
70;114088;1.015625;0.004395;0.025879;0.975610;0.091463;-1.158537;0
71;115741;1.004395;0.010742;0.035156;1.280488;-0.060976;-1.036585;0
72;117396;1.009277;0.006836;0.007812;1.158537;0.091463;-1.036585;0
73;119054;1.007324;0.003906;0.017578;0.975610;0.213415;-0.853659;0
74;120715;1.007324;-0.002930;0.013672;1.158537;-0.091463;-1.067073;0
75;122374;1.003906;0.007812;0.001465;1.006098;-0.030488;-1.067073;0
76;124031;1.009766;0.005859;0.007812;0.975610;-0.060976;-1.097561;0
77;125686;1.009277;0.011230;0.018555;1.097561;-0.060976;-1.006098;0
78;127339;1.007812;0.000977;0.022461;0.975610;0.213415;-0.914634;0
79;128991;0.999023;0.009277;0.016602;1.097561;0.152439;-1.036585;0
80;130643;1.009766;0.002441;0.020020;1.341463;-0.030488;-1.219512;0
81;132296;1.011230;0.002441;0.014648;1.219512;0.091463;-1.067073;0
82;133949;1.007812;0.003418;0.009766;1.128049;0.091463;-0.945122;0
83;135601;1.015625;0.001953;0.000000;0.945122;-0.121951;-1.189024;0
84;137253;1.012695;0.014160;0.003418;0.792683;0.060976;-0.914634;0
85;138905;1.008301;0.000000;0.006348;0.762195;0.152439;-0.975610;0
86;140558;1.003418;0.003906;0.011719;1.341463;-0.091463;-0.975610;0
87;142210;1.010254;0.016602;0.003906;1.219512;-0.152439;-0.792683;0
88;143864;1.009277;0.003418;0.011230;1.036585;-0.060976;-1.006098;0
89;145518;1.009766;0.010254;0.011230;1.128049;0.243902;-0.945122;0
90;147170;1.006348;0.007812;0.005371;1.067073;-0.121951;-0.792683;0
91;148826;1.007324;0.004395;0.020020;0.975610;-0.213415;-0.945122;0
92;150489;1.011719;0.003906;0.023438;1.250000;-0.030488;-1.189024;0
93;152162;1.001953;0.001465;0.020020;0.792683;-0.091463;-1.128049;0
94;153828;0.998535;0.008301;0.023926;1.250000;0.091463;-1.097561;0
95;155484;1.004883;0.008301;0.011719;0.914634;0.060976;-0.762195;0
96;157138;1.013672;0.008789;0.012207;0.762195;-0.060976;-0.701220;0
97;158791;1.001953;0.004395;0.003906;1.006098;-0.091463;-0.975610;0
98;160443;1.013672;0.002441;0.014160;0.975610;0.060976;-0.853659;0
99;162091;1.002441;0.004395;0.024414;1.006098;0.030488;-0.884146;0
100;163737;1.010742;0.010254;0.012695;0.792683;0.000000;-0.762195;0
101;165383;1.007812;0.001465;0.017578;0.884146;0.121951;-0.975610;0
102;167029;1.006348;0.013184;0.015137;0.792683;0.030488;-0.731707;0
103;168674;1.006348;0.012695;0.004395;0.914634;-0.060976;-0.853659;0
104;170324;1.009766;0.004883;0.012695;1.250000;0.030488;-0.731707;0
105;171973;1.008301;0.005859;0.017578;1.128049;0.121951;-0.731707;0
106;173619;1.015625;0.012695;0.011230;0.914634;-0.060976;-0.975610;0
107;175265;1.004395;0.010254;0.021973;0.823171;0.060976;-1.006098;0
108;176911;1.013672;0.003418;0.019043;0.853659;-0.030488;-0.914634;0
109;178557;1.003906;0.004395;0.007324;1.219512;-0.182927;-0.853659;0
110;180203;1.012695;0.012207;0.016113;1.128049;0.060976;-0.823171;0
111;181944;1.020020;0.007324;0.007812;1.067073;0.030488;-0.762195;0
112;183605;1.013184;0.000977;0.014160;1.097561;-0.121951;-0.701220;0
113;185258;1.003418;0.008301;0.011719;1.036585;0.091463;-0.884146;0
114;186912;1.004395;0.012207;0.020020;0.945122;-0.121951;-1.006098;0
115;188564;1.004883;0.009277;0.009766;1.036585;-0.121951;-0.945122;0
116;190275;1.011230;0.006348;0.006836;0.945122;0.030488;-0.975610;0
117;191937;1.006348;0.002441;0.016113;0.914634;0.121951;-0.945122;0
118;193600;1.012695;0.012207;0.007812;1.189024;-0.030488;-0.853659;0
119;195264;1.010742;0.013184;0.008301;0.884146;0.000000;-1.128049;0
120;196923;1.015137;0.011719;-0.002930;1.006098;0.091463;-0.853659;0
121;198595;1.003418;0.009277;0.016113;0.884146;0.000000;-0.762195;0
122;200261;1.009766;0.004883;0.006836;1.006098;0.000000;-0.853659;0
123;201923;1.013184;0.005859;0.012695;1.067073;0.000000;-0.853659;0
124;203577;1.009766;0.001953;0.014648;0.853659;0.000000;-0.853659;0
125;205236;1.010742;-0.000488;0.007812;1.036585;-0.060976;-1.219512;0
126;206907;1.013184;-0.000488;0.011230;1.189024;-0.091463;-0.884146;0
127;208569;1.014160;0.004395;0.018555;1.189024;0.060976;-0.701220;0
128;210239;1.011719;0.001465;0.011230;0.975610;-0.060976;-1.097561;0
129;211907;1.020996;0.002930;-0.000977;0.914634;-0.060976;-1.036585;0
130;213568;1.012695;0.003906;0.015137;1.006098;0.091463;-0.823171;0
131;215238;1.018555;0.016113;0.005371;1.158537;-0.121951;-1.006098;0
132;216896;1.014160;0.013184;0.017578;1.097561;0.091463;-0.853659;0
133;218558;1.006348;0.002930;0.008301;1.036585;0.152439;-0.884146;0
134;220213;1.004883;0.002930;0.026855;0.914634;0.091463;-1.097561;0
135;221913;1.015137;0.006836;0.006348;0.884146;-0.091463;-0.884146;0
136;223587;1.006348;0.003418;0.012695;1.006098;0.152439;-0.731707;0
137;225263;1.014160;0.000000;0.012695;0.975610;0.091463;-0.975610;0
138;226931;1.014160;0.004395;0.008301;1.280488;0.000000;-1.067073;0
139;228588;1.014160;0.014160;0.011230;1.067073;-0.121951;-1.006098;0
140;230254;1.014160;0.005859;0.025879;0.945122;-0.121951;-0.823171;0
141;231936;1.011719;0.003418;0.016113;1.128049;-0.121951;-0.731707;0
142;233615;1.004395;0.004395;0.027344;0.945122;-0.091463;-0.945122;0
143;235275;1.017090;0.006348;0.017090;1.097561;-0.060976;-1.067073;0
144;236938;1.013672;0.014648;0.010254;1.128049;-0.274390;-0.975610;0
145;238599;1.004883;-0.001953;0.007324;1.250000;0.121951;-0.884146;0
146;240273;1.005371;0.002441;0.012207;0.975610;-0.030488;-0.640244;0
147;241930;1.013184;0.010254;0.007812;1.036585;-0.182927;-0.945122;0
148;243592;1.013672;0.014648;0.019043;1.036585;0.243902;-0.914634;0
149;245252;1.014160;0.003418;0.005371;0.914634;0.182927;-1.128049;0
150;246912;1.010742;0.007324;0.009277;1.128049;-0.060976;-1.006098;0
151;248579;1.014648;0.006836;0.020020;1.036585;0.000000;-0.762195;0
152;250243;1.014648;0.010254;0.008301;1.189024;0.152439;-0.914634;0
153;251908;1.004395;0.011230;0.020020;0.762195;0.030488;-1.036585;0
154;253564;1.005371;0.002930;0.015625;1.128049;-0.243902;-0.823171;0
155;255219;1.007324;0.000977;0.029785;1.158537;-0.121951;-1.006098;0
156;256872;1.005371;0.002930;0.014648;0.884146;-0.091463;-1.158537;0
157;258525;1.013672;0.003418;0.007324;0.975610;0.182927;-0.945122;0
158;260177;1.010742;0.000000;0.015625;0.731707;-0.060976;-1.006098;0
159;261829;0.999023;0.003418;0.013672;1.097561;0.000000;-1.036585;0
160;263483;1.008301;0.004883;0.021973;1.097561;-0.030488;-0.792683;0
161;265136;1.016113;0.007324;0.006836;1.067073;-0.030488;-1.006098;0
162;266788;1.011230;0.001465;0.012207;0.823171;-0.091463;-0.853659;0
163;268439;1.009277;0.004395;0.014160;0.823171;-0.060976;-0.853659;0
164;270092;1.008789;0.007324;0.009766;0.945122;0.060976;-1.006098;0
165;271746;1.018555;0.003906;0.017578;0.975610;0.304878;-0.945122;0
166;273399;1.016602;0.003906;0.013184;1.250000;-0.121951;-1.097561;0
167;275051;1.013184;0.017578;0.026367;1.036585;-0.152439;-0.945122;0
168;276703;1.011719;0.008301;0.008301;0.823171;0.152439;-0.823171;0
169;278355;1.014648;0.012695;0.023438;1.006098;0.152439;-1.006098;0
170;280008;1.005371;0.012695;0.014648;1.097561;-0.121951;-0.701220;0
171;281666;1.008301;0.014648;0.001953;1.158537;0.000000;-0.609756;0
172;283319;1.001953;0.010254;0.025879;0.762195;0.000000;-0.914634;0
173;284970;1.015137;0.007812;-0.000488;1.097561;-0.182927;-1.036585;0
174;286622;1.008789;0.015625;0.007324;0.884146;0.182927;-1.036585;0
175;288275;1.008789;-0.000488;0.018555;0.914634;0.000000;-1.006098;0
176;289928;1.002930;0.003418;0.020020;1.097561;0.274390;-0.914634;0
177;291581;1.017578;0.006836;0.006836;0.975610;0.060976;-1.006098;0
178;293233;1.006348;0.009766;0.019043;0.914634;-0.121951;-0.884146;0
179;294885;1.013184;0.014160;0.006836;0.975610;0.365854;-0.884146;0
180;296537;1.009766;0.006348;0.012695;1.158537;0.060976;-0.853659;0
181;298189;1.010254;0.011230;0.024414;1.128049;-0.213415;-0.762195;0
182;299841;1.016113;-0.000488;0.011719;1.036585;0.060976;-1.097561;0
183;301494;1.007812;0.002930;-0.001953;0.914634;0.060976;-1.067073;0
184;303146;1.003906;0.002441;0.015137;1.006098;0.000000;-1.219512;0
185;304798;1.014648;0.010742;-0.000977;1.250000;0.243902;-1.006098;0
186;306451;1.013184;0.013672;0.017090;0.945122;0.060976;-0.975610;0
187;308103;0.999023;0.003906;0.019531;1.128049;0.000000;-0.823171;0
188;309755;1.004883;0.011719;0.009277;0.945122;-0.152439;-0.853659;0
189;311408;1.009766;0.014648;0.013184;1.189024;-0.030488;-1.097561;0
190;313061;1.013184;0.006348;0.019531;1.158537;0.030488;-1.006098;0
191;314714;0.998047;0.006348;0.007324;0.945122;0.121951;-1.097561;0
192;316366;1.009766;0.008789;0.020020;0.914634;0.000000;-0.914634;0
193;318018;1.009277;-0.000488;-0.007812;1.189024;0.060976;-0.701220;0
194;319671;1.014648;0.017090;0.026855;0.914634;0.030488;-0.975610;0
195;321324;1.008789;0.008301;0.024414;0.975610;0.030488;-0.945122;0
196;322977;1.006836;0.000000;0.008301;0.945122;0.121951;-1.036585;0
197;324630;1.009766;0.005859;0.020020;1.036585;0.030488;-1.158537;0
198;326293;1.010742;0.003906;0.003418;1.097561;-0.213415;-1.006098;0
199;327955;1.016602;0.007324;0.019043;1.250000;-0.121951;-0.945122;0
200;329613;1.018066;0.001953;0.009277;0.945122;-0.121951;-1.006098;0
201;331269;1.013672;0.001953;0.014160;1.036585;0.152439;-0.853659;0
202;332922;1.011230;0.004395;0.022461;1.158537;-0.121951;-0.853659;0
203;334574;1.004395;0.007812;0.008789;1.219512;-0.121951;-0.884146;0
204;336226;1.006348;0.016113;0.008301;1.006098;0.213415;-1.006098;0
205;337879;1.017578;0.018555;0.005371;0.975610;0.121951;-1.128049;0
206;339531;1.015625;0.006836;0.014160;0.975610;-0.060976;-0.975610;0
207;341184;1.001465;0.011719;0.012695;1.097561;0.213415;-0.792683;0
208;342836;1.007324;0.001465;0.036133;0.975610;0.091463;-0.945122;0
209;344487;1.012695;0.002930;0.016113;0.914634;0.030488;-1.310976;0
210;346139;1.011719;0.009766;0.004883;1.067073;0.000000;-0.762195;0
211;347793;1.004395;0.005859;0.011230;1.158537;-0.182927;-0.731707;0
212;349445;1.008789;0.007812;0.018555;1.036585;0.030488;-0.884146;0
213;351099;1.014160;0.003418;0.011719;1.097561;0.243902;-0.701220;0
214;352754;1.014648;0.010254;0.020508;1.097561;-0.030488;-0.884146;0
215;354412;1.013184;0.015625;0.015137;1.006098;0.000000;-0.914634;0
216;356066;1.010254;0.007812;0.017090;0.884146;-0.152439;-1.097561;0
