num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.010742;0.026855;-0.015625;1.006098;-0.030488;-1.006098;0
2;1692;1.010742;0.041504;-0.000977;0.945122;0.121951;-0.792683;0
3;3382;1.015625;0.037109;-0.015625;0.792683;0.091463;-0.792683;0
4;5076;1.008301;0.035156;-0.014160;0.975610;0.182927;-1.128049;0
5;6769;1.003418;0.035645;-0.019043;0.975610;-0.030488;-1.036585;0
6;8462;1.011230;0.031250;-0.007324;1.097561;0.213415;-1.067073;0
7;10154;1.002441;0.033203;-0.010254;1.006098;0.030488;-1.006098;0
8;11845;1.013184;0.040527;-0.017090;0.884146;0.060976;-0.914634;0
9;13539;1.011230;0.026855;-0.006836;1.006098;0.152439;-0.884146;0
10;15232;1.010742;0.026855;-0.019043;1.128049;0.121951;-0.579268;0
11;16923;1.003418;0.038086;-0.008789;0.914634;0.060976;-0.762195;0
12;18615;1.009277;0.038086;-0.011230;0.914634;0.000000;-0.853659;0
13;20304;1.004395;0.026855;-0.013672;0.792683;0.030488;-0.853659;0
14;21995;1.011719;0.031738;-0.028320;0.945122;0.030488;-1.036585;0
15;23686;1.006348;0.026855;-0.007812;0.823171;0.152439;-0.762195;0
16;25375;1.008789;0.038574;-0.017090;0.945122;0.152439;-1.006098;0
17;27072;1.004883;0.028809;-0.009277;0.975610;0.121951;-0.914634;0
18;28772;1.009277;0.028320;-0.021973;0.914634;-0.030488;-0.975610;0
19;30471;1.007812;0.038574;-0.015137;1.067073;0.030488;-1.067073;0
20;32163;1.005859;0.032227;-0.003906;0.914634;0.000000;-0.792683;0
21;33855;1.002441;0.039062;-0.012207;1.036585;-0.030488;-0.945122;0
22;35546;1.005859;0.032715;-0.012207;0.884146;-0.030488;-1.067073;0
23;37234;1.007812;0.030762;-0.007812;0.975610;0.000000;-1.067073;0
24;38931;1.012695;0.034180;-0.013184;1.280488;0.030488;-1.097561;0
25;40626;1.004395;0.028809;-0.012695;1.310976;-0.091463;-0.853659;0
26;42320;1.007812;0.027832;-0.006348;1.128049;0.030488;-0.884146;0
27;44013;1.005371;0.029785;-0.012695;0.914634;0.213415;-0.975610;0
28;45704;1.014160;0.030273;-0.006836;0.853659;0.030488;-0.975610;0
29;47397;1.006836;0.033691;-0.016113;1.067073;-0.243902;-0.914634;0
30;49092;1.007812;0.035645;-0.013184;1.067073;0.091463;-0.914634;0
31;50786;1.014648;0.037598;-0.019043;0.701220;-0.091463;-0.884146;0
32;52477;1.003906;0.032227;-0.017090;1.036585;-0.091463;-1.006098;0
33;54169;0.999512;0.030273;-0.008301;1.006098;-0.030488;-0.884146;0
34;55862;1.013184;0.035645;-0.006348;1.128049;0.030488;-0.975610;0
35;57553;1.007324;0.032715;-0.008789;0.853659;0.182927;-0.853659;0
36;59246;1.001953;0.032227;-0.008789;0.914634;0.000000;-0.762195;0
37;60940;1.014160;0.031250;-0.000488;1.158537;0.000000;-0.792683;0
38;62631;1.005859;0.030273;-0.024414;1.097561;0.000000;-0.975610;0
39;64325;1.007324;0.044922;-0.011230;0.792683;-0.060976;-0.884146;0
40;66018;1.007324;0.034180;-0.011719;1.036585;0.213415;-0.914634;0
41;67712;1.017090;0.029785;-0.026367;0.792683;0.000000;-0.914634;0
42;69404;1.008789;0.027344;-0.005859;1.067073;-0.030488;-0.823171;0
43;71095;1.004395;0.028320;-0.036133;0.792683;-0.060976;-1.067073;0
44;72790;1.014648;0.026367;-0.014160;0.884146;0.030488;-0.945122;0
45;74482;1.011230;0.036133;-0.011719;1.310976;-0.152439;-0.762195;0
46;76174;1.011230;0.029297;-0.012207;1.036585;-0.213415;-0.701220;0
47;77868;1.008789;0.032227;-0.016602;0.853659;0.213415;-0.853659;0
48;79611;1.014160;0.039551;-0.012207;1.097561;0.000000;-0.762195;0
49;81309;1.012695;0.036621;-0.016113;0.884146;0.030488;-0.853659;0
50;83001;1.009766;0.033691;-0.010254;0.640244;0.000000;-0.914634;0
51;84694;1.008301;0.030762;-0.006348;0.884146;0.060976;-0.792683;0
52;86387;1.007324;0.030762;-0.015625;1.128049;-0.030488;-0.945122;0
53;88085;1.018066;0.033691;-0.007324;1.097561;-0.091463;-0.884146;0
54;89791;1.013672;0.038086;-0.023438;1.036585;0.060976;-0.762195;0
55;91496;1.013672;0.036621;-0.012207;0.975610;0.030488;-0.792683;0
56;93189;1.005859;0.031738;-0.015137;0.975610;0.060976;-1.067073;0
57;94882;1.007324;0.037109;-0.024902;0.823171;-0.030488;-1.006098;0
58;96573;1.013184;0.028809;-0.032227;0.823171;-0.030488;-0.914634;0
59;98272;1.003906;0.037109;-0.023438;1.158537;-0.213415;-0.792683;0
60;99967;1.007812;0.027832;-0.016113;1.006098;-0.152439;-1.036585;0
61;101659;1.000488;0.035156;-0.014648;0.884146;-0.121951;-1.158537;0
62;103352;1.002930;0.032715;-0.018555;1.036585;-0.121951;-1.036585;0
63;105046;1.009277;0.022949;-0.008301;0.945122;0.243902;-0.823171;0
64;106742;1.002930;0.031250;-0.003906;1.036585;0.152439;-1.067073;0
65;108437;1.009277;0.029297;-0.011230;1.006098;-0.060976;-0.945122;0
66;110130;1.008301;0.039062;-0.020996;1.006098;-0.060976;-0.823171;0
67;111824;1.013184;0.036133;-0.002930;0.914634;0.121951;-0.914634;0
68;113518;1.011719;0.034180;-0.004883;1.006098;0.000000;-0.853659;0
69;115211;1.008301;0.027344;-0.014160;0.914634;0.182927;-1.036585;0
70;116903;1.003906;0.036621;-0.012207;0.792683;-0.060976;-0.762195;0
71;118596;1.006836;0.038086;-0.008301;1.067073;0.182927;-0.884146;0
72;120290;1.012695;0.029785;0.002441;0.975610;0.091463;-1.006098;0
