##########
# 2017-01-31 12:44:05.788652231 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 5
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 1000 (32)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;-0.026367;-0.459961;-0.885742;1.036585;-0.121951;-0.884146;0
2;1721;-0.025391;-0.459961;-0.901367;0.945122;0.091463;-0.945122;0
3;3423;-0.028320;-0.452148;-0.884766;0.548780;0.060976;-0.792683;0
4;5121;-0.036133;-0.454102;-0.888184;0.853659;-0.030488;-0.975610;0
5;6819;-0.030273;-0.461426;-0.880859;1.158537;0.182927;-1.067073;0
6;8514;-0.033691;-0.455078;-0.886719;1.189024;0.091463;-0.792683;0
7;10206;-0.026367;-0.457031;-0.874023;0.701220;0.243902;-0.731707;0
8;11967;-0.028809;-0.458984;-0.881348;0.884146;-0.060976;-0.823171;0
9;13653;-0.027832;-0.464844;-0.889160;1.067073;-0.030488;-0.792683;0
10;15338;-0.031738;-0.453125;-0.893555;0.945122;0.060976;-0.792683;0
11;17020;-0.032227;-0.461914;-0.875977;0.884146;0.000000;-0.945122;0
12;18700;-0.024902;-0.456543;-0.877930;0.975610;0.152439;-0.762195;0
13;20381;-0.029297;-0.463379;-0.885254;1.036585;0.091463;-0.792683;0
14;22066;-0.031250;-0.451172;-0.880371;1.006098;0.030488;-0.945122;0
15;23746;-0.027832;-0.456543;-0.897461;0.823171;0.060976;-1.036585;0
16;25425;-0.029297;-0.459473;-0.883301;1.067073;-0.182927;-0.914634;0
17;27108;-0.020996;-0.450684;-0.875488;1.036585;-0.030488;-1.310976;0
18;28790;-0.027832;-0.459473;-0.890137;0.914634;0.213415;-0.792683;0
19;30469;-0.036621;-0.460449;-0.883789;1.006098;-0.213415;-0.884146;0
20;32153;-0.026367;-0.454102;-0.877441;1.128049;-0.091463;-0.884146;0
21;33832;-0.026855;-0.458496;-0.875977;0.884146;0.091463;-0.670732;0
22;35513;-0.028320;-0.457031;-0.881836;1.097561;-0.091463;-0.762195;0
23;37194;-0.032715;-0.453613;-0.882324;0.975610;-0.091463;-0.884146;0
24;38872;-0.028320;-0.452148;-0.872559;0.762195;0.030488;-1.036585;0
25;40552;-0.029297;-0.456055;-0.872070;0.884146;0.213415;-1.067073;0
26;42236;-0.025879;-0.447754;-0.886230;1.097561;-0.152439;-0.914634;0
27;43917;-0.029785;-0.455078;-0.883301;1.128049;-0.091463;-0.853659;0
28;45597;-0.025391;-0.454102;-0.882324;1.158537;-0.152439;-0.762195;0
29;47481;-0.030762;-0.451172;-0.882324;0.945122;-0.030488;-0.945122;0
30;51476;-0.031250;-0.462891;-0.884277;1.036585;0.213415;-0.701220;0
31;53189;-0.026367;-0.458984;-0.874512;1.219512;0.121951;-1.097561;0
32;54880;-0.021973;-0.460449;-0.889648;0.731707;0.091463;-1.006098;0
33;56621;-0.020020;-0.452148;-0.876953;0.640244;0.121951;-0.823171;0
34;58324;-0.025879;-0.454590;-0.888184;0.670732;0.030488;-0.823171;0
35;60012;-0.030762;-0.449707;-0.886230;0.975610;0.060976;-0.945122;0
36;61700;-0.035156;-0.461426;-0.893555;0.945122;0.000000;-0.762195;0
37;63386;-0.020996;-0.455078;-0.890137;0.975610;0.000000;-0.792683;0
38;65074;-0.024414;-0.459473;-0.872559;1.128049;0.121951;-0.853659;0
39;66761;-0.036621;-0.455566;-0.866699;0.914634;0.091463;-1.036585;0
40;68447;-0.024902;-0.454102;-0.894043;0.945122;0.000000;-0.792683;0
41;70132;-0.026367;-0.453613;-0.890625;1.189024;-0.091463;-1.067073;0
42;71819;-0.023438;-0.452148;-0.873535;0.884146;-0.152439;-0.853659;0
43;73506;-0.020020;-0.456543;-0.889648;0.853659;0.060976;-0.914634;0
44;75191;-0.020508;-0.460449;-0.876465;1.219512;-0.121951;-1.158537;0
45;76878;-0.027832;-0.449219;-0.883789;0.945122;-0.060976;-0.884146;0
46;78563;-0.032715;-0.461914;-0.876465;0.975610;0.030488;-1.097561;0
47;80250;-0.033691;-0.460449;-0.881348;1.006098;-0.091463;-1.006098;0
48;81938;-0.023438;-0.453613;-0.889648;0.975610;0.243902;-0.884146;0
49;83624;-0.028809;-0.452148;-0.874512;0.914634;0.121951;-0.670732;0
50;85309;-0.033203;-0.458008;-0.884766;0.914634;0.030488;-0.914634;0
51;86996;-0.032715;-0.453613;-0.887207;0.853659;-0.030488;-0.670732;0
52;88683;-0.029297;-0.454590;-0.885742;0.701220;-0.030488;-0.762195;0
53;90369;-0.034180;-0.456543;-0.889160;0.792683;0.274390;-0.914634;0
