##########
# 2016-11-22 10:03:16.984657184 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 35
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1750;-0.070312;0.562988;0.858398;-2.129771;2.702290;-6.190840
1;3861;-0.101074;0.580078;0.854004;-2.190840;3.190840;-6.030534
2;5616;-0.077148;0.581055;0.856445;-1.748092;3.755725;-5.419847
3;7851;-0.073730;0.555664;0.852539;-0.549618;3.274809;-3.068702
4;9591;-0.073730;0.555664;0.852539;0.068702;2.786260;-1.961832
5;11849;-0.099121;0.544922;0.879883;-0.053435;2.389313;-1.045802
6;13566;-0.144531;0.545410;0.865723;-0.847328;1.480916;-3.305344
7;15726;-0.110352;0.572266;0.861328;-0.213740;-0.343511;-5.923664
8;17684;-0.091797;0.564941;0.861816;1.458015;-1.213740;-3.312977
9;19759;-0.079102;0.562988;0.858887;2.274809;-1.106870;-1.083969
10;21513;-0.082031;0.549805;0.861328;1.473282;-0.389313;0.725191
11;23551;-0.060547;0.542480;0.847656;0.526718;0.427481;2.152672
12;25296;-0.053711;0.554688;0.850098;0.435115;0.129771;3.816794
13;27385;-0.048340;0.552246;0.854492;-0.122137;0.732824;4.633588
14;29120;-0.041992;0.553223;0.856934;-0.977099;1.198473;4.625954
15;31338;-0.044922;0.554688;0.866211;-1.946565;1.114504;4.343511
16;33090;-0.049316;0.556641;0.864258;-2.213740;1.099237;3.541985
17;35225;-0.047852;0.561523;0.857422;-2.526718;1.106870;2.412214
18;36960;-0.050293;0.563965;0.856445;-2.648855;1.145038;1.198473
19;38981;-0.038574;0.568359;0.870605;-2.519084;0.984733;0.137405
20;40753;-0.040527;0.564941;0.873047;-2.282443;0.610687;-1.320611
21;42784;-0.047852;0.566895;0.868652;-2.312977;-0.022901;-3.091603
22;44523;-0.051270;0.571777;0.851562;-1.618321;-0.221374;-4.190840
23;46606;-0.043945;0.572266;0.845215;-1.167939;-0.480916;-5.320611
24;48346;-0.040527;0.560547;0.850098;-0.969466;-0.946565;-5.992366
25;50444;-0.049316;0.567871;0.855469;-0.412214;-1.526718;-6.335878
26;52192;-0.053711;0.568848;0.845215;-0.343511;-1.603053;-6.717557
27;54270;-0.055176;0.562012;0.854492;-0.610687;-1.610687;-6.572519
28;56014;-0.058594;0.561523;0.859863;-0.854962;-1.816794;-6.725191
29;58042;-0.058105;0.560059;0.862793;-0.862595;-1.778626;-6.244275
30;59783;-0.049316;0.549316;0.861328;-1.129771;-1.557252;-6.007634
31;62056;-0.058105;0.556641;0.878906;-1.648855;-1.343511;-5.778626
32;63808;-0.067871;0.555176;0.845215;-1.687023;-1.732824;-5.557252
33;65948;-0.067871;0.557617;0.861816;-1.442748;-1.389313;-5.068702
34;67736;-0.069824;0.560547;0.865723;-1.213740;-1.824427;-4.725191
35;69759;-0.077148;0.562988;0.865723;-0.679389;-1.679389;-4.198473
36;71505;-0.073242;0.556641;0.858887;-0.389313;-1.671756;-4.076336
37;73602;-0.069824;0.567383;0.855469;0.549618;-1.755725;-3.938931
38;75339;-0.066406;0.567383;0.862305;1.213740;-2.137405;-3.396947
39;77361;-0.073242;0.567383;0.866211;2.206107;-2.061069;-2.931298
40;79099;-0.070801;0.568359;0.866211;3.099237;-2.099237;-2.564885
41;81214;-0.062500;0.573242;0.857910;3.908397;-2.038168;-2.206107
42;82974;-0.064453;0.559570;0.854004;4.648855;-1.832061;-2.091603
43;85098;-0.057129;0.565918;0.865723;5.419847;-1.244275;-2.061069
44;86844;-0.055176;0.564453;0.871094;5.274809;-0.625954;-1.908397
45;88863;-0.053223;0.559570;0.874023;5.099237;-0.541985;-2.106870
46;90660;-0.055664;0.557617;0.859863;5.045802;-0.213740;-1.656489
47;92950;-0.046875;0.562012;0.859863;4.000000;0.854962;-1.206107
48;94682;-0.049316;0.562988;0.854980;3.290076;1.809160;-0.954198
49;96691;-0.055176;0.558105;0.866211;2.511450;2.083969;-0.625954
50;98411;-0.070312;0.571777;0.854980;2.396947;2.335878;-0.396947
51;100515;-0.060547;0.565918;0.850098;2.183206;2.236641;-0.229008
52;102290;-0.060059;0.563477;0.861328;2.801527;1.206107;-0.244275
