##########
# 2016-11-22 10:03:31.0894782 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 47
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;2639;0.070312;0.162109;1.009766;0.732824;-0.198473;-0.717557
1;4394;0.060547;0.173340;1.023926;0.854962;-0.053435;-0.549618
2;6579;0.064941;0.167969;1.013672;0.793893;0.106870;-0.534351
3;8335;0.054688;0.174805;1.021973;0.984733;-0.137405;-0.534351
4;10376;0.054199;0.159180;1.023926;0.664122;0.007634;-0.725191
5;12114;0.067871;0.167480;1.005859;0.938931;0.122137;-0.709924
6;14237;0.073730;0.166016;1.015625;0.786260;0.229008;-0.465649
7;15982;0.066895;0.168945;1.008789;0.969466;0.091603;-0.404580
8;18013;0.065430;0.170898;1.002441;0.335878;-0.114504;-0.572519
9;19762;0.062988;0.162598;1.008789;0.557252;0.015267;-0.511450
10;21787;0.060547;0.163574;1.018555;0.641221;0.076336;-0.580153
11;23531;0.062988;0.167969;1.021484;0.541985;0.312977;-0.404580
12;25649;0.068848;0.169434;1.003906;0.541985;0.167939;-0.519084
13;27415;0.063965;0.169434;1.025391;0.251908;0.122137;-0.603053
14;29519;0.059570;0.166016;1.022949;0.183206;0.320611;-0.595420
15;31272;0.060059;0.164062;1.035645;0.206107;0.061069;-0.519084
16;33402;0.067383;0.167480;1.013184;0.076336;0.106870;-0.427481
17;35140;0.066406;0.166016;1.016602;0.328244;0.129771;-0.358779
18;37156;0.070801;0.168457;1.005859;0.137405;0.374046;-0.526718
19;39105;0.059570;0.169922;1.021973;0.038168;0.175573;-0.480916
20;41161;0.060547;0.176270;1.025879;0.206107;0.473282;-0.633588
21;42901;0.065430;0.165527;1.016113;0.160305;0.167939;-0.541985
22;44982;0.061035;0.168457;1.017090;0.297710;0.458015;-0.656489
23;46725;0.062988;0.165039;1.016113;0.572519;0.496183;-0.511450
24;48775;0.061523;0.177246;1.025879;0.725191;0.160305;-0.603053
25;50513;0.062500;0.173340;1.027832;0.671756;0.122137;-0.816794
26;58828;0.056641;0.167480;1.023438;1.015267;-0.152672;-0.664122
