##########
# 2016-11-22 10:03:20.966481799 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 41
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1970;-0.014648;0.540039;0.864258;9.183206;-0.931298;1.374046
1;3720;-0.014160;0.537109;0.881348;8.244275;-0.793893;0.732824
2;5892;-0.014160;0.530273;0.878906;7.496183;-0.427481;0.832061
3;7656;-0.008301;0.530762;0.876465;6.877863;-0.145038;0.152672
4;9781;-0.019043;0.530762;0.871094;5.549618;0.267176;-0.099237
5;11520;-0.015625;0.528320;0.883301;4.679389;0.748092;-0.580153
6;13548;-0.018066;0.532715;0.867676;3.587786;0.679389;-1.091603
7;15284;-0.015137;0.539551;0.874023;2.748092;0.816794;-1.709924
8;17553;-0.008789;0.539062;0.873047;1.564885;1.290076;-2.244275
9;19587;-0.022461;0.534180;0.866699;0.862595;1.030534;-2.603053
10;21320;-0.025879;0.530273;0.864746;0.221374;0.824427;-2.801527
11;23331;-0.018555;0.531250;0.865234;-0.809160;0.816794;-3.045802
12;25070;-0.026855;0.535645;0.876953;-1.519084;0.603053;-3.145038
13;27155;-0.022949;0.525879;0.866211;-2.389313;0.473282;-3.122137
14;28902;-0.028809;0.534668;0.873047;-2.900763;0.374046;-3.076336
15;30923;-0.017090;0.537598;0.893066;-3.984733;0.519084;-3.038168
16;32705;-0.029297;0.529785;0.856934;-4.595420;0.610687;-2.938931
17;34842;-0.031738;0.533203;0.875977;-5.564885;1.068702;-2.725191
18;36581;-0.026367;0.535156;0.875000;-6.664122;1.244275;-2.213740
19;38679;-0.019531;0.531250;0.876953;-7.816794;1.656489;-2.038168
20;40407;-0.024902;0.528809;0.873535;-8.480916;1.954198;-1.656489
21;42514;-0.014648;0.535645;0.871582;-9.091603;2.511450;-1.412214
22;44234;-0.019531;0.536133;0.879883;-9.465649;2.519084;-1.358779
23;46301;-0.019531;0.527344;0.880371;-9.526718;2.633588;-1.740458
24;48040;-0.020996;0.537109;0.891602;-9.595420;2.725191;-1.328244
25;50118;-0.008301;0.535645;0.883301;-9.786260;2.923664;-1.709924
26;51855;-0.018555;0.524414;0.888672;-10.015267;3.335878;-1.847328
27;53978;-0.016113;0.532227;0.889160;-10.152672;3.961832;-2.221374
28;55716;-0.012695;0.529297;0.885254;-9.885496;4.312977;-2.770992
29;57747;-0.024902;0.533203;0.892090;-9.664122;4.839695;-2.450382
30;59489;-0.017578;0.525879;0.885742;-9.290076;4.832061;-2.702290
31;61511;-0.020020;0.533691;0.891113;-8.213740;4.625954;-2.961832
32;63241;-0.018555;0.519531;0.892578;-7.198473;3.984733;-3.167939
33;65319;-0.019043;0.515625;0.904785;-5.633588;3.297710;-3.137405
34;67061;-0.024414;0.529297;0.891602;-4.221374;2.290076;-3.129771
35;69171;-0.024902;0.528320;0.905762;-2.160305;1.374046;-3.213740
36;70910;-0.024902;0.522949;0.898438;-0.862595;0.656489;-2.946565
37;72993;-0.025879;0.520020;0.898926;0.740458;-0.129771;-2.374046
38;74778;-0.019531;0.520508;0.912598;2.183206;-0.374046;-2.480916
39;76866;-0.032227;0.530273;0.885742;3.396947;-0.534351;-2.091603
40;78612;-0.018066;0.530762;0.887207;3.900763;-0.648855;-1.793893
41;80685;-0.030273;0.524414;0.894043;4.931298;-0.435115;-1.198473
42;82439;-0.025879;0.527832;0.888184;5.603053;-0.297710;-1.083969
43;84548;-0.030762;0.524414;0.888184;6.366412;0.633588;-1.137405
44;86284;-0.018066;0.524902;0.882812;6.442748;0.954198;-0.648855
