##########
# 2017-01-31 13:38:52.707927996 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 1000 (32)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;0.016113;-0.471191;-0.885742;0.945122;0.060976;-0.853659;0
2;1682;0.014160;-0.471191;-0.881348;1.128049;-0.152439;-0.823171;0
3;3367;0.011230;-0.475098;-0.870605;0.853659;-0.152439;-0.945122;0
4;5051;0.014648;-0.467773;-0.861328;1.189024;-0.121951;-0.914634;0
5;6736;0.014160;-0.471191;-0.874023;1.097561;-0.213415;-0.731707;0
6;8417;0.018066;-0.469238;-0.869141;0.792683;-0.213415;-0.914634;0
7;10100;0.016602;-0.463867;-0.891602;1.158537;0.030488;-1.189024;0
8;11780;0.009766;-0.462891;-0.882812;1.128049;0.121951;-0.884146;0
9;13469;0.018066;-0.468750;-0.894531;1.158537;0.182927;-0.823171;0
10;15157;0.018555;-0.465332;-0.865234;0.762195;-0.030488;-1.189024;0
11;16840;0.006836;-0.464844;-0.870117;1.036585;0.030488;-1.036585;0
12;18523;0.012207;-0.469238;-0.875488;0.975610;0.091463;-0.762195;0
13;20205;0.018555;-0.463867;-0.870117;0.731707;-0.243902;-0.792683;0
14;21889;0.014648;-0.467773;-0.893066;1.006098;-0.030488;-1.128049;0
15;23573;0.018066;-0.472656;-0.890137;0.945122;0.000000;-0.884146;0
16;25259;0.014648;-0.468750;-0.879395;0.884146;-0.091463;-0.853659;0
17;26940;0.009277;-0.469238;-0.883789;0.945122;0.091463;-0.945122;0
18;28627;0.013184;-0.464844;-0.874023;0.975610;0.152439;-1.189024;0
19;30312;0.013672;-0.470703;-0.883789;0.823171;-0.060976;-0.731707;0
20;31995;0.016602;-0.463379;-0.877930;1.006098;-0.274390;-0.640244;0
21;33679;0.007812;-0.472656;-0.875000;1.067073;0.060976;-0.884146;0
22;35363;0.012695;-0.464844;-0.868652;0.853659;-0.060976;-0.975610;0
23;37045;0.010254;-0.476562;-0.883789;0.975610;0.091463;-0.884146;0
24;38729;0.010254;-0.467285;-0.876465;0.884146;-0.030488;-1.006098;0
25;40410;0.002930;-0.467285;-0.872070;0.884146;-0.030488;-0.823171;0
26;42092;0.013184;-0.462891;-0.878906;0.975610;-0.030488;-0.823171;0
27;43788;0.005859;-0.474121;-0.879883;1.006098;-0.091463;-0.975610;0
28;45484;0.018555;-0.467773;-0.873535;1.067073;-0.152439;-0.731707;0
29;47172;0.011719;-0.472656;-0.883789;0.914634;-0.060976;-0.975610;0
30;48854;0.014160;-0.464844;-0.880371;0.975610;0.213415;-0.975610;0
31;50535;0.012207;-0.463867;-0.875977;1.158537;0.182927;-0.914634;0
32;52217;0.010254;-0.465332;-0.873535;0.945122;0.000000;-0.914634;0
33;53906;0.015137;-0.461914;-0.877441;0.914634;-0.121951;-0.853659;0
34;55589;0.010742;-0.465332;-0.883301;1.097561;-0.060976;-0.975610;0
35;57273;0.006836;-0.468262;-0.892090;1.097561;-0.060976;-1.189024;0
36;58955;0.007812;-0.470703;-0.877930;1.006098;0.152439;-0.609756;0
37;60638;0.006348;-0.470703;-0.888184;1.006098;0.060976;-0.945122;0
38;62321;0.017090;-0.473633;-0.883301;0.945122;-0.091463;-0.853659;0
39;64008;0.008301;-0.465332;-0.877441;1.067073;-0.182927;-1.036585;0
40;65699;0.015137;-0.466309;-0.877930;1.006098;-0.304878;-0.975610;0
41;67392;0.014160;-0.465332;-0.883301;0.914634;-0.152439;-0.914634;0
42;69075;0.016113;-0.467773;-0.884766;1.067073;-0.030488;-0.884146;0
43;70762;0.004395;-0.470703;-0.868652;0.945122;-0.091463;-0.884146;0
44;72443;0.017090;-0.465332;-0.876953;0.853659;-0.182927;-0.792683;0
45;74129;0.009766;-0.468750;-0.876465;0.975610;0.091463;-0.853659;0
46;75813;0.007324;-0.474609;-0.881836;1.280488;0.091463;-0.731707;0
47;77495;0.009766;-0.469238;-0.882324;1.097561;-0.091463;-1.036585;0
48;79187;0.017578;-0.464844;-0.876953;0.975610;-0.213415;-1.067073;0
49;80870;0.016602;-0.471191;-0.878906;0.945122;-0.121951;-1.067073;0
50;82552;0.008301;-0.466309;-0.891602;1.036585;0.030488;-0.670732;0
51;84238;0.014160;-0.471680;-0.871094;0.945122;0.060976;-0.945122;0
52;85923;0.007812;-0.468262;-0.875977;1.189024;-0.091463;-0.701220;0
53;87606;0.011719;-0.466797;-0.874023;0.975610;-0.152439;-0.731707;0
54;89290;0.011719;-0.463867;-0.875977;1.128049;-0.060976;-0.914634;0
55;90970;0.021484;-0.464355;-0.883789;1.036585;-0.060976;-1.067073;0
56;92654;0.015137;-0.477539;-0.870117;0.975610;-0.243902;-0.914634;0
57;94338;0.012695;-0.462891;-0.875488;0.945122;0.060976;-0.975610;0
58;96029;0.010254;-0.469727;-0.889160;0.823171;-0.030488;-0.823171;0
59;97716;0.005371;-0.475586;-0.878906;0.914634;-0.121951;-0.731707;0
60;99400;0.014648;-0.468262;-0.884277;1.006098;0.060976;-0.853659;0
61;101099;0.011719;-0.469727;-0.880859;0.853659;-0.030488;-0.853659;0
62;102789;0.021484;-0.466309;-0.884766;1.189024;-0.182927;-0.762195;0
63;104472;0.008301;-0.466797;-0.878906;0.884146;-0.213415;-0.945122;0
64;106161;0.001953;-0.467773;-0.874023;0.945122;-0.091463;-0.884146;0
65;107842;0.012207;-0.478027;-0.879395;1.036585;-0.213415;-0.884146;0
66;109526;0.014648;-0.463867;-0.889160;0.975610;0.152439;-0.792683;0
67;111208;0.013672;-0.468262;-0.883789;0.975610;0.091463;-0.823171;0
68;112892;0.015137;-0.461426;-0.873047;1.036585;-0.121951;-0.975610;0
69;114585;0.020508;-0.471680;-0.888184;1.006098;-0.213415;-0.792683;0
70;116272;0.015137;-0.473633;-0.875977;1.128049;-0.030488;-0.853659;0
71;117953;0.020508;-0.467773;-0.878906;0.945122;-0.121951;-0.762195;0
72;119636;0.014648;-0.466309;-0.876465;0.853659;0.000000;-0.792683;0
73;121316;0.015137;-0.459961;-0.879883;0.853659;0.152439;-0.914634;0
74;123003;0.010254;-0.460449;-0.878906;0.762195;-0.060976;-0.853659;0
75;124693;0.015625;-0.470215;-0.868652;1.158537;-0.030488;-0.914634;0
76;126381;0.013672;-0.469727;-0.877441;1.067073;0.121951;-1.067073;0
77;128062;0.011719;-0.462891;-0.854980;0.609756;-0.152439;-0.975610;0
78;129743;0.009277;-0.470703;-0.866211;0.884146;0.182927;-0.731707;0
79;131426;0.007812;-0.463867;-0.889648;1.006098;0.060976;-1.158537;0
80;133110;0.010742;-0.468750;-0.887207;1.006098;-0.060976;-1.006098;0
81;134796;0.015137;-0.466797;-0.880859;1.036585;-0.213415;-0.884146;0
82;136477;0.017578;-0.469727;-0.888184;1.097561;-0.030488;-0.884146;0
83;138161;0.021484;-0.466797;-0.884277;1.067073;-0.030488;-0.884146;0
84;139844;0.007812;-0.461914;-0.870605;0.975610;0.000000;-0.975610;0
85;141527;0.013672;-0.470215;-0.880859;0.853659;0.152439;-0.670732;0
86;143209;0.005371;-0.471680;-0.868652;0.975610;0.060976;-0.884146;0
87;144899;0.005371;-0.468262;-0.870605;0.975610;0.000000;-0.975610;0
88;146580;0.018066;-0.467285;-0.891113;1.158537;0.091463;-0.792683;0
89;148262;0.013672;-0.469727;-0.872559;0.853659;-0.030488;-0.945122;0
90;149943;0.020996;-0.467773;-0.886719;0.640244;-0.091463;-0.945122;0
91;151625;0.014648;-0.464844;-0.875000;0.884146;0.030488;-0.884146;0
92;153308;0.006348;-0.466309;-0.879883;0.975610;0.000000;-0.762195;0
93;154993;0.014160;-0.465820;-0.877930;0.640244;-0.121951;-1.036585;0
94;156676;0.009766;-0.478027;-0.877441;0.670732;-0.121951;-1.067073;0
95;158359;0.013672;-0.465332;-0.866699;0.914634;-0.182927;-1.097561;0
96;160043;0.006348;-0.465332;-0.881348;1.036585;-0.152439;-0.975610;0
97;161725;0.010742;-0.464355;-0.884766;1.006098;0.000000;-0.701220;0
98;163410;0.010254;-0.473633;-0.864746;1.128049;-0.091463;-0.670732;0
99;165102;0.015137;-0.465820;-0.881348;1.128049;-0.091463;-0.792683;0
100;166808;0.008301;-0.461426;-0.880371;0.975610;0.060976;-1.189024;0
101;168585;0.012207;-0.477051;-0.883789;1.067073;-0.091463;-0.975610;0
102;170341;0.010254;-0.465820;-0.882324;0.823171;-0.121951;-1.067073;0
103;172054;0.006348;-0.469238;-0.871582;0.945122;0.060976;-1.189024;0
104;173816;0.022461;-0.457520;-0.874023;0.884146;-0.152439;-0.884146;0
105;175535;0.009766;-0.474609;-0.872559;0.426829;-0.091463;-0.792683;0
106;177243;0.007324;-0.470215;-0.868652;0.762195;0.365854;-1.097561;0
107;178980;0.010742;-0.468750;-0.873535;0.731707;-0.091463;-0.914634;0
108;180690;0.021484;-0.465820;-0.870117;1.067073;-0.091463;-0.762195;0
109;182438;0.009277;-0.471191;-0.878906;0.945122;0.091463;-0.945122;0
110;184188;0.008301;-0.471191;-0.884766;0.853659;0.060976;-0.823171;0
111;185897;0.013672;-0.463379;-0.880371;0.945122;0.060976;-0.884146;0
112;187616;0.012207;-0.468262;-0.894043;1.067073;0.030488;-0.792683;0
113;189325;0.022949;-0.465332;-0.874512;1.158537;-0.091463;-0.792683;0
114;191072;0.019043;-0.473633;-0.872070;1.189024;-0.030488;-1.006098;0
115;192847;0.015137;-0.470703;-0.878906;0.884146;-0.060976;-1.097561;0
116;194563;0.023438;-0.467285;-0.887207;0.853659;0.000000;-1.067073;0
117;196305;0.011719;-0.472656;-0.870605;0.914634;0.091463;-1.036585;0
118;198017;0.012207;-0.469727;-0.894043;0.853659;-0.030488;-0.945122;0
119;199769;0.008301;-0.467773;-0.869629;1.128049;-0.121951;-0.884146;0
120;201473;0.017090;-0.463379;-0.883301;1.006098;-0.060976;-0.945122;0
121;203181;0.012207;-0.470703;-0.882324;1.097561;0.030488;-0.670732;0
122;204932;0.015625;-0.466797;-0.886230;0.853659;0.060976;-1.036585;0
123;206672;0.020996;-0.471680;-0.875000;1.128049;-0.213415;-0.853659;0
124;208433;0.020508;-0.461914;-0.875488;1.097561;-0.274390;-0.945122;0
125;210144;0.011719;-0.459961;-0.885742;0.975610;0.030488;-1.006098;0
126;211847;0.010742;-0.465332;-0.878906;1.097561;-0.060976;-0.914634;0
127;213568;0.016602;-0.471191;-0.879395;0.945122;0.060976;-1.067073;0
128;215278;0.015137;-0.467285;-0.872559;1.036585;0.000000;-0.975610;0
129;217028;0.010254;-0.466309;-0.871094;1.158537;-0.121951;-0.914634;0
130;218724;0.011230;-0.476074;-0.884277;0.914634;-0.091463;-1.036585;0
131;220419;0.010254;-0.469238;-0.874023;0.975610;0.060976;-1.219512;0
132;222113;0.006836;-0.471191;-0.872559;0.975610;-0.182927;-1.036585;0
133;223808;0.010254;-0.469238;-0.874512;0.945122;-0.182927;-0.884146;0
134;225508;0.006836;-0.464355;-0.884766;0.792683;0.060976;-0.853659;0
135;227201;0.006348;-0.471191;-0.881836;0.914634;0.060976;-1.067073;0
136;228894;0.009766;-0.478027;-0.872559;0.975610;-0.060976;-0.914634;0
137;230588;0.012207;-0.472656;-0.884766;0.975610;-0.030488;-0.975610;0
138;232282;0.019043;-0.468262;-0.887207;0.884146;-0.182927;-0.853659;0
139;233993;0.010254;-0.469238;-0.870117;0.701220;-0.182927;-0.914634;0
140;235690;0.021973;-0.464355;-0.882812;1.128049;0.060976;-0.823171;0
141;237380;0.001953;-0.465820;-0.883301;0.975610;0.060976;-0.670732;0
142;239072;0.008301;-0.463379;-0.880859;0.884146;0.182927;-0.914634;0
143;240764;0.013184;-0.463867;-0.869629;0.792683;0.213415;-1.158537;0
144;242456;0.011230;-0.470215;-0.878906;1.036585;0.000000;-0.762195;0
145;244148;0.010742;-0.471191;-0.875488;1.036585;-0.365854;-1.006098;0
146;245845;0.013184;-0.475098;-0.886719;0.884146;-0.121951;-0.914634;0
147;247542;0.022461;-0.473145;-0.874023;0.914634;-0.121951;-1.036585;0
148;249236;0.018066;-0.463867;-0.880371;1.067073;-0.243902;-1.128049;0
149;250933;0.016113;-0.464355;-0.888184;1.097561;0.182927;-1.219512;0
150;252625;0.019043;-0.465820;-0.878906;0.975610;0.000000;-0.792683;0
151;254316;0.018555;-0.464355;-0.894531;0.884146;-0.060976;-0.731707;0
152;256051;0.009277;-0.473633;-0.879395;0.914634;-0.030488;-0.945122;0
153;257746;0.007812;-0.471191;-0.877930;1.067073;0.182927;-0.762195;0
154;259442;0.003418;-0.477051;-0.872559;0.884146;0.152439;-0.914634;0
155;261136;0.011230;-0.469238;-0.869141;1.067073;0.030488;-0.975610;0
156;262828;0.008301;-0.469727;-0.865723;1.189024;-0.060976;-0.853659;0
157;264521;0.013184;-0.469238;-0.886719;0.914634;-0.030488;-0.823171;0
158;266265;0.015625;-0.469238;-0.883301;0.731707;-0.060976;-0.914634;0
159;267986;0.007324;-0.463379;-0.868652;0.945122;0.000000;-1.067073;0
160;269691;0.009277;-0.463379;-0.878906;0.884146;-0.152439;-0.792683;0
161;271389;0.003906;-0.466309;-0.883301;0.945122;-0.091463;-0.884146;0
162;273084;0.014648;-0.464844;-0.876953;1.219512;-0.060976;-0.884146;0
163;274782;0.009766;-0.472656;-0.888184;1.189024;-0.091463;-1.006098;0
164;276486;0.005371;-0.466797;-0.878906;0.853659;-0.060976;-0.975610;0
165;278179;0.015625;-0.465332;-0.874023;0.762195;-0.182927;-1.006098;0
166;279870;0.017578;-0.459961;-0.862305;0.884146;-0.030488;-0.762195;0
167;281564;0.016113;-0.467773;-0.879395;1.219512;0.060976;-0.853659;0
168;283256;0.016113;-0.466797;-0.875977;0.792683;-0.396341;-0.792683;0
169;284987;0.007324;-0.473633;-0.887695;1.006098;-0.274390;-0.975610;0
170;286682;0.006348;-0.461426;-0.859375;1.006098;0.091463;-0.792683;0
171;288374;0.003418;-0.471680;-0.881348;1.189024;0.030488;-0.975610;0
172;290071;0.013184;-0.459473;-0.869629;0.975610;-0.060976;-1.036585;0
173;291765;0.012207;-0.466797;-0.884766;0.914634;-0.182927;-1.036585;0
174;293459;0.017578;-0.471191;-0.881348;0.884146;-0.213415;-1.158537;0
175;295155;0.009277;-0.468262;-0.892090;0.823171;-0.182927;-0.975610;0
176;296848;0.013184;-0.470215;-0.890137;0.914634;-0.091463;-0.792683;0
177;298543;0.020020;-0.473145;-0.875977;0.823171;-0.152439;-0.701220;0
178;300232;0.005859;-0.473145;-0.865234;0.884146;-0.213415;-0.975610;0
179;301934;0.010742;-0.467285;-0.875977;1.036585;-0.152439;-1.036585;0
180;303627;0.016602;-0.471680;-0.873047;0.762195;-0.091463;-0.853659;0
181;305323;0.017090;-0.475586;-0.877930;0.975610;0.060976;-1.097561;0
182;307018;0.011719;-0.465820;-0.871582;1.006098;0.060976;-0.945122;0
183;308709;0.010254;-0.466309;-0.881348;1.036585;0.152439;-1.158537;0
184;310402;0.011719;-0.474609;-0.868652;0.975610;-0.121951;-1.006098;0
185;312093;0.012207;-0.460449;-0.876465;0.945122;-0.121951;-0.945122;0
186;313827;0.021484;-0.465820;-0.871094;1.006098;0.091463;-0.823171;0
187;315524;0.013184;-0.468262;-0.860352;1.006098;-0.091463;-1.128049;0
188;317217;0.004883;-0.466309;-0.889648;0.975610;0.091463;-0.884146;0
189;318912;0.010742;-0.475098;-0.878906;0.884146;0.091463;-0.975610;0
190;320605;0.015137;-0.472656;-0.859375;0.975610;0.243902;-0.701220;0
191;322300;0.006836;-0.468750;-0.882324;1.006098;-0.030488;-0.853659;0
192;323990;0.006836;-0.467285;-0.864746;0.853659;0.030488;-1.067073;0
193;325689;0.014648;-0.474121;-0.885254;1.006098;0.030488;-0.792683;0
194;327386;0.013672;-0.468750;-0.889648;1.036585;-0.121951;-0.701220;0
195;329080;0.012207;-0.470215;-0.863281;0.792683;0.091463;-0.731707;0
