##########
# 2016-11-22 10:03:18.743926553 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 37
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;2039;-0.044922;0.562500;0.862793;3.641221;-2.694656;2.122137
1;3821;-0.047852;0.560547;0.861816;4.129771;-3.580153;1.656489
2;6919;-0.048828;0.556152;0.867676;4.419847;-4.351145;1.213740
3;9134;-0.062012;0.561523;0.866699;4.717557;-4.358779;0.603053
4;11229;-0.059570;0.554688;0.866211;4.389313;-4.312977;0.404580
5;12982;-0.057617;0.550781;0.851074;4.030534;-3.786260;0.068702
6;16065;-0.046875;0.549805;0.863281;2.916031;-3.419847;0.114504
7;18281;-0.054688;0.555664;0.845703;2.076336;-2.511450;0.488550
8;20462;-0.052734;0.554199;0.856445;0.923664;-1.954198;0.809160
9;22217;-0.053223;0.562500;0.853516;0.297710;-1.541985;1.038168
10;24254;-0.048828;0.553223;0.862305;-0.908397;-1.061069;1.748092
11;25993;-0.062500;0.557129;0.859863;-1.442748;-1.137405;2.267176
12;28102;-0.051270;0.550781;0.854980;-2.053435;-1.503817;2.458015
13;29879;-0.056152;0.549316;0.850098;-2.793893;-1.045802;2.770992
14;31980;-0.053223;0.552246;0.865723;-3.641221;-0.610687;3.129771
15;33727;-0.052734;0.556152;0.863281;-4.183206;-0.618321;2.854962
16;35834;-0.041504;0.558594;0.859863;-5.083969;-0.984733;2.145038
17;37573;-0.044434;0.554199;0.861328;-5.564885;-0.526718;2.412214
18;39596;-0.036133;0.557617;0.858887;-6.145038;-0.106870;2.580153
19;41343;-0.032715;0.553223;0.853027;-6.824427;0.404580;2.900763
20;43366;-0.032715;0.558105;0.858887;-7.564885;0.618321;3.335878
21;45108;-0.039551;0.558105;0.867188;-7.946565;0.923664;3.351145
22;47193;-0.044434;0.559570;0.871582;-8.114504;1.503817;3.213740
23;48992;-0.047852;0.553223;0.864746;-8.419847;1.160305;2.702290
24;51019;-0.041992;0.559082;0.864746;-8.267176;0.763359;1.809160
25;52768;-0.043945;0.555176;0.865723;-8.114504;0.519084;1.702290
26;54872;-0.044434;0.554688;0.872559;-7.503817;0.488550;0.938931
27;56618;-0.052246;0.560547;0.884277;-6.938931;0.045802;0.862595
28;58645;-0.050781;0.555176;0.873047;-6.618321;-0.473282;0.351145
29;60370;-0.057617;0.546387;0.864746;-6.175573;-0.648855;0.366412
30;62436;-0.057617;0.549805;0.859863;-5.732824;-0.854962;0.648855
31;64164;-0.052734;0.543457;0.887695;-4.786260;-1.236641;1.038168
32;66257;-0.062500;0.550293;0.875977;-3.969466;-1.541985;1.748092
33;67974;-0.063477;0.544922;0.885254;-3.190840;-2.328244;2.137405
34;70008;-0.061035;0.550781;0.888672;-2.145038;-3.061069;2.923664
35;71762;-0.058594;0.540039;0.867676;-1.015267;-3.694656;3.427481
36;73874;-0.056152;0.542969;0.861816;0.427481;-4.580153;4.259542
37;75614;-0.064453;0.548340;0.875000;1.595420;-5.480916;4.778626
38;77622;-0.062988;0.541016;0.865234;2.732824;-6.099237;5.534351
39;79406;-0.046875;0.548340;0.875977;3.923664;-6.908397;6.282443
40;81570;-0.051270;0.543457;0.882324;5.076336;-7.977099;6.854962
41;83321;-0.060059;0.556152;0.872070;6.038168;-8.122137;6.969466
42;85438;-0.053223;0.553711;0.883301;6.389313;-8.343511;7.137405
43;87178;-0.047852;0.552734;0.873535;6.832061;-8.580153;7.274809
44;89303;-0.042969;0.552734;0.861816;7.213740;-8.412214;7.267176
45;91031;-0.042969;0.553223;0.873047;7.335878;-8.137405;6.885496
46;93301;-0.048340;0.548828;0.868652;6.870229;-7.557252;6.587786
47;95026;-0.043457;0.558594;0.865723;6.549618;-6.923664;6.343511
48;97125;-0.038086;0.562012;0.848633;6.206107;-6.488550;5.900763
49;98951;-0.031738;0.562500;0.865723;5.435115;-5.503817;5.633588
50;100986;-0.038086;0.560547;0.863770;4.732824;-4.908397;5.259542
51;102708;-0.036621;0.555176;0.855469;4.190840;-4.641221;4.984733
52;104840;-0.040527;0.554688;0.867188;3.671756;-4.152672;4.374046
53;106561;-0.040527;0.556152;0.857910;3.427481;-4.152672;3.969466
54;108586;-0.038574;0.558105;0.861816;2.908397;-4.328244;3.908397
55;110328;-0.040039;0.559570;0.862793;2.763359;-4.106870;3.671756
56;112440;-0.040039;0.557129;0.861328;2.511450;-3.816794;3.694656
57;114191;-0.037109;0.554688;0.860352;1.748092;-3.633588;3.541985
58;116218;-0.044922;0.554688;0.858887;1.045802;-3.534351;3.786260
59;117952;-0.043457;0.550293;0.861328;0.564885;-3.580153;3.954198
60;119988;-0.046387;0.543457;0.868164;-0.312977;-2.977099;4.015267
61;121743;-0.038574;0.548828;0.860352;-0.458015;-2.961832;4.213740
62;123899;-0.041992;0.544922;0.859863;-1.297710;-2.763359;4.839695
63;125637;-0.031250;0.544434;0.860352;-1.755725;-2.656489;4.763359
64;127645;-0.029785;0.535645;0.879883;-2.458015;-2.702290;5.381679
65;129394;-0.022461;0.539551;0.861328;-3.328244;-2.610687;6.122137
66;131482;-0.024414;0.536133;0.865723;-4.167939;-3.206107;6.916031
67;133283;-0.030762;0.538086;0.860840;-4.854962;-3.496183;7.076336
68;135313;-0.040039;0.553711;0.871582;-5.351145;-3.748092;7.190840
69;137099;-0.051758;0.567871;0.875000;-5.083969;-3.763359;6.824427
70;139121;-0.049316;0.568848;0.866211;-4.412214;-4.618321;6.083969
71;140861;-0.045410;0.567383;0.866699;-3.893130;-4.656489;5.923664
72;142961;-0.048828;0.566895;0.844727;-3.648855;-4.404580;5.274809
73;144756;-0.050781;0.558594;0.853027;-3.877863;-4.007634;4.679389
74;146780;-0.045410;0.559082;0.853027;-4.572519;-3.152672;4.396947
75;148535;-0.043457;0.547852;0.860840;-5.122137;-2.702290;3.969466
76;150616;-0.041992;0.553223;0.859863;-5.587786;-2.282443;3.763359
77;152360;-0.047363;0.548340;0.861816;-6.221374;-2.290076;3.900763
78;154476;-0.038574;0.555176;0.877441;-7.061069;-1.908397;4.305344
79;156230;-0.041992;0.555176;0.867188;-7.152672;-2.007634;4.473282
80;158230;-0.040527;0.549805;0.873535;-7.068702;-2.251908;4.900763
81;159987;-0.046387;0.550293;0.865723;-7.190840;-2.725191;5.282443
82;162076;-0.043457;0.548828;0.872070;-7.755725;-2.664122;5.488550
83;163948;-0.043457;0.549805;0.865723;-8.160305;-2.458015;6.053435
84;165992;-0.040527;0.552246;0.860352;-8.664122;-2.610687;6.320611
85;167733;-0.036133;0.544922;0.871094;-8.702290;-2.229008;6.412214
86;169873;-0.041992;0.547363;0.864746;-9.419847;-1.320611;6.618321
87;171605;-0.033203;0.552246;0.861816;-10.099237;-0.748092;6.519084
88;173613;-0.031250;0.556641;0.865723;-10.511450;-0.450382;6.374046
89;175401;-0.033691;0.555176;0.874023;-10.992366;0.480916;5.633588
90;177425;-0.028320;0.550293;0.870605;-11.160305;0.702290;5.206107
91;179168;-0.031738;0.551758;0.872070;-11.389313;1.496183;4.351145
92;181273;-0.019531;0.551758;0.872559;-11.320611;1.793893;3.648855
93;183015;-0.028809;0.553711;0.878418;-10.595420;1.557252;2.969466
