##########
# 2016-11-22 10:03:19.456125842 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 38
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1733;-0.004883;0.537109;0.868652;-7.221374;1.389313;3.106870
1;3463;-0.007324;0.553223;0.887695;-6.847328;0.488550;2.007634
2;5525;-0.007324;0.547852;0.894043;-6.358779;0.061069;0.679389
3;7273;-0.014160;0.559082;0.868164;-6.030534;-0.557252;-0.480916
4;9521;-0.013672;0.557617;0.866211;-5.076336;-0.969466;-1.320611
5;11278;-0.024414;0.552246;0.874023;-4.702290;-1.061069;-2.114504
6;13415;-0.030762;0.553223;0.871582;-4.442748;-0.664122;-2.351145
7;15167;-0.029297;0.554199;0.883789;-4.045802;-0.282443;-2.412214
8;17432;-0.024902;0.541016;0.892090;-3.641221;0.267176;-2.412214
9;19175;-0.080566;0.500488;0.881348;-4.114504;0.717557;-3.389313
10;21200;-0.044434;0.548828;0.892090;-5.427481;1.068702;-6.549618
11;22945;-0.041016;0.541016;0.884766;-4.656489;1.396947;-5.381679
12;25006;-0.051758;0.543457;0.875000;-3.877863;1.580153;-4.641221
13;26745;-0.040039;0.534180;0.864258;-3.458015;2.038168;-3.564885
14;28869;-0.042480;0.528320;0.888672;-2.450382;1.938931;-2.213740
15;30614;-0.030273;0.543457;0.890137;-1.511450;1.671756;-1.083969
16;32650;-0.038574;0.544922;0.881348;-0.213740;1.137405;-0.076336
17;34456;-0.036621;0.540527;0.883789;0.900763;0.893130;0.717557
18;36548;-0.036133;0.545410;0.883301;2.717557;0.229008;0.961832
19;38285;-0.041504;0.547852;0.892090;4.221374;-0.419847;1.183206
20;40307;-0.037109;0.549316;0.895996;6.190840;-0.824427;0.931298
21;42058;-0.032715;0.554688;0.893555;7.480916;-1.259542;0.610687
22;44081;-0.036621;0.542480;0.881348;9.595420;-1.694656;-0.137405
23;45882;-0.020508;0.543945;0.886230;11.030534;-2.511450;-0.839695
24;48049;-0.009766;0.554688;0.875488;12.244275;-3.129771;-1.847328
25;49795;-0.019043;0.549805;0.895020;12.931298;-3.328244;-2.282443
26;52517;-0.018555;0.543457;0.881836;14.061069;-4.068702;-3.534351
27;54270;-0.020020;0.538574;0.881348;14.847328;-4.702290;-4.229008
28;56489;-0.019531;0.546387;0.868164;15.419847;-5.664122;-4.763359
29;58228;-0.025391;0.552246;0.871582;15.480916;-5.740458;-5.396947
30;60253;-0.024902;0.556641;0.862793;15.664122;-6.015267;-5.557252
31;61991;-0.028320;0.543945;0.865234;15.625954;-6.641221;-5.793893
32;64028;-0.026367;0.541992;0.880371;15.137405;-7.129771;-5.656489
33;65776;-0.029785;0.537109;0.862793;14.587786;-7.389313;-5.396947
34;67846;-0.029297;0.546875;0.847168;13.564885;-7.137405;-5.076336
35;69565;-0.029297;0.545410;0.854492;12.129771;-6.564885;-4.564885
36;71571;-0.032715;0.548340;0.863281;10.580153;-6.000000;-4.045802
37;73302;-0.036133;0.556641;0.856934;8.694656;-5.419847;-3.694656
38;75423;-0.033203;0.549805;0.849609;6.450382;-4.297710;-2.809160
39;77183;-0.038574;0.544922;0.846680;4.816794;-3.572519;-2.320611
40;79303;-0.048828;0.557617;0.842285;2.763359;-2.473282;-1.961832
41;81094;-0.053711;0.568848;0.849609;1.648855;-1.122137;-1.832061
42;83266;-0.055664;0.571289;0.857910;0.244275;-0.847328;-1.351145
43;85010;-0.046387;0.550781;0.856445;-0.824427;0.244275;-0.839695
44;87087;-0.040039;0.552734;0.850586;-1.641221;0.412214;-0.458015
45;88877;-0.017090;0.533691;0.860840;-3.167939;0.809160;0.290076
46;90902;-0.019531;0.535645;0.863281;-5.335878;1.343511;1.290076
47;92640;-0.018066;0.530273;0.865234;-7.022901;1.786260;2.083969
48;94766;-0.021484;0.538574;0.860352;-8.770992;2.213740;2.847328
49;96510;-0.021484;0.541992;0.864258;-10.190840;2.351145;3.511450
50;98534;-0.008789;0.537598;0.864746;-12.290076;2.931298;3.916031
51;100269;-0.015137;0.539551;0.877930;-13.496183;3.572519;4.152672
52;102279;-0.011230;0.539551;0.862305;-14.778626;3.916031;4.419847
53;104029;-0.010254;0.541992;0.875000;-15.862595;3.839695;4.068702
54;106296;-0.010254;0.547852;0.880371;-16.419847;3.854962;3.801527
55;108030;-0.013672;0.543457;0.871094;-16.511450;3.541985;3.557252
56;110157;-0.019043;0.542969;0.862305;-16.748092;3.648855;3.259542
57;111899;-0.020020;0.548340;0.879883;-16.687023;3.496183;2.839695
58;113997;-0.017090;0.550293;0.887695;-17.000000;3.839695;2.435115
59;115742;-0.027344;0.545898;0.880371;-16.793893;3.854962;2.832061
60;117757;-0.020508;0.545410;0.879883;-16.465649;3.793893;2.610687
61;119530;-0.020020;0.535645;0.867188;-15.824427;3.656489;2.519084
62;121563;-0.020996;0.536133;0.875000;-15.824427;3.610687;2.687023
63;123303;-0.027832;0.543457;0.867676;-15.145038;4.129771;2.633588
64;125401;-0.014648;0.541016;0.876465;-14.526718;4.435115;2.656489
65;127139;-0.024902;0.534180;0.876953;-14.137405;4.656489;2.763359
66;129252;-0.026855;0.538086;0.896973;-13.656489;5.198473;3.129771
67;130986;-0.026855;0.538574;0.893066;-12.992366;5.465649;3.038168
68;133102;-0.029785;0.534180;0.893066;-11.694656;5.534351;3.274809
69;134845;-0.020996;0.526855;0.894531;-10.648855;5.167939;3.824427
