##########
# 2017-01-31 13:42:11.167947041 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 250 (131)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;0.010254;-0.475586;-0.883789;0.908397;-0.129771;-0.854962;0
2;1731;0.014160;-0.469238;-0.881348;0.984733;0.000000;-0.893130;0
3;3432;0.006348;-0.467773;-0.887207;0.900763;-0.076336;-1.114504;0
4;5123;0.010254;-0.472656;-0.872559;0.824427;0.015267;-1.061069;0
5;6814;0.017090;-0.466797;-0.883301;1.000000;-0.305344;-0.916031;0
6;8510;0.013184;-0.467285;-0.879883;0.938931;-0.091603;-0.839695;0
7;10202;0.006348;-0.459961;-0.872559;1.099237;0.022901;-0.839695;0
8;11904;0.007812;-0.463379;-0.875000;1.122137;-0.083969;-1.129771;0
9;13595;0.013184;-0.467285;-0.875977;1.022901;0.076336;-0.961832;0
10;15285;0.006348;-0.463867;-0.876953;0.916031;-0.099237;-1.122137;0
11;16981;0.014160;-0.476562;-0.895508;0.900763;-0.229008;-0.854962;0
12;18671;0.015137;-0.464355;-0.891113;1.206107;0.122137;-0.923664;0
13;20371;0.023438;-0.463379;-0.882812;1.114504;0.244275;-0.824427;0
14;22184;0.026367;-0.466309;-0.871582;1.099237;-0.022901;-0.961832;0
15;23909;0.004395;-0.469238;-0.881836;0.954198;-0.160305;-0.885496;0
16;25604;0.004883;-0.476562;-0.876953;1.000000;-0.229008;-1.076336;0
17;27293;0.008301;-0.464355;-0.884277;1.083969;-0.091603;-1.015267;0
18;29026;0.007324;-0.466797;-0.871582;0.946565;0.106870;-1.083969;0
19;30727;0.012207;-0.467773;-0.870605;0.862595;0.106870;-0.862595;0
20;32424;0.010742;-0.466797;-0.874512;0.977099;0.000000;-0.877863;0
21;34117;0.014648;-0.477539;-0.868652;1.083969;-0.114504;-0.633588;0
22;35820;0.011719;-0.467773;-0.866211;0.877863;-0.167939;-0.954198;0
23;37520;0.002930;-0.467285;-0.898926;0.839695;-0.053435;-0.908397;0
24;39210;0.007812;-0.468750;-0.875977;0.854962;-0.076336;-0.786260;0
25;40917;0.015137;-0.477539;-0.875977;1.221374;0.137405;-1.091603;0
26;42610;0.014648;-0.466309;-0.881348;0.961832;-0.068702;-0.954198;0
27;44300;0.014160;-0.459473;-0.876953;1.297710;-0.122137;-0.916031;0
28;46001;0.011719;-0.464355;-0.872070;0.893130;-0.160305;-0.885496;0
29;47693;0.010254;-0.468262;-0.870605;1.129771;0.000000;-0.946565;0
30;49384;0.014160;-0.468750;-0.873047;1.061069;0.030534;-0.770992;0
31;51082;0.009277;-0.464355;-0.877930;0.885496;-0.061069;-0.931298;0
32;52775;0.004395;-0.466309;-0.876953;0.870229;0.267176;-0.755725;0
33;54480;0.013184;-0.474121;-0.876953;1.083969;-0.152672;-0.847328;0
34;56175;0.017578;-0.463867;-0.882324;1.175573;-0.007634;-0.641221;0
35;57865;0.010254;-0.467773;-0.872559;1.007634;-0.167939;-0.664122;0
36;59556;0.014160;-0.462891;-0.890625;0.877863;-0.114504;-0.801527;0
37;61251;0.006348;-0.463867;-0.883301;1.122137;0.038168;-0.977099;0
38;62945;0.017090;-0.466797;-0.881348;1.053435;-0.282443;-0.870229;0
39;64645;0.011719;-0.470215;-0.865234;1.068702;-0.320611;-0.816794;0
40;66336;0.010742;-0.467773;-0.878906;1.099237;0.175573;-0.832061;0
41;68026;0.012207;-0.469727;-0.888184;0.923664;-0.160305;-0.824427;0
42;69715;0.009766;-0.470703;-0.873535;0.908397;0.068702;-0.732824;0
43;71429;0.010742;-0.460938;-0.883789;0.824427;-0.137405;-0.839695;0
44;73123;0.007324;-0.466797;-0.870117;0.938931;-0.091603;-0.656489;0
45;74813;0.014160;-0.474121;-0.875488;0.977099;-0.007634;-0.847328;0
46;76505;0.009277;-0.470215;-0.883789;0.763359;-0.030534;-1.022901;0
47;78198;0.006348;-0.462891;-0.864746;0.992366;-0.198473;-0.824427;0
48;79912;0.013672;-0.459473;-0.869141;1.007634;-0.076336;-0.793893;0
49;81608;0.014648;-0.470215;-0.864258;1.083969;0.061069;-0.824427;0
50;83302;0.007812;-0.470703;-0.879395;1.160305;0.099237;-0.824427;0
51;84992;0.017090;-0.474609;-0.862305;1.007634;-0.038168;-0.839695;0
52;86682;0.001953;-0.465332;-0.869141;1.000000;-0.083969;-1.053435;0
53;88400;0.013672;-0.461914;-0.868652;0.992366;0.129771;-0.763359;0
54;90102;0.009766;-0.470215;-0.873047;1.091603;0.145038;-0.679389;0
55;91796;0.004395;-0.458008;-0.882812;0.946565;0.160305;-0.832061;0
56;93486;0.011719;-0.471191;-0.879883;0.854962;-0.167939;-0.862595;0
57;95189;0.010742;-0.465820;-0.872070;1.099237;0.015267;-0.778626;0
58;97052;0.003906;-0.465820;-0.877930;0.854962;0.068702;-0.862595;0
59;98759;0.012207;-0.466797;-0.885742;1.091603;-0.076336;-0.946565;0
60;100489;0.012695;-0.464844;-0.873535;1.022901;-0.152672;-0.694656;0
61;102275;0.020996;-0.469727;-0.874512;1.099237;0.206107;-0.931298;0
62;103971;0.021484;-0.466309;-0.891113;1.114504;0.076336;-0.923664;0
63;105666;0.017090;-0.481445;-0.886230;0.839695;0.030534;-0.839695;0
64;107360;0.011230;-0.474121;-0.874023;0.847328;-0.038168;-0.770992;0
65;109050;0.027832;-0.463867;-0.873047;0.900763;-0.129771;-1.183206;0
66;110741;0.005371;-0.468750;-0.872559;0.923664;-0.038168;-0.885496;0
67;112486;0.013672;-0.474121;-0.881836;0.992366;-0.030534;-0.633588;0
68;114181;0.016602;-0.457520;-0.870117;0.832061;-0.198473;-0.625954;0
69;115875;0.022461;-0.465820;-0.874512;0.908397;0.022901;-0.870229;0
70;117566;0.014648;-0.462891;-0.882812;1.038168;0.274809;-1.122137;0
71;119260;0.008301;-0.465820;-0.867188;0.984733;-0.160305;-0.740458;0
72;120971;0.008301;-0.475586;-0.873047;0.725191;-0.038168;-0.740458;0
73;122678;0.018066;-0.460938;-0.880371;0.908397;-0.007634;-0.816794;0
74;124509;0.017578;-0.458496;-0.891602;0.992366;0.022901;-1.000000;0
75;126209;0.013184;-0.460449;-0.865234;0.801527;0.022901;-0.885496;0
76;127936;0.010254;-0.467285;-0.895996;1.160305;0.229008;-0.847328;0
77;129628;0.017090;-0.460449;-0.878906;1.183206;-0.007634;-1.030534;0
78;131325;0.010254;-0.470215;-0.885742;0.870229;-0.038168;-0.793893;0
79;133019;0.002930;-0.462891;-0.876465;1.099237;-0.007634;-0.755725;0
80;134711;0.016602;-0.470215;-0.875000;1.305344;-0.244275;-0.694656;0
81;136403;0.007324;-0.478516;-0.873535;1.022901;-0.259542;-0.916031;0
82;138092;0.016113;-0.459961;-0.860840;1.290076;-0.022901;-0.946565;0
83;139786;0.010254;-0.468750;-0.884766;1.083969;0.167939;-0.862595;0
84;141486;0.008301;-0.461426;-0.880371;1.022901;-0.122137;-0.916031;0
85;143184;0.008301;-0.469727;-0.875000;1.000000;-0.167939;-0.969466;0
86;144889;0.006348;-0.473145;-0.882812;1.007634;-0.145038;-1.091603;0
87;146587;0.006348;-0.463379;-0.871582;0.717557;-0.022901;-0.725191;0
88;148291;0.008301;-0.477539;-0.885254;1.000000;-0.129771;-0.870229;0
89;149985;0.016113;-0.462891;-0.870605;0.984733;-0.129771;-0.938931;0
90;151700;0.016602;-0.469727;-0.878906;1.236641;-0.015267;-1.061069;0
91;153391;0.006836;-0.464355;-0.875000;1.030534;-0.030534;-0.908397;0
92;155081;0.012207;-0.466797;-0.880371;1.022901;-0.236641;-0.984733;0
93;156800;0.016113;-0.466309;-0.877441;0.770992;0.061069;-0.870229;0
94;158493;0.016113;-0.460938;-0.883789;0.770992;-0.160305;-0.801527;0
95;160187;0.011719;-0.466797;-0.882324;0.793893;-0.083969;-0.984733;0
96;161894;0.018066;-0.470703;-0.882324;0.977099;-0.145038;-1.106870;0
97;163587;0.006836;-0.468262;-0.882812;1.061069;-0.007634;-0.984733;0
98;165283;0.012695;-0.469727;-0.872070;0.885496;-0.091603;-1.061069;0
99;166976;0.016602;-0.467773;-0.881836;1.183206;0.091603;-0.908397;0
100;168669;0.013184;-0.468262;-0.877930;0.908397;0.099237;-0.809160;0
101;170362;0.022949;-0.467773;-0.885254;0.931298;-0.068702;-0.770992;0
102;172073;0.016113;-0.468750;-0.881836;1.045802;-0.244275;-0.885496;0
103;173778;0.007324;-0.467285;-0.873047;0.908397;0.000000;-0.923664;0
104;175470;0.017090;-0.467773;-0.877441;1.106870;-0.053435;-0.786260;0
105;177163;0.020508;-0.470703;-0.870605;1.022901;0.099237;-0.908397;0
106;178855;0.016602;-0.461914;-0.880371;0.885496;-0.183206;-0.977099;0
107;180545;0.015137;-0.465332;-0.878906;1.114504;-0.244275;-0.694656;0
108;182286;0.014648;-0.470215;-0.868652;0.961832;-0.030534;-0.717557;0
109;183986;0.005371;-0.469727;-0.871582;1.183206;-0.053435;-0.763359;0
110;185679;0.014160;-0.467773;-0.874512;0.938931;-0.213740;-1.083969;0
111;187371;0.011719;-0.461914;-0.883789;0.717557;0.083969;-0.832061;0
112;189062;0.012207;-0.466309;-0.875488;0.854962;0.083969;-0.847328;0
113;190758;0.011719;-0.467773;-0.892090;0.854962;0.183206;-0.877863;0
114;192504;0.017578;-0.474121;-0.864258;1.045802;-0.251908;-0.877863;0
115;194197;0.016602;-0.469238;-0.883301;1.167939;0.007634;-0.893130;0
116;195890;0.005371;-0.463867;-0.879395;0.893130;-0.099237;-0.877863;0
117;197580;0.017090;-0.469238;-0.875000;1.206107;-0.175573;-0.793893;0
118;199288;0.014160;-0.474609;-0.873535;1.007634;0.137405;-0.748092;0
119;200996;0.017090;-0.466797;-0.886719;0.908397;-0.145038;-1.083969;0
120;202691;0.019043;-0.467285;-0.875977;1.083969;-0.229008;-0.832061;0
121;204382;0.009766;-0.467773;-0.876465;1.030534;-0.015267;-0.748092;0
122;206077;0.017578;-0.464355;-0.873535;1.015267;-0.167939;-0.763359;0
123;207785;0.014648;-0.466797;-0.880371;0.916031;-0.145038;-0.946565;0
124;209485;0.014160;-0.466309;-0.879395;0.908397;0.000000;-0.610687;0
125;211181;0.006348;-0.463867;-0.878906;1.114504;-0.007634;-0.786260;0
126;212880;0.013184;-0.464844;-0.880371;0.832061;0.007634;-0.931298;0
127;214576;0.019043;-0.464355;-0.863281;1.167939;-0.061069;-0.969466;0
128;216274;0.015625;-0.460938;-0.879883;1.152672;0.068702;-0.893130;0
129;217969;0.018555;-0.463379;-0.873047;0.778626;0.015267;-1.076336;0
130;219659;0.016113;-0.470215;-0.883301;0.854962;0.213740;-0.748092;0
131;221354;0.007812;-0.465820;-0.886230;1.152672;0.206107;-0.893130;0
132;223052;0.009277;-0.468262;-0.871582;1.099237;0.114504;-0.801527;0
133;224761;0.012695;-0.475586;-0.879395;0.938931;-0.206107;-0.870229;0
134;226476;0.012695;-0.467773;-0.876465;0.977099;-0.076336;-0.923664;0
135;228303;0.013672;-0.466309;-0.885254;1.114504;0.015267;-0.885496;0
136;230003;0.005371;-0.464844;-0.875488;1.251908;0.068702;-0.755725;0
137;231718;0.012207;-0.470215;-0.875000;1.000000;-0.167939;-1.015267;0
138;233423;0.011719;-0.468262;-0.883301;0.740458;-0.244275;-0.793893;0
139;235114;0.019043;-0.469727;-0.889160;0.824427;0.083969;-0.893130;0
140;236806;0.016113;-0.470703;-0.878906;1.061069;-0.061069;-0.824427;0
141;238498;0.009766;-0.470703;-0.880371;1.007634;-0.259542;-0.732824;0
142;240191;0.007324;-0.463867;-0.873047;0.847328;0.015267;-0.839695;0
143;241890;0.013184;-0.469727;-0.868652;1.061069;0.061069;-0.824427;0
144;243584;0.014160;-0.474609;-0.875000;1.152672;-0.083969;-0.770992;0
145;245276;0.004883;-0.469238;-0.870117;1.106870;0.022901;-0.984733;0
146;246968;0.016113;-0.466309;-0.874023;0.961832;-0.061069;-0.885496;0
147;248662;0.016113;-0.466797;-0.887695;1.137405;-0.083969;-0.900763;0
148;250365;0.014648;-0.461426;-0.878906;1.045802;-0.045802;-0.862595;0
149;252058;0.021973;-0.469238;-0.880371;0.748092;-0.099237;-0.809160;0
150;253758;0.011230;-0.475586;-0.875977;0.816794;0.007634;-0.832061;0
151;255453;0.011719;-0.466797;-0.867188;1.061069;-0.122137;-0.824427;0
152;257144;0.015137;-0.472656;-0.871582;1.091603;-0.236641;-0.992366;0
153;258855;0.016113;-0.458984;-0.875977;1.145038;-0.076336;-0.595420;0
154;260546;0.011230;-0.471191;-0.875488;1.076336;-0.022901;-1.030534;0
155;262282;0.014648;-0.470703;-0.890137;0.977099;0.114504;-0.908397;0
156;263978;0.004883;-0.465332;-0.869629;0.900763;-0.312977;-0.916031;0
157;265672;0.013672;-0.469238;-0.874512;1.045802;-0.137405;-0.862595;0
158;267367;0.018066;-0.470215;-0.866699;0.786260;-0.091603;-0.977099;0
159;269059;0.013184;-0.471680;-0.869141;1.045802;-0.236641;-0.839695;0
160;270752;0.012695;-0.466797;-0.874512;1.038168;-0.015267;-1.076336;0
161;272487;0.010742;-0.470215;-0.880859;0.969466;-0.282443;-0.938931;0
162;274179;0.017578;-0.468262;-0.877441;0.862595;-0.099237;-0.740458;0
163;275876;0.006836;-0.462891;-0.875488;1.022901;-0.015267;-0.793893;0
164;277571;0.012207;-0.465820;-0.883789;0.992366;0.015267;-0.900763;0
165;279262;0.016602;-0.461914;-0.887695;1.045802;0.053435;-0.832061;0
166;280968;0.012207;-0.468262;-0.888184;1.053435;-0.114504;-0.977099;0
167;282662;0.020020;-0.465820;-0.885742;0.885496;-0.145038;-0.893130;0
168;284355;0.017090;-0.465820;-0.867188;1.160305;-0.015267;-1.022901;0
169;286047;0.010254;-0.465332;-0.872559;1.099237;-0.137405;-0.862595;0
170;287737;0.007324;-0.479004;-0.875488;0.847328;-0.091603;-0.870229;0
171;289431;0.022461;-0.471191;-0.880859;1.053435;0.045802;-0.938931;0
172;291125;0.013184;-0.476562;-0.859375;1.129771;-0.045802;-1.167939;0
173;292817;0.013184;-0.466797;-0.882324;0.992366;-0.175573;-0.809160;0
174;294506;0.014160;-0.467773;-0.884277;1.038168;-0.068702;-0.839695;0
