##########
# 2016-11-21 12:02:28.889612357 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 9
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 1000 (32.800000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1818;-0.046875;0.018555;-1.000488;0.823171;-0.182927;-0.579268
1;8042;-0.051270;0.017090;-0.990234;0.914634;-0.426829;-0.609756
2;9839;-0.043457;0.018066;-0.990723;0.975610;-0.182927;-0.487805
3;11904;-0.048340;0.027344;-1.000977;0.548780;-0.243902;-0.701220
4;13671;-0.032715;0.017578;-0.995117;0.731707;-0.060976;-0.579268
5;15805;-0.044434;0.021484;-0.995117;1.006098;-0.213415;-0.213415
6;17543;-0.036621;0.020996;-1.000977;0.914634;-0.213415;-0.518293
7;19570;-0.043945;0.018555;-0.996094;0.640244;-0.060976;-0.487805
8;21333;-0.039551;0.026367;-0.998047;0.945122;-0.091463;-0.731707
9;23441;-0.042480;0.011230;-0.995117;0.823171;-0.091463;-0.548780
10;25533;-0.046875;0.018066;-0.985352;0.884146;-0.396341;-0.548780
11;27786;-0.044922;0.015625;-1.005371;0.945122;-0.152439;-0.457317
12;29556;-0.039062;0.011230;-0.991699;0.823171;-0.030488;-0.762195
13;31684;-0.043457;0.019531;-1.007324;0.731707;0.060976;-0.670732
14;33572;-0.042480;0.019043;-0.996582;0.609756;0.274390;-0.426829
15;35684;-0.043945;0.014160;-1.000488;0.762195;0.182927;-0.243902
16;37487;-0.048828;0.014648;-0.997559;0.670732;0.213415;-0.640244
17;39585;-0.044434;0.018066;-0.982422;0.731707;0.487805;-0.457317
18;41345;-0.048828;0.019043;-0.986328;0.762195;0.213415;-0.548780
19;43560;-0.031738;0.015625;-0.994629;0.670732;0.152439;-0.609756
20;45482;-0.044434;0.021973;-0.999023;0.640244;0.152439;-0.640244
21;47579;-0.047363;0.019043;-0.984863;0.853659;0.152439;-0.518293
22;49349;-0.044922;0.023438;-0.995605;0.945122;0.182927;-0.640244
23;51541;-0.030273;0.022949;-1.005859;0.762195;0.365854;-0.396341
24;53347;-0.041992;0.017578;-0.989258;0.426829;0.060976;-0.548780
25;55975;-0.037598;0.020508;-0.995605;0.853659;0.335366;-0.579268
26;57820;-0.034180;0.012207;-1.002441;0.853659;0.152439;-0.579268
27;59917;-0.036621;0.014648;-1.002441;0.762195;-0.213415;-0.518293
28;61665;-0.044434;0.014648;-1.018555;0.823171;0.091463;-0.426829
29;63882;-0.031738;0.020996;-0.997070;0.762195;-0.030488;-0.609756
30;65732;-0.038086;0.015625;-0.991699;0.884146;0.091463;-0.609756
31;67937;-0.038574;0.019043;-0.986816;0.823171;-0.182927;-0.457317
32;69914;-0.041016;0.016113;-0.992676;0.670732;-0.304878;-0.670732
##########
# 2016-11-21 12:05:03.958840141 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 9
# Accelerometer full scale: 4 (8192.000000)
# Gyroscope full scale: 1000 (32.800000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;2064;-0.047363;0.018066;-0.998047;0.762195;0.030488;-0.426829
1;4435;-0.041992;0.018555;-0.984863;0.670732;-0.060976;-0.609756
2;6233;-0.034180;0.022949;-1.000000;0.914634;-0.213415;-0.487805
3;8569;-0.036621;0.020508;-0.998535;0.792683;0.000000;-0.579268
4;10375;-0.036621;0.018066;-1.007324;0.792683;-0.091463;-0.548780
5;12702;-0.034180;0.015625;-0.996094;0.823171;-0.243902;-0.579268
6;14459;-0.041016;0.018066;-1.000488;0.853659;-0.121951;-0.457317
7;16705;-0.036133;0.021484;-0.990234;0.731707;-0.091463;-0.518293
8;18487;-0.032227;0.023926;-0.996582;0.670732;-0.182927;-0.640244
9;20779;-0.040039;0.019043;-0.985840;0.823171;-0.060976;-0.487805
10;22576;-0.035645;0.017090;-0.986816;0.823171;-0.060976;-0.518293
11;24703;-0.046875;0.026367;-0.986328;0.762195;-0.274390;-0.457317
12;26556;-0.030762;0.009277;-0.990234;0.914634;-0.121951;-0.579268
13;28696;-0.037109;0.014648;-0.997070;1.097561;-0.426829;-0.579268
14;30450;-0.030762;0.021973;-1.003906;0.975610;-0.274390;-0.884146
15;32731;-0.035645;0.020508;-0.984863;0.304878;-0.091463;-0.487805
16;34531;-0.037109;0.022949;-0.994629;0.701220;-0.243902;-0.487805
17;36768;-0.041992;0.011719;-0.994629;0.792683;0.152439;-0.487805
18;50675;-0.040039;0.018066;-0.984375;0.701220;-0.335366;-0.548780
19;53172;-0.043945;0.016113;-1.004883;1.006098;-0.213415;-0.701220
20;55125;-0.046875;0.010254;-0.988281;0.945122;-0.274390;-0.670732
21;57358;-0.048828;0.019043;-0.999023;0.731707;-0.030488;-0.792683
