##########
# 2016-11-21 12:02:33.604661263 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 11
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 1000 (32.800000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1896;-0.036621;0.011230;-0.997070;0.914634;-0.121951;-0.640244
1;3709;-0.040039;0.018555;-1.000488;0.609756;-0.182927;-0.518293
2;5811;-0.048828;0.020020;-0.985352;0.884146;-0.274390;-0.396341
3;7650;-0.033691;0.010254;-1.010742;0.762195;-0.304878;-0.335366
4;9932;-0.052246;0.014648;-0.987305;0.823171;-0.274390;-0.823171
5;11690;-0.040039;0.018066;-0.971191;0.914634;-0.518293;-0.426829
6;13991;-0.041504;0.013672;-0.981934;0.792683;-0.274390;-0.670732
7;15768;-0.041016;0.017578;-1.002441;0.884146;-0.121951;-0.365854
8;17994;-0.043945;0.014160;-1.003906;0.731707;-0.213415;-0.701220
9;19784;-0.044434;0.021484;-1.000977;0.945122;-0.274390;-0.548780
10;21885;-0.040039;0.014160;-0.999023;0.762195;0.091463;-0.640244
11;23704;-0.040527;0.010254;-0.983398;0.792683;0.000000;-0.792683
12;25796;-0.042969;0.017090;-1.003418;0.792683;0.121951;-0.457317
13;27645;-0.038574;0.014648;-1.012695;0.701220;0.243902;-0.457317
14;29888;-0.037598;0.012207;-0.997559;0.640244;0.213415;-0.365854
15;31661;-0.041992;0.012207;-0.992676;0.640244;0.243902;-0.548780
16;33896;-0.041992;0.018066;-0.997559;0.853659;0.213415;-0.396341
17;35660;-0.038086;0.012695;-1.003906;0.701220;0.457317;-0.396341
18;37937;-0.042969;0.004883;-0.994629;0.792683;0.365854;-0.426829
19;39690;-0.043457;0.011719;-0.993164;0.731707;0.335366;-0.609756
20;41909;-0.033691;0.017578;-0.993164;0.884146;0.609756;-0.823171
21;43701;-0.040039;0.010742;-0.995117;0.823171;0.426829;-0.762195
22;45797;-0.042969;0.028320;-0.992676;0.731707;0.426829;-0.640244
23;47634;-0.040527;0.020020;-0.988770;0.884146;0.426829;-0.518293
24;49884;-0.046387;0.013184;-0.991699;0.884146;0.091463;-0.487805
25;51662;-0.041992;0.010742;-1.004883;0.853659;0.091463;-0.487805
26;53779;-0.042480;0.013672;-0.995117;1.067073;-0.243902;-0.670732
27;55534;-0.049316;0.016602;-0.992676;0.792683;-0.030488;-0.640244
28;57796;-0.039062;0.012207;-1.001953;0.701220;-0.182927;-0.640244
29;59550;-0.041016;0.018555;-0.996094;0.823171;-0.243902;-0.365854
30;61888;-0.052734;0.019531;-0.992676;1.036585;-0.091463;-0.670732
31;63702;-0.048340;0.018066;-1.012207;0.884146;-0.121951;-0.609756
32;65799;-0.043945;0.013672;-0.989258;0.731707;-0.396341;-0.487805
33;67638;-0.033691;0.012695;-0.976074;0.975610;-0.304878;-0.701220
34;69886;-0.042969;0.017090;-0.998535;0.853659;-0.335366;-0.731707
35;71665;-0.046387;0.025391;-1.012695;0.884146;-0.335366;-0.762195
##########
# 2016-11-21 17:13:13.004711266 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 11
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1981;-0.040527;0.018066;-0.986328;0.763359;-0.381679;-0.419847
1;4116;-0.039062;0.016113;-0.995605;0.755725;-0.053435;-0.633588
2;5851;-0.044434;0.020020;-0.986328;0.786260;-0.122137;-0.778626
3;7939;-0.043945;0.020996;-0.981445;0.862595;0.076336;-0.664122
4;9678;-0.050293;0.020996;-0.996582;0.992366;-0.198473;-0.587786
5;11699;-0.053711;0.020020;-0.990723;0.870229;-0.343511;-0.625954
6;13439;-0.039551;0.020508;-0.995117;0.984733;-0.183206;-0.847328
7;15587;-0.044434;0.020508;-0.993652;0.786260;-0.251908;-0.473282
8;17314;-0.046875;0.018066;-0.996094;0.648855;-0.282443;-0.503817
9;19916;-0.046875;0.014648;-0.997559;1.030534;-0.290076;-0.473282
10;21724;-0.054688;0.019043;-0.998047;0.755725;-0.374046;-0.709924
11;23771;-0.036133;0.015625;-1.011230;0.977099;-0.603053;-0.664122
12;25504;-0.048828;0.017090;-0.996582;0.679389;-0.465649;-0.648855
13;27592;-0.054688;0.014648;-0.996582;0.916031;-0.603053;-0.458015
14;29336;-0.041016;0.012695;-0.997070;0.946565;-0.404580;-0.496183
15;31359;-0.042969;0.016602;-0.996094;0.664122;-0.572519;-0.786260
16;33094;-0.045410;0.017578;-1.001953;0.755725;-0.572519;-0.938931
17;35195;-0.052734;0.020996;-1.005859;0.786260;-0.633588;-0.709924
18;36933;-0.055664;0.022461;-1.000488;0.824427;-0.190840;-0.450382
19;38944;-0.050293;0.019043;-0.983887;0.923664;-0.358779;-0.625954
20;40689;-0.048340;0.013184;-0.999023;0.664122;-0.259542;-0.595420
21;42707;-0.043457;0.021973;-1.000977;1.114504;-0.045802;-0.519084
22;44446;-0.046875;0.021973;-0.996094;0.816794;-0.312977;-0.366412
23;46568;-0.054688;0.014648;-0.978516;1.015267;0.190840;-0.664122
24;48302;-0.044922;0.015625;-0.992188;0.519084;0.442748;-0.770992
25;50310;-0.047852;0.014160;-0.993164;0.755725;0.198473;-0.641221
26;52175;-0.044922;0.015625;-0.991211;0.465649;0.572519;-0.473282
27;54279;-0.041504;0.014160;-0.986816;0.709924;0.473282;-0.458015
28;56015;-0.049316;0.018066;-1.000977;0.748092;0.312977;-0.694656
29;58013;-0.044434;0.013184;-0.994629;0.862595;0.450382;-0.580153
30;59751;-0.045410;0.020508;-0.981445;0.885496;0.213740;-0.488550
31;61781;-0.047363;0.013184;-0.983887;0.641221;0.435115;-0.526718
32;63513;-0.042480;0.020508;-0.997559;0.656489;0.320611;-0.679389
33;65597;-0.048828;0.018555;-0.982910;0.702290;0.259542;-0.404580
34;67329;-0.045410;0.017578;-0.986328;0.839695;-0.053435;-0.770992
35;69346;-0.051758;0.015625;-0.992676;0.801527;-0.206107;-0.832061
36;71089;-0.058105;0.013672;-1.004883;0.740458;0.137405;-0.625954
37;73614;-0.046875;0.018066;-0.996094;1.000000;-0.045802;-0.580153
38;75393;-0.046387;0.023926;-0.995605;0.687023;-0.290076;-0.862595
39;78896;-0.050781;0.022461;-0.990234;0.702290;-0.351145;-0.664122
40;80664;-0.052734;0.028320;-0.995605;0.908397;-0.221374;-0.587786
41;82869;-0.051758;0.016602;-0.988281;0.763359;-0.396947;-0.480916
42;84607;-0.044922;0.010742;-0.992188;0.839695;-0.122137;-0.824427
43;86703;-0.050781;0.023438;-1.001953;0.763359;-0.610687;-0.519084
44;88435;-0.049316;0.017090;-0.998047;0.717557;-0.557252;-0.503817
45;90550;-0.043945;0.015625;-0.990234;0.633588;-0.167939;-0.610687
46;92315;-0.052246;0.016602;-0.994629;1.221374;-0.343511;-0.488550
47;94399;-0.040039;0.021484;-0.982910;0.694656;-0.282443;-0.755725
48;96113;-0.048340;0.010742;-0.997559;0.816794;-0.801527;-0.465649
49;98250;-0.046875;0.020996;-0.985352;0.832061;-0.175573;-0.274809
50;100037;-0.039551;0.012207;-0.979004;0.618321;-0.007634;-0.687023
51;102117;-0.051758;0.014648;-1.006836;0.732824;-0.549618;-0.496183
52;103860;-0.052246;0.012207;-0.985840;0.725191;-0.267176;-0.419847
53;105952;-0.043457;0.019043;-0.991211;0.748092;-0.305344;-0.717557
54;107692;-0.049316;0.014160;-0.992676;0.778626;-0.534351;-0.450382
55;109791;-0.049316;0.013184;-0.997070;0.931298;-0.221374;-0.534351
56;111550;-0.052246;0.018555;-0.992676;0.709924;-0.305344;-0.664122
57;113700;-0.050781;0.017090;-1.000977;0.900763;-0.396947;-0.412214
58;115440;-0.051270;0.016602;-1.002441;1.000000;-0.450382;-0.679389
59;117456;-0.041992;0.012207;-0.994629;0.671756;-0.335878;-0.358779
60;119191;-0.050293;0.021973;-1.000000;0.870229;-0.221374;-0.687023
61;121194;-0.049805;0.019531;-0.998047;0.870229;-0.076336;-0.549618
62;122935;-0.043945;0.014648;-0.987305;0.717557;-0.435115;-0.595420
63;125068;-0.040527;0.017090;-1.018066;0.702290;-0.167939;-0.702290
64;126799;-0.048340;0.018555;-0.998535;0.862595;0.129771;-0.610687
65;128822;-0.048340;0.019043;-1.002441;1.007634;-0.251908;-0.503817
66;130561;-0.046875;0.020996;-1.013672;0.870229;0.015267;-0.587786
67;132696;-0.043945;0.016113;-1.001953;0.694656;0.236641;-0.404580
68;134444;-0.044434;0.020020;-1.005371;0.885496;-0.099237;-0.488550
69;136456;-0.045410;0.013184;-0.997070;0.511450;0.160305;-0.709924
70;138186;-0.043457;0.020020;-1.003906;0.916031;0.244275;-0.603053
71;140462;-0.046387;0.016602;-0.989258;0.954198;0.236641;-0.488550
72;142198;-0.051270;0.008789;-0.990234;1.076336;0.312977;-0.694656
73;144288;-0.050293;0.017578;-1.002441;0.931298;0.305344;-0.381679
74;146017;-0.046875;0.026367;-0.995117;0.862595;0.213740;-0.320611
75;148063;-0.058105;0.017090;-0.988281;0.679389;0.488550;-0.656489
76;149802;-0.043457;0.019043;-0.999023;0.793893;0.152672;-0.458015
77;151887;-0.049316;0.018555;-1.003418;0.923664;0.221374;-0.488550
78;153740;-0.042480;0.020020;-1.000977;0.969466;-0.068702;-0.496183
79;155766;-0.048828;0.009766;-1.010742;0.786260;-0.022901;-0.572519
80;157502;-0.043945;0.013672;-1.010742;0.786260;0.167939;-0.465649
81;159512;-0.048828;0.013184;-0.995117;0.664122;-0.206107;-0.770992
82;161244;-0.047363;0.017578;-0.994629;0.717557;-0.160305;-0.709924
83;163331;-0.051758;0.013672;-0.998047;0.748092;-0.175573;-0.709924
84;165222;-0.049805;0.019043;-0.998535;0.839695;0.000000;-0.572519
85;167272;-0.050781;0.026855;-0.986328;0.679389;-0.175573;-0.511450
86;169004;-0.047852;0.012207;-0.995117;0.725191;-0.137405;-0.595420
87;171158;-0.047363;0.017578;-0.998535;0.832061;-0.083969;-0.503817
88;172899;-0.051270;0.016113;-0.977051;0.633588;-0.221374;-0.618321
89;174930;-0.050781;0.025879;-0.994629;0.801527;-0.061069;-0.740458
90;176662;-0.051270;0.020508;-1.006836;0.969466;0.083969;-0.656489
