##########
# 2016-10-17 13:35:14.831676274 +0200 CEST Data Acquisition
# Acquisition name: captura
# Acquisition num: 2
# Sensor Frequency: 5
# Read Frequency: 8
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;314;-0.070679;-0.007935;-0.990051;0.641221;-0.244275;-0.702290
1;7729;-0.073914;-0.006958;-0.989868;0.671756;-0.221374;-0.694656
2;15857;-0.072937;-0.007812;-0.992859;0.679389;-0.213740;-0.648855
3;23887;-0.074097;-0.003723;-0.990356;0.725191;-0.236641;-0.603053
4;31858;-0.072937;-0.005859;-0.991089;0.679389;-0.244275;-0.687023
5;40071;-0.075806;-0.005066;-0.990051;0.664122;-0.297710;-0.534351
6;47855;-0.074707;-0.006409;-0.988037;0.679389;-0.305344;-0.648855
7;55907;-0.077271;-0.006470;-0.990112;0.687023;-0.244275;-0.557252
8;63752;-0.073669;-0.008240;-0.991577;0.786260;-0.183206;-0.671756
9;72329;-0.076721;-0.007751;-0.992065;0.679389;-0.274809;-0.641221
10;79860;-0.074036;-0.005554;-0.987366;0.641221;-0.244275;-0.618321
11;87850;-0.072754;-0.007690;-0.992065;0.702290;-0.076336;-0.595420
12;96007;-0.073120;-0.006165;-0.986389;0.694656;-0.236641;-0.557252
13;103862;-0.071045;-0.006042;-0.991333;0.732824;-0.221374;-0.572519
14;111839;-0.076172;-0.005554;-0.986267;0.740458;-0.190840;-0.618321
15;119893;-0.076172;-0.005554;-0.986267;0.740458;-0.190840;-0.618321
16;127850;-0.076111;-0.005249;-0.991272;0.778626;-0.297710;-0.633588
17;135858;-0.075439;-0.007812;-0.986206;0.679389;-0.244275;-0.625954
18;143873;-0.076965;-0.007629;-0.989868;0.671756;-0.206107;-0.633588
19;152200;-0.072632;-0.006592;-0.988281;0.679389;-0.282443;-0.664122
20;159867;-0.076111;-0.006531;-0.989807;0.732824;-0.244275;-0.587786
21;167873;-0.072571;-0.006226;-0.993042;0.603053;-0.198473;-0.671756
22;175896;-0.073792;-0.008179;-0.991577;0.702290;-0.175573;-0.603053
23;184412;-0.074402;-0.008179;-0.990601;0.687023;-0.251908;-0.656489
24;192108;-0.073242;-0.007141;-0.994019;0.801527;-0.343511;-0.572519
25;199900;-0.073547;-0.011536;-0.993469;0.839695;-0.320611;-0.595420
26;207856;-0.073914;-0.004944;-0.988281;0.839695;-0.305344;-0.572519
27;215923;-0.074341;-0.006836;-0.991577;0.618321;-0.267176;-0.664122
28;223852;-0.074829;-0.006409;-0.988708;0.664122;-0.290076;-0.656489
29;231838;-0.073303;-0.007080;-0.986206;0.702290;-0.282443;-0.534351
30;239861;-0.072754;-0.005066;-0.988220;0.755725;-0.328244;-0.557252
31;247859;-0.073303;-0.007019;-0.991028;0.725191;-0.366412;-0.633588
32;255862;-0.073303;-0.007019;-0.991028;0.725191;-0.366412;-0.633588
33;263856;-0.073669;-0.008728;-0.994568;0.763359;-0.320611;-0.549618
34;271863;-0.075073;-0.003967;-0.990967;0.656489;-0.312977;-0.702290
35;279867;-0.071716;-0.004578;-0.994568;0.740458;-0.137405;-0.709924
36;288283;-0.073486;-0.006897;-0.991394;0.625954;-0.274809;-0.671756
37;296210;-0.073059;-0.007385;-0.989075;0.664122;-0.160305;-0.679389
38;303845;-0.073914;-0.006958;-0.990845;0.801527;-0.198473;-0.511450
39;311877;-0.072571;-0.008606;-0.989319;0.778626;-0.183206;-0.580153
40;319854;-0.069702;-0.004883;-0.988037;0.740458;-0.198473;-0.557252
41;328069;-0.073547;-0.007324;-0.986023;0.717557;-0.198473;-0.503817
42;335854;-0.073425;-0.006653;-0.988708;0.687023;-0.206107;-0.595420
43;343860;-0.075500;-0.007141;-0.991150;0.679389;-0.152672;-0.595420
44;351847;-0.072937;-0.009460;-0.989990;0.732824;-0.229008;-0.595420
45;359835;-0.073730;-0.007385;-0.988220;0.717557;-0.244275;-0.656489
46;368003;-0.073730;-0.007385;-0.988220;0.717557;-0.244275;-0.656489
47;375888;-0.075195;-0.008179;-0.990906;0.801527;-0.305344;-0.557252
48;383874;-0.072266;-0.008423;-0.987854;0.725191;-0.412214;-0.595420
49;392773;-0.074951;-0.003052;-0.990601;0.679389;-0.175573;-0.694656
50;399775;-0.072571;-0.005188;-0.990051;0.687023;-0.167939;-0.572519
51;407848;-0.076050;-0.004150;-0.986267;0.740458;-0.335878;-0.709924
52;416213;-0.074158;-0.006042;-0.993835;0.671756;-0.244275;-0.610687
53;424256;-0.073975;-0.005005;-0.990723;0.717557;-0.251908;-0.564885
54;431837;-0.074097;-0.003723;-0.988892;0.694656;-0.251908;-0.610687
55;439848;-0.075134;-0.008667;-0.992981;0.732824;-0.122137;-0.595420
56;447851;-0.077698;-0.008301;-0.993347;0.709924;-0.259542;-0.641221
57;455750;-0.078125;-0.004456;-0.995178;0.725191;-0.297710;-0.656489
58;463880;-0.074951;-0.007874;-0.992981;0.694656;-0.305344;-0.671756
59;471863;-0.072571;-0.005127;-0.985718;0.709924;-0.236641;-0.595420
60;479854;-0.074646;-0.006958;-0.986267;0.717557;-0.190840;-0.595420
61;488002;-0.074768;-0.006958;-0.987000;0.793893;-0.213740;-0.541985
62;496305;-0.074768;-0.006958;-0.987000;0.793893;-0.213740;-0.541985
63;504203;-0.073975;-0.005066;-0.991943;0.656489;-0.282443;-0.603053
64;511833;-0.072937;-0.007629;-0.986450;0.786260;-0.190840;-0.595420
65;519645;-0.078735;-0.005127;-0.986694;0.763359;-0.213740;-0.671756
66;527939;-0.072876;-0.007446;-0.992065;0.671756;-0.282443;-0.580153
67;535995;-0.074829;-0.007202;-0.988831;0.793893;-0.274809;-0.610687
