##########
# 2016-11-21 17:40:40.323064441 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 33
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1774;-0.495361;-0.409668;-0.753906;-8.763359;2.877863;-2.389313
1;3521;-0.496338;-0.408203;-0.748047;-8.824427;2.641221;-1.938931
2;5638;-0.499023;-0.402588;-0.747803;-8.809160;2.625954;-2.206107
3;7375;-0.499268;-0.410156;-0.752197;-9.099237;2.893130;-1.847328
4;9590;-0.498535;-0.412842;-0.754395;-9.061069;3.045802;-1.870229
5;11320;-0.495850;-0.401123;-0.747559;-8.748092;3.053435;-1.854962
6;13350;-0.496582;-0.407715;-0.750000;-9.000000;3.122137;-1.908397
7;15098;-0.497559;-0.408447;-0.753662;-8.557252;3.274809;-1.648855
8;17206;-0.500732;-0.402100;-0.747559;-8.717557;2.931298;-1.297710
9;18945;-0.495605;-0.404785;-0.743652;-8.801527;2.832061;-1.465649
10;20971;-0.492676;-0.403809;-0.753662;-9.190840;3.213740;-1.229008
11;22694;-0.496338;-0.403809;-0.745850;-9.076336;2.679389;-1.442748
12;24761;-0.493896;-0.401123;-0.751465;-9.503817;2.755725;-1.312977
13;26513;-0.497314;-0.404053;-0.753906;-10.007634;2.740458;-1.236641
14;28552;-0.498779;-0.399414;-0.752441;-10.251908;2.946565;-1.229008
15;30279;-0.499268;-0.403564;-0.756592;-10.290076;2.839695;-1.244275
16;32291;-0.500244;-0.401611;-0.751709;-10.381679;2.961832;-1.320611
17;34028;-0.499268;-0.399170;-0.758057;-10.503817;2.679389;-1.374046
18;36102;-0.501709;-0.399902;-0.752441;-10.648855;2.656489;-1.343511
19;37839;-0.498047;-0.402344;-0.752197;-10.503817;2.854962;-1.541985
20;39909;-0.497803;-0.401611;-0.751709;-10.152672;2.931298;-1.633588
21;41693;-0.495850;-0.401611;-0.756104;-10.061069;2.755725;-1.832061
22;43770;-0.500244;-0.403076;-0.745361;-9.786260;2.503817;-1.656489
23;45505;-0.500244;-0.401367;-0.753662;-9.389313;2.511450;-1.679389
24;47520;-0.497070;-0.397705;-0.760254;-9.328244;2.564885;-1.641221
25;49274;-0.499023;-0.400635;-0.761963;-9.503817;2.587786;-1.755725
