##########
# 2016-11-21 17:36:17.618926825 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 29
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1838;-0.034912;0.010254;-0.996582;0.916031;-0.473282;-0.541985
1;3585;-0.034668;0.008789;-0.995605;0.984733;-0.167939;-0.656489
2;5898;-0.037109;0.007568;-0.993408;0.740458;-0.030534;-0.450382
3;7634;-0.036133;0.009766;-0.996094;0.832061;-0.137405;-0.503817
4;9784;-0.035156;0.007080;-0.993164;0.656489;-0.183206;-0.740458
5;11517;-0.040039;0.011230;-0.996094;0.770992;0.030534;-0.442748
6;13546;-0.034912;0.009033;-0.991943;0.778626;-0.160305;-0.580153
7;15287;-0.037354;0.009521;-0.994873;0.503817;-0.183206;-0.610687
8;17298;-0.035889;0.009277;-0.999023;0.793893;-0.045802;-0.618321
9;19020;-0.038086;0.010986;-0.998047;0.954198;0.038168;-0.473282
10;21156;-0.037354;0.009521;-0.991699;0.664122;0.022901;-0.534351
11;23238;-0.039307;0.011963;-0.996582;0.908397;0.000000;-0.778626
12;24974;-0.036377;0.009521;-0.995117;0.770992;0.015267;-0.480916
13;26978;-0.040771;0.008301;-0.995117;0.786260;0.145038;-0.541985
14;28703;-0.039062;0.009033;-0.991699;0.839695;0.106870;-0.564885
15;30979;-0.040527;0.011719;-1.000732;0.832061;-0.175573;-0.748092
16;32716;-0.042236;0.012939;-0.998779;0.809160;0.015267;-0.717557
17;34804;-0.041504;0.011719;-0.996094;0.687023;-0.305344;-0.656489
18;36535;-0.037354;0.013184;-0.993164;0.923664;-0.274809;-0.648855
19;38710;-0.041748;0.009521;-0.996826;0.770992;-0.122137;-0.137405
20;40442;-0.035645;0.012451;-0.996582;0.816794;-0.183206;-0.763359
21;42474;-0.037598;0.012939;-0.994629;1.022901;-0.267176;-0.549618
22;44203;-0.038818;0.011230;-1.000244;0.610687;-0.328244;-0.473282
23;46440;-0.039795;0.013428;-0.992920;0.900763;-0.167939;-0.320611
24;48172;-0.039062;0.010986;-0.993652;0.709924;-0.145038;-0.511450
25;50302;-0.040039;0.011963;-1.002441;0.870229;-0.389313;-0.519084
26;52036;-0.040039;0.012695;-0.989258;0.786260;-0.427481;-0.717557
27;54058;-0.039062;0.011230;-0.994385;0.687023;-0.290076;-0.519084
28;55797;-0.038818;0.009521;-0.998047;0.870229;-0.213740;-0.816794
29;57886;-0.044189;0.009033;-0.992188;0.862595;-0.595420;-0.786260
30;59613;-0.040771;0.009033;-1.004883;0.687023;0.198473;-0.603053
31;61787;-0.038086;0.008057;-0.992676;1.022901;-0.152672;-0.587786
32;63525;-0.041748;0.009277;-0.990234;0.900763;-0.175573;-0.511450
33;65651;-0.039795;0.013672;-0.993164;0.618321;-0.328244;-0.496183
34;67382;-0.038574;0.008789;-0.996826;0.679389;0.030534;-0.526718
35;69455;-0.036865;0.012451;-0.994873;0.801527;-0.015267;-0.763359
