##########
# 2016-11-22 10:03:35.817125078 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 49
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;8495;0.065430;0.169922;1.024414;0.389313;0.496183;-1.022901
1;11196;0.061035;0.170410;1.023926;0.748092;0.206107;-0.648855
2;13716;0.055664;0.169434;1.018555;1.015267;0.083969;-0.748092
3;16301;0.066406;0.169434;1.009277;1.404580;-0.160305;-0.404580
4;18923;0.063965;0.168945;1.007812;1.557252;-0.328244;-0.748092
5;21366;0.058105;0.166016;1.022949;2.236641;-0.786260;-0.610687
6;23695;0.067871;0.170898;1.019043;2.198473;-0.450382;-0.549618
7;25934;0.060059;0.168457;1.018066;2.519084;-0.755725;-0.625954
8;28061;0.062500;0.175293;1.019043;2.702290;-0.931298;-0.900763
9;30219;0.059570;0.172852;1.024902;2.748092;-0.755725;-0.381679
10;32448;0.062500;0.167480;1.008789;3.129771;-0.748092;-0.702290
11;34592;0.056641;0.174316;1.020508;3.091603;-0.839695;-0.534351
12;36732;0.063965;0.168945;1.010254;3.091603;-1.038168;-0.809160
13;38844;0.058594;0.164062;1.017090;3.083969;-0.946565;-0.587786
14;40962;0.066895;0.164551;1.011230;3.213740;-0.770992;-0.854962
15;43113;0.069336;0.171875;1.012207;3.412214;-0.908397;-0.427481
16;45166;0.057617;0.170410;0.999512;3.099237;-0.786260;-0.427481
17;47293;0.060059;0.168945;1.017090;2.984733;-0.480916;-0.664122
18;49366;0.076660;0.165527;1.006836;2.694656;-0.595420;-0.603053
19;51405;0.068848;0.169922;1.015625;2.473282;-0.480916;-0.671756
20;53443;0.059570;0.175293;1.011230;2.435115;-0.435115;-0.648855
21;55505;0.066895;0.165039;1.006348;2.511450;-0.267176;-0.610687
22;57634;0.062012;0.167480;1.017090;2.068702;-0.015267;-0.679389
23;59684;0.059082;0.172363;1.008789;1.679389;-0.297710;-0.633588
24;61714;0.057129;0.171875;1.010254;1.366412;0.114504;-0.687023
25;63756;0.058105;0.163086;1.002930;1.541985;0.122137;-0.519084
26;65806;0.062988;0.166992;1.012695;0.877863;-0.106870;-0.374046
27;67940;0.061523;0.176270;1.015625;0.931298;0.114504;-0.679389
28;70046;0.056641;0.168457;1.023926;0.450382;0.022901;-0.557252
29;72083;0.061523;0.169434;1.016602;0.259542;-0.007634;-0.511450
30;74129;0.060059;0.174805;1.002930;-0.076336;0.022901;-0.564885
31;76267;0.063965;0.171875;1.028809;-0.236641;0.389313;-0.412214
32;78408;0.060059;0.168457;1.015625;-0.221374;-0.022901;-0.541985
33;80205;0.064941;0.167480;1.018066;-0.366412;0.328244;-0.503817
34;82249;0.062988;0.161133;1.027344;-0.305344;0.534351;-0.511450
35;84288;0.058105;0.157715;1.022949;-0.671756;0.328244;-0.328244
36;86317;0.068359;0.169922;1.020020;-0.549618;0.419847;-0.458015
37;88533;0.054199;0.169922;1.015625;-0.793893;0.496183;-0.786260
38;90617;0.051270;0.168945;1.010254;-0.641221;0.427481;-0.450382
39;92570;0.058105;0.170410;1.002930;-0.633588;0.427481;-0.328244
40;94620;0.061035;0.166992;1.008301;-0.595420;0.381679;-0.572519
41;96431;0.057617;0.174805;1.019531;-0.610687;0.625954;-0.396947
42;98572;0.057617;0.173340;1.024902;-0.389313;0.709924;-0.633588
43;100617;0.060547;0.163086;1.025391;-0.229008;0.740458;-0.595420
44;102647;0.058594;0.168457;1.017090;-0.106870;0.366412;-0.496183
45;104474;0.059570;0.166016;1.006348;0.160305;0.381679;-0.687023
46;106509;0.061035;0.172852;1.019043;0.396947;0.526718;-0.610687
47;108678;0.066895;0.167480;1.015625;0.404580;0.335878;-0.664122
48;110722;0.055176;0.175781;1.021973;0.587786;0.328244;-0.427481
49;112572;0.059570;0.170410;1.015625;0.740458;0.068702;-0.496183
50;114625;0.063965;0.167480;1.024414;0.816794;0.083969;-0.770992
51;116656;0.059570;0.169922;1.012695;0.793893;0.000000;-0.412214
52;118834;0.058105;0.172852;1.016602;0.923664;0.038168;-0.534351
53;120943;0.055664;0.170410;1.015137;1.061069;-0.267176;-0.702290
54;122961;0.060547;0.176270;1.019531;1.022901;0.099237;-0.412214
55;125010;0.061035;0.174316;1.012695;0.862595;-0.183206;-0.625954
56;126856;0.059082;0.186523;1.014160;0.877863;-0.396947;-0.572519
57;129058;0.055664;0.174316;1.029297;0.763359;-0.267176;-0.366412
58;131108;0.059570;0.168945;1.025879;0.984733;-0.526718;-0.442748
59;133137;0.067383;0.170410;1.015137;0.603053;-0.167939;-0.396947
60;135192;0.066895;0.167480;1.015137;0.328244;-0.099237;-0.664122
61;137246;0.059570;0.166992;1.025879;0.473282;-0.396947;-0.480916
62;139365;0.062988;0.166016;1.016602;0.488550;0.068702;-0.396947
63;141478;0.052734;0.166992;1.023926;0.480916;-0.053435;-0.412214
64;143523;0.064941;0.164062;1.025391;0.480916;0.068702;-0.534351
65;145562;0.054688;0.172852;1.005859;0.916031;0.244275;-0.748092
66;147589;0.069824;0.164062;1.016113;0.770992;0.259542;-0.541985
67;149819;0.059570;0.169922;1.020508;0.923664;0.221374;-0.770992
68;151864;0.060059;0.176270;1.023438;1.152672;-0.076336;-0.496183
69;153915;0.065918;0.166992;1.029297;0.961832;0.152672;-0.916031
70;155952;0.061035;0.167480;1.023926;1.274809;-0.061069;-0.801527
71;158003;0.057129;0.165039;1.026855;1.076336;0.351145;-0.709924
72;159830;0.062988;0.174316;1.020020;1.221374;0.129771;-0.320611
73;161878;0.059570;0.168457;1.012207;0.877863;-0.061069;-0.687023
