##########
# 2016-10-17 13:35:13.104386633 +0200 CEST Data Acquisition
# Acquisition name: captura
# Acquisition num: 1
# Sensor Frequency: 5
# Read Frequency: 8
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;549;-0.071777;-0.007263;-0.991577;0.671756;-0.122137;-0.656489
1;5837;-0.073425;-0.006042;-0.990417;0.847328;-0.213740;-0.633588
2;13157;-0.075012;-0.008728;-0.988220;0.816794;-0.167939;-0.519084
3;21202;-0.074890;-0.007324;-0.985229;0.702290;-0.274809;-0.648855
4;29174;-0.077454;-0.005615;-0.986633;0.748092;-0.251908;-0.557252
5;37621;-0.075562;-0.004700;-0.990601;0.778626;-0.290076;-0.595420
6;45141;-0.074524;-0.005920;-0.989868;0.748092;-0.244275;-0.618321
7;53418;-0.076233;-0.007507;-0.989624;0.641221;-0.213740;-0.587786
8;61126;-0.074646;-0.007080;-0.989563;0.748092;-0.244275;-0.610687
9;70213;-0.071167;-0.004211;-0.987183;0.702290;-0.244275;-0.564885
10;77511;-0.074219;-0.005981;-0.994019;0.664122;-0.183206;-0.671756
11;85791;-0.071838;-0.004150;-0.989563;0.679389;-0.213740;-0.603053
12;94180;-0.072083;-0.004456;-0.991821;0.641221;-0.152672;-0.618321
13;101177;-0.070068;-0.005005;-0.992432;0.625954;-0.106870;-0.595420
14;109514;-0.071838;-0.004578;-0.995605;0.702290;-0.198473;-0.648855
15;117038;-0.072876;-0.006042;-0.988586;0.694656;-0.221374;-0.679389
16;124790;-0.072449;-0.003784;-0.986511;0.633588;-0.305344;-0.549618
17;132816;-0.085266;-0.006104;-0.992920;0.396947;-0.526718;-1.496183
18;141513;-0.065125;-0.007568;-0.987000;-1.206107;-1.908397;-2.244275
19;149233;-0.074158;-0.008789;-0.990540;0.045802;-0.931298;-0.832061
20;157024;-0.075317;-0.006104;-0.987854;0.145038;-0.854962;-0.557252
21;165045;-0.074768;-0.008057;-0.988892;1.015267;-0.167939;-0.641221
22;173051;-0.074768;-0.007812;-0.988647;1.801527;0.694656;-0.198473
23;181223;-0.075562;-0.005920;-0.989380;1.076336;0.015267;0.091603
24;189021;-0.074951;-0.008118;-0.990845;0.961832;-0.053435;-0.450382
25;197491;-0.073792;-0.005859;-0.990112;0.809160;-0.015267;-0.824427
26;205069;-0.071899;-0.004700;-0.984070;0.648855;0.007634;-0.603053
27;212985;-0.073792;-0.005798;-0.988159;0.732824;-0.213740;-0.595420
28;221357;-0.072815;-0.004578;-0.987732;0.633588;-0.244275;-0.564885
29;228960;-0.072449;-0.008118;-0.987244;0.809160;-0.251908;-0.580153
30;236985;-0.073364;-0.005920;-0.990173;0.900763;-0.190840;-0.534351
31;245173;-0.073792;-0.009460;-0.993347;0.824427;-0.198473;-0.572519
32;253311;-0.072266;-0.005798;-0.987793;0.740458;-0.290076;-0.603053
33;260972;-0.072510;-0.008545;-0.989380;0.740458;-0.320611;-0.709924
34;269027;-0.076111;-0.004272;-0.987427;0.755725;-0.190840;-0.595420
35;277007;-0.076111;-0.004272;-0.987427;0.755725;-0.190840;-0.595420
36;284998;-0.073975;-0.003601;-0.989868;0.748092;-0.076336;-0.580153
37;293181;-0.071167;-0.003113;-0.985779;0.694656;-0.175573;-0.587786
38;300942;-0.073242;-0.006592;-0.993652;0.671756;-0.145038;-0.603053
39;308980;-0.076294;-0.006836;-0.992981;0.671756;-0.221374;-0.687023
40;316977;-0.072937;-0.004395;-0.985901;0.717557;-0.236641;-0.679389
41;325074;-0.077332;-0.006958;-0.990051;0.763359;-0.183206;-0.549618
42;333138;-0.074280;-0.009766;-0.988098;0.671756;-0.274809;-0.580153
43;340998;-0.075134;-0.004944;-0.988708;0.755725;-0.320611;-0.618321
44;348991;-0.074036;-0.005615;-0.987915;0.778626;-0.221374;-0.572519
45;356974;-0.074707;-0.008728;-0.991943;0.748092;-0.198473;-0.603053
46;365001;-0.072754;-0.006348;-0.989624;0.809160;-0.282443;-0.656489
47;372989;-0.073364;-0.005920;-0.991211;0.763359;-0.244275;-0.687023
48;380991;-0.070984;-0.005432;-0.988464;0.748092;-0.175573;-0.557252
49;389012;-0.073120;-0.004639;-0.993042;0.778626;-0.251908;-0.633588
50;396993;-0.072876;-0.006470;-0.990906;0.755725;-0.244275;-0.587786
51;405000;-0.074890;-0.005920;-0.988403;0.755725;-0.106870;-0.633588
52;412979;-0.075195;-0.002869;-0.989319;0.709924;-0.213740;-0.526718
53;421414;-0.073303;-0.007751;-0.986084;0.809160;-0.312977;-0.618321
54;428981;-0.073425;-0.007874;-0.989807;0.870229;-0.213740;-0.633588
55;437689;-0.073975;-0.008240;-0.987061;0.748092;-0.236641;-0.603053
56;445284;-0.073975;-0.008240;-0.987061;0.748092;-0.236641;-0.603053
57;453084;-0.074707;-0.008545;-0.990845;0.694656;-0.251908;-0.595420
58;461106;-0.073303;-0.008301;-0.991699;0.702290;-0.206107;-0.610687
59;469321;-0.074341;-0.008728;-0.986267;0.648855;-0.267176;-0.603053
60;477494;-0.072449;-0.008423;-0.991699;0.641221;-0.282443;-0.587786
61;484982;-0.072632;-0.003967;-0.989319;0.748092;-0.290076;-0.740458
62;492984;-0.075928;-0.005798;-0.990417;0.679389;-0.259542;-0.664122
63;500987;-0.073547;-0.005920;-0.990967;0.694656;-0.236641;-0.664122
64;509393;-0.073547;-0.002258;-0.989746;0.679389;-0.290076;-0.656489
65;517363;-0.072632;-0.008118;-0.988647;0.793893;-0.251908;-0.641221
66;524994;-0.070801;-0.002380;-0.986816;0.748092;-0.198473;-0.595420
67;533353;-0.071289;-0.003662;-0.991638;0.625954;-0.229008;-0.641221
68;540980;-0.074707;-0.007446;-0.987122;0.671756;-0.206107;-0.549618
69;549010;-0.072937;-0.003418;-0.990784;0.694656;-0.152672;-0.671756
70;557821;-0.073975;-0.006226;-0.992798;0.648855;-0.221374;-0.564885
71;564879;-0.074097;-0.010864;-0.989685;0.679389;-0.366412;-0.564885
72;573208;-0.073425;-0.008179;-0.992432;0.793893;-0.267176;-0.557252
73;580942;-0.077393;-0.008484;-0.989258;0.732824;-0.190840;-0.648855
74;588985;-0.077393;-0.008484;-0.989258;0.732824;-0.190840;-0.648855
75;596970;-0.074951;-0.007690;-0.987549;0.709924;-0.190840;-0.603053
76;605398;-0.075684;-0.004761;-0.989197;0.618321;-0.221374;-0.625954
77;612978;-0.074219;-0.006470;-0.989990;0.664122;-0.236641;-0.587786
78;620992;-0.076233;-0.007019;-0.988037;0.679389;-0.236641;-0.610687
79;629379;-0.073120;-0.003845;-0.988403;0.725191;-0.244275;-0.625954
80;636976;-0.072449;-0.008118;-0.989136;0.793893;-0.198473;-0.549618
81;644990;-0.074890;-0.005493;-0.991882;0.717557;-0.358779;-0.610687
82;652991;-0.071777;-0.007812;-0.993225;0.870229;-0.183206;-0.549618
83;661032;-0.071045;-0.007141;-0.986206;0.709924;-0.259542;-0.587786
84;668996;-0.072510;-0.006897;-0.989502;0.687023;-0.236641;-0.633588
85;677418;-0.072021;-0.007141;-0.987000;0.732824;-0.145038;-0.625954
86;685315;-0.071228;-0.007263;-0.991211;0.625954;-0.152672;-0.580153
87;692973;-0.073425;-0.005493;-0.990051;0.687023;-0.213740;-0.618321
