##########
# 2016-11-21 17:17:41.415136552 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 18
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1756;-0.069580;0.015381;-0.991455;0.671756;0.000000;-0.709924
1;3544;-0.067383;0.013916;-0.989014;0.656489;-0.160305;-0.610687
2;5655;-0.069580;0.014160;-0.986084;0.893130;-0.312977;-0.419847
3;7391;-0.070557;0.018799;-0.994141;0.740458;-0.091603;-0.503817
4;9517;-0.068359;0.014648;-0.988525;0.824427;0.076336;-0.374046
5;11250;-0.069580;0.018311;-0.984375;0.809160;0.076336;-0.435115
6;13493;-0.068115;0.015625;-0.986328;0.648855;-0.206107;-0.763359
7;15237;-0.068604;0.017334;-0.988525;0.816794;-0.083969;-0.778626
8;17327;-0.068359;0.015625;-0.994385;0.740458;-0.083969;-0.389313
9;19061;-0.066406;0.018066;-0.989014;0.809160;-0.137405;-0.427481
10;21107;-0.064941;0.013916;-0.991211;0.763359;-0.022901;-0.702290
11;22840;-0.066406;0.016357;-0.989258;0.496183;0.160305;-0.664122
12;24869;-0.068848;0.017090;-0.989014;0.641221;-0.076336;-0.549618
13;26706;-0.069580;0.014160;-0.991455;0.671756;-0.015267;-0.687023
14;37055;-0.066895;0.009277;-0.992432;0.748092;-0.206107;-0.618321
15;38950;-0.067627;0.009277;-0.985352;0.572519;-0.015267;-0.595420
16;41179;-0.063965;0.013184;-0.988281;0.770992;-0.236641;-0.679389
17;43040;-0.065918;0.009033;-0.993652;0.709924;0.038168;-0.717557
18;45554;-0.067383;0.016602;-0.987305;0.816794;-0.091603;-0.442748
19;47609;-0.067383;0.012207;-0.980713;0.770992;-0.259542;-0.687023
20;49768;-0.069580;0.010498;-0.985107;0.793893;0.030534;-0.358779
21;51676;-0.068848;0.014160;-0.988037;0.587786;-0.312977;-0.442748
22;53874;-0.065430;0.009033;-0.997314;0.702290;-0.068702;-0.778626
23;55623;-0.065186;0.012939;-0.990723;0.992366;-0.366412;-0.580153
24;57868;-0.065674;0.015137;-0.988281;0.618321;-0.038168;-0.480916
25;59604;-0.068115;0.013184;-0.985352;0.587786;-0.366412;-0.725191
26;61673;-0.069092;0.014893;-0.986084;0.732824;0.114504;-0.526718
27;63422;-0.067139;0.012451;-0.992188;0.717557;-0.236641;-0.282443
28;65493;-0.067871;0.011963;-0.987305;0.786260;-0.198473;-0.664122
29;67671;-0.066895;0.009033;-0.990479;0.938931;-0.274809;-0.564885
30;69446;-0.069824;0.012451;-0.990723;0.748092;-0.145038;-0.709924
31;71497;-0.066650;0.016357;-0.992676;0.702290;-0.374046;-0.946565
32;73226;-0.066650;0.014648;-0.987549;0.893130;-0.038168;-0.580153
33;75364;-0.072510;0.014404;-0.989258;0.740458;-0.251908;-0.435115
34;77119;-0.066406;0.011963;-0.995605;0.732824;-0.465649;-0.671756
35;79125;-0.069824;0.016357;-0.988281;0.870229;-0.175573;-0.687023
36;80834;-0.067627;0.016113;-0.989746;1.045802;-0.007634;-0.839695
37;82874;-0.068359;0.016846;-0.985107;0.534351;-0.122137;-0.717557
38;84600;-0.066406;0.016602;-0.985107;0.748092;-0.152672;-0.816794
39;86826;-0.066406;0.011475;-0.987549;0.809160;0.022901;-0.435115
40;88546;-0.066406;0.013672;-0.990479;0.801527;-0.259542;-0.694656
41;90546;-0.069336;0.015381;-0.986816;0.435115;-0.122137;-0.625954
42;92264;-0.065918;0.012939;-0.993896;0.618321;-0.061069;-0.664122
43;94370;-0.070312;0.016846;-0.988525;0.687023;0.007634;-0.435115
44;96103;-0.066406;0.014404;-0.991211;0.679389;-0.099237;-0.748092
45;98257;-0.068848;0.013916;-0.985107;0.633588;-0.374046;-0.473282
46;99989;-0.067871;0.014404;-0.989258;0.564885;-0.045802;-0.755725
47;103168;-0.070068;0.013428;-0.989258;0.694656;-0.175573;-0.572519
48;105029;-0.069580;0.015869;-0.988037;0.740458;-0.335878;-0.648855
49;107163;-0.068359;0.012451;-0.991943;0.694656;-0.045802;-0.648855
50;108907;-0.066650;0.015625;-0.982666;0.473282;-0.083969;-0.725191
51;110937;-0.064697;0.015381;-0.992432;0.885496;-0.290076;-0.564885
52;112667;-0.067383;0.017822;-0.995850;0.854962;-0.267176;-0.679389
53;114831;-0.068115;0.016846;-0.994385;0.893130;-0.022901;-0.503817
54;116585;-0.070312;0.014404;-0.989746;0.977099;-0.099237;-0.679389
55;118638;-0.070801;0.014160;-0.991943;0.450382;-0.267176;-0.564885
56;120372;-0.069092;0.012207;-0.989014;0.549618;-0.167939;-0.343511
57;122383;-0.070068;0.016357;-0.983154;0.725191;-0.175573;-0.389313
58;124119;-0.067383;0.014160;-0.989990;0.832061;-0.290076;-0.694656
59;126204;-0.067139;0.010742;-0.993408;0.709924;-0.282443;-0.625954
60;127938;-0.071045;0.015869;-0.988525;0.923664;-0.396947;-0.580153
61;129960;-0.069336;0.014160;-0.993896;0.717557;-0.190840;-0.664122
62;131704;-0.069824;0.010986;-0.988525;0.885496;-0.053435;-0.816794
63;133840;-0.068115;0.016113;-0.991943;0.641221;-0.137405;-0.572519
64;135572;-0.068848;0.019531;-0.990967;0.610687;0.015267;-0.503817
65;137592;-0.070312;0.019287;-0.984863;0.702290;-0.267176;-0.641221
66;139327;-0.070801;0.015137;-0.990723;0.526718;-0.244275;-0.648855
67;141457;-0.070068;0.010986;-0.988770;0.709924;0.068702;-0.641221
68;143190;-0.074219;0.016846;-0.988770;0.770992;-0.099237;-0.954198
69;145515;-0.073975;0.013184;-0.986572;0.801527;-0.061069;-0.664122
70;147253;-0.069092;0.014160;-0.986328;0.778626;-0.198473;-0.877863
71;149389;-0.068604;0.016602;-0.987061;0.961832;-0.129771;-0.473282
72;151120;-0.070312;0.015625;-0.988770;0.679389;-0.160305;-0.541985
73;153194;-0.072021;0.015381;-0.988037;0.824427;-0.106870;-0.351145
74;155037;-0.070557;0.011475;-0.990234;0.824427;-0.083969;-0.442748
75;157167;-0.072510;0.016357;-0.987305;0.396947;-0.274809;-0.725191
76;158909;-0.067627;0.013672;-0.990479;0.748092;-0.114504;-0.458015
77;160935;-0.075928;0.014893;-0.992188;0.557252;0.251908;-0.694656
78;162663;-0.069580;0.018066;-0.994873;0.862595;-0.091603;-0.587786
79;164772;-0.071533;0.016113;-0.988281;0.580153;-0.305344;-0.473282
80;166510;-0.069824;0.017334;-0.990234;0.908397;-0.190840;-0.549618
81;168725;-0.067871;0.013916;-0.988525;0.839695;-0.343511;-0.610687
82;170464;-0.068848;0.014648;-0.989502;0.564885;-0.267176;-0.625954
83;172560;-0.065674;0.019531;-0.988037;1.099237;-0.061069;-0.717557
84;174301;-0.070801;0.013672;-0.989990;0.809160;-0.183206;-0.541985
85;176383;-0.069092;0.016357;-0.993164;0.908397;-0.068702;-0.496183
86;178117;-0.065430;0.013916;-0.986572;0.893130;-0.114504;-0.458015
87;180159;-0.063477;0.009521;-0.990723;0.709924;0.076336;-0.648855
88;181898;-0.065918;0.017578;-0.981934;0.809160;-0.206107;-0.709924
89;184016;-0.068115;0.018066;-0.985596;0.923664;-0.282443;-0.404580
90;185748;-0.069580;0.015137;-0.987305;0.580153;-0.129771;-0.656489
91;187776;-0.067627;0.016602;-0.982178;0.801527;0.068702;-0.595420
92;189520;-0.062988;0.012695;-0.987793;0.625954;-0.442748;-0.419847
93;191604;-0.063721;0.013672;-0.994629;0.977099;0.007634;-0.564885
94;193356;-0.067139;0.012695;-0.987793;0.679389;-0.099237;-0.618321
95;195360;-0.066895;0.014404;-0.987793;0.908397;-0.167939;-0.572519
96;197112;-0.065918;0.016113;-0.989014;0.694656;-0.198473;-0.450382
97;199104;-0.066406;0.013184;-0.984375;0.740458;-0.053435;-0.503817
98;200819;-0.065918;0.013916;-0.991943;0.793893;-0.229008;-0.480916
99;202879;-0.069336;0.014160;-0.989746;0.633588;-0.022901;-0.488550
100;204609;-0.070068;0.014404;-0.989014;0.625954;-0.083969;-0.526718
101;206735;-0.069092;0.012939;-0.991943;0.885496;-0.152672;-0.572519
102;208469;-0.070068;0.012451;-0.995361;0.801527;-0.221374;-0.786260
103;210554;-0.067383;0.010742;-0.990723;0.961832;-0.129771;-0.648855
104;212289;-0.068115;0.014893;-0.994385;0.595420;-0.061069;-0.648855
105;214316;-0.069336;0.015137;-0.980957;0.618321;-0.213740;-0.877863
106;216049;-0.067383;0.015137;-0.987793;0.748092;-0.175573;-0.473282
107;218062;-0.068604;0.016113;-0.989746;0.717557;-0.236641;-0.847328
108;219803;-0.068115;0.010986;-0.994385;0.564885;-0.190840;-0.435115
109;221940;-0.065186;0.017578;-0.989502;0.832061;-0.061069;-0.480916
110;223677;-0.067871;0.013672;-0.988770;0.893130;-0.366412;-0.664122
111;225696;-0.069092;0.013672;-0.991211;0.641221;-0.030534;-0.541985
112;227420;-0.068604;0.012695;-0.991211;0.595420;-0.129771;-0.442748
113;229715;-0.067139;0.020996;-0.988037;1.061069;-0.312977;-0.618321
114;231452;-0.067139;0.013184;-0.987793;0.740458;-0.122137;-0.618321
115;233480;-0.067139;0.012695;-0.992920;0.847328;0.038168;-0.633588
116;235211;-0.068604;0.015625;-0.989746;0.847328;-0.244275;-0.702290
117;237408;-0.071045;0.016846;-0.995117;0.709924;-0.068702;-0.580153
118;239140;-0.069336;0.011963;-0.990234;0.740458;-0.114504;-0.671756
119;241267;-0.069336;0.012695;-0.986328;0.709924;0.122137;-0.732824
120;242998;-0.068359;0.016357;-0.989258;0.847328;-0.190840;-0.687023
121;245209;-0.071045;0.015381;-0.989990;0.778626;-0.465649;-0.587786
122;246941;-0.068115;0.015137;-0.988770;0.618321;-0.305344;-0.687023
123;249025;-0.072998;0.013916;-0.988037;0.816794;0.030534;-0.351145
124;250761;-0.065430;0.015625;-0.987793;0.786260;-0.175573;-0.412214
125;252783;-0.068359;0.016357;-0.987793;0.923664;-0.145038;-0.618321
126;254525;-0.068604;0.013672;-0.988037;0.809160;-0.198473;-0.732824
127;256556;-0.068604;0.015381;-0.989014;0.778626;-0.175573;-0.664122
128;258378;-0.066406;0.020264;-0.983154;0.793893;-0.007634;-0.480916
129;260691;-0.065430;0.014893;-0.993652;0.618321;-0.236641;-0.427481
130;262429;-0.063965;0.015137;-0.986084;0.709924;-0.083969;-0.503817
131;264453;-0.069580;0.012451;-0.994385;0.664122;0.114504;-0.572519
132;266184;-0.068115;0.015869;-0.986328;1.038168;-0.251908;-0.404580
133;268314;-0.067871;0.012695;-0.992676;0.725191;-0.244275;-0.519084
134;270056;-0.069092;0.014893;-0.987305;0.732824;-0.007634;-0.427481
135;272087;-0.068115;0.015381;-0.994141;0.625954;-0.190840;-0.503817
136;273820;-0.065186;0.014160;-0.986816;0.778626;-0.030534;-0.687023
137;275832;-0.071533;0.020752;-0.996826;0.450382;0.099237;-0.694656
138;277568;-0.068848;0.021729;-0.996582;0.450382;-0.290076;-0.648855
139;279662;-0.066406;0.014160;-0.984375;0.824427;-0.282443;-0.732824
140;281400;-0.064697;0.015625;-0.988037;0.832061;-0.061069;-0.465649
141;283428;-0.068359;0.017578;-0.987549;0.824427;-0.022901;-0.732824
142;285169;-0.066895;0.011475;-0.989502;0.557252;-0.229008;-0.763359
143;287275;-0.066650;0.017822;-0.994141;0.793893;-0.114504;-0.778626
144;289011;-0.065918;0.012451;-0.990479;0.709924;-0.129771;-0.587786
145;291025;-0.068848;0.017578;-0.991211;0.885496;-0.312977;-0.511450
146;292762;-0.068604;0.010742;-0.992188;0.679389;-0.198473;-0.496183
147;294801;-0.065430;0.017822;-0.989990;0.702290;0.022901;-0.740458
148;296528;-0.067139;0.016113;-0.992920;0.854962;-0.282443;-0.648855
149;298664;-0.070801;0.018555;-0.986572;0.618321;-0.198473;-0.618321
150;300408;-0.069580;0.013672;-0.993408;0.488550;-0.320611;-0.541985
151;302441;-0.065918;0.017334;-0.990479;0.633588;-0.320611;-0.664122
152;304174;-0.068115;0.021240;-0.989990;0.877863;0.015267;-0.335878
153;306252;-0.067627;0.017578;-0.985596;0.702290;-0.175573;-0.534351
154;307990;-0.067383;0.011963;-0.996338;0.725191;-0.007634;-0.694656
155;310008;-0.066895;0.017822;-0.993896;0.610687;-0.152672;-0.442748
156;311744;-0.065430;0.018311;-0.989990;0.564885;-0.045802;-0.625954
157;313770;-0.068359;0.016113;-0.999756;0.648855;-0.190840;-0.541985
158;315504;-0.069336;0.014648;-0.991943;0.641221;-0.068702;-0.549618
159;317697;-0.068604;0.014160;-0.990234;0.694656;-0.030534;-0.435115
160;319428;-0.067383;0.016602;-0.990967;0.725191;-0.206107;-0.732824
##########
# 2016-11-22 10:02:12.392578269 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 18
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1758;0.072754;0.742676;0.677246;-4.572519;1.480916;-2.977099
1;3561;0.073242;0.742676;0.689941;-5.053435;2.908397;-2.091603
2;5628;0.062500;0.746094;0.681152;-5.251908;4.045802;-1.435115
3;7367;0.067871;0.741699;0.689453;-5.366412;4.923664;-0.709924
4;9386;0.083496;0.749023;0.710938;-5.320611;5.038168;-0.053435
5;11131;0.090332;0.748047;0.700195;-5.190840;4.679389;1.946565
6;13273;0.075195;0.742676;0.712402;-4.984733;3.908397;3.381679
