##########
# 2016-11-22 10:03:19.939000121 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 39
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1753;-0.021973;0.543945;0.890137;3.328244;4.229008;-2.580153
1;3983;-0.030762;0.539062;0.875488;4.832061;2.824427;-2.358779
2;5735;-0.029297;0.532715;0.894531;5.832061;1.854962;-2.580153
3;7854;-0.027344;0.533691;0.880371;7.045802;0.358779;-2.251908
4;9621;-0.024414;0.538574;0.895020;7.496183;-0.580153;-2.419847
5;11662;-0.030273;0.536621;0.873047;7.732824;-0.908397;-1.908397
6;13406;-0.022461;0.540527;0.877441;8.114504;-1.343511;-1.709924
7;15492;-0.027344;0.537109;0.859863;7.633588;-1.389313;-1.175573
8;17244;-0.026367;0.539062;0.870117;6.809160;-1.297710;-0.854962
9;19289;-0.025391;0.540039;0.857422;5.969466;-0.603053;-0.442748
10;21029;-0.017578;0.533691;0.885742;5.030534;-0.236641;-0.259542
11;23041;-0.018066;0.547363;0.863770;3.839695;0.648855;-0.183206
12;24784;-0.019043;0.542480;0.858887;2.595420;1.152672;-0.236641
13;26981;-0.019531;0.548828;0.866699;1.519084;2.175573;-0.137405
14;28722;-0.011230;0.537109;0.870117;0.374046;2.687023;-0.229008
15;30725;-0.016113;0.543457;0.857422;-1.038168;3.229008;-0.618321
16;32443;-0.019043;0.552246;0.874512;-2.229008;3.832061;-0.770992
17;34616;-0.011719;0.539551;0.870117;-3.465649;4.335878;-1.229008
18;36344;-0.020996;0.539551;0.878418;-3.938931;4.488550;-1.648855
19;38375;-0.020020;0.540527;0.857910;-4.458015;4.442748;-1.839695
20;40122;-0.018555;0.533691;0.874023;-5.183206;4.122137;-2.129771
21;42150;-0.018066;0.534180;0.860352;-5.251908;3.694656;-2.519084
22;43896;-0.014160;0.529297;0.875488;-5.664122;3.427481;-2.603053
23;46033;-0.021484;0.540039;0.864258;-5.702290;2.854962;-3.045802
24;47767;-0.026367;0.540039;0.875000;-6.083969;2.587786;-2.908397
25;49890;-0.038086;0.548340;0.867676;-6.595420;2.396947;-3.519084
26;51629;-0.050293;0.550293;0.867676;-6.694656;2.480916;-4.160305
27;53721;-0.044922;0.537598;0.856934;-6.633588;2.473282;-4.900763
28;59770;-0.047852;0.547363;0.866699;-7.435115;4.587786;-4.793893
29;62081;-0.049316;0.548340;0.866699;-7.969466;5.320611;-4.435115
30;63922;-0.050293;0.535645;0.875000;-7.702290;5.946565;-3.465649
31;66119;-0.040527;0.533203;0.885742;-7.473282;6.656489;-2.679389
32;68064;-0.044922;0.535156;0.875488;-7.259542;7.152672;-1.748092
33;70404;-0.038574;0.529785;0.884766;-7.343511;7.458015;-0.801527
34;72240;-0.036133;0.529297;0.894043;-7.045802;7.320611;-0.473282
35;74344;-0.029297;0.526855;0.881348;-6.290076;7.755725;-0.305344
36;76098;-0.025879;0.538086;0.887207;-5.625954;7.458015;-0.351145
37;78217;-0.030273;0.531250;0.886719;-4.786260;7.541985;-0.274809
38;79956;-0.022461;0.526367;0.892090;-4.038168;7.320611;-0.641221
39;81971;-0.017578;0.539062;0.894043;-3.267176;7.480916;-0.572519
40;83711;0.052734;0.458984;0.914551;-3.625954;7.038168;-0.618321
41;85882;0.057129;0.499023;0.886230;-8.175573;7.496183;1.343511
42;87625;-0.001465;0.533203;0.896484;-8.870229;8.549618;1.664122
43;89807;-0.027832;0.526367;0.903809;-6.938931;7.038168;-0.702290
44;91547;-0.023438;0.536133;0.907715;-5.114504;4.877863;-3.946565
45;93584;-0.022461;0.546875;0.898926;-3.152672;2.847328;-6.755725
46;95325;-0.031738;0.530273;0.885254;-1.473282;2.022901;-8.129771
47;97448;-0.031738;0.528809;0.892090;0.297710;1.351145;-9.358779
48;99199;-0.036621;0.533691;0.902832;1.167939;0.229008;-9.969466
49;101286;-0.048340;0.530762;0.891113;3.328244;-0.725191;-9.694656
50;103023;-0.046387;0.526367;0.886719;4.419847;-1.145038;-8.778626
51;105089;-0.043457;0.524902;0.874512;5.114504;-0.816794;-7.870229
52;106882;-0.043457;0.535156;0.888672;5.938931;-0.862595;-6.770992
53;109017;-0.043945;0.535156;0.889160;6.419847;-1.022901;-5.061069
54;110757;-0.041016;0.535156;0.897949;6.770992;-0.916031;-2.854962
55;112767;-0.049316;0.532227;0.884277;7.389313;-0.893130;-0.717557
56;114573;-0.039551;0.532227;0.882812;7.435115;-1.030534;0.740458
57;116678;-0.037109;0.530762;0.886230;7.587786;-0.603053;2.091603
58;118420;-0.033691;0.526367;0.876465;7.557252;-0.679389;2.526718
59;120447;-0.034180;0.535645;0.875488;7.381679;-1.015267;2.709924
60;122188;-0.029785;0.545410;0.874512;7.129771;-0.549618;2.977099
61;124216;-0.025879;0.536133;0.870117;6.992366;-0.358779;3.427481
62;125958;-0.019531;0.530273;0.874512;6.435115;-0.091603;3.374046
63;128064;-0.028320;0.535156;0.878418;6.030534;0.251908;2.458015
