##########
# 2016-11-21 17:33:26.219113959 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 27
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1750;-0.062988;0.019287;-0.995117;0.778626;-0.320611;-0.725191
1;3870;-0.063965;0.014404;-0.993164;0.709924;-0.038168;-0.809160
2;5617;-0.062256;0.015625;-0.990723;0.816794;-0.274809;-0.312977
3;7646;-0.060059;0.017090;-0.993408;1.038168;-0.442748;-0.587786
4;9377;-0.061768;0.019775;-0.989502;0.877863;-0.114504;-0.458015
5;11529;-0.060303;0.018799;-0.995361;0.763359;0.274809;-0.534351
6;13267;-0.062256;0.020264;-0.992676;0.885496;-0.167939;-0.557252
7;15415;-0.061523;0.016846;-0.994141;1.083969;-0.221374;-0.580153
8;17141;-0.061035;0.015869;-0.990967;0.961832;-0.083969;-0.778626
9;19207;-0.061523;0.020020;-0.990723;0.954198;-0.007634;-0.229008
10;20947;-0.059326;0.011475;-0.994141;0.984733;-0.282443;-0.320611
11;23016;-0.062500;0.015137;-0.992676;0.946565;-0.267176;-0.328244
12;24757;-0.065186;0.012939;-0.996582;0.893130;0.068702;-0.549618
13;27477;-0.056641;0.010498;-0.999512;0.893130;0.022901;-0.480916
14;29230;-0.061035;0.009033;-1.000244;0.809160;-0.045802;-0.664122
15;31390;-0.061279;0.012207;-0.997314;0.786260;0.045802;-0.717557
16;33126;-0.060547;0.010010;-0.997559;0.908397;0.114504;-0.290076
17;35146;-0.055664;0.011475;-0.993896;0.519084;-0.030534;-0.541985
18;36888;-0.056396;0.010742;-0.998779;0.778626;-0.007634;-0.862595
19;38971;-0.059326;0.011963;-1.001221;0.778626;-0.274809;-0.541985
20;40707;-0.063965;0.014404;-0.996338;0.839695;-0.198473;-0.580153
21;42734;-0.056885;0.010010;-0.991943;0.694656;-0.282443;-0.671756
22;44511;-0.060303;0.010254;-0.997803;0.549618;-0.145038;-0.312977
23;46544;-0.061523;0.011719;-0.993896;0.755725;-0.503817;-0.740458
24;48274;-0.059326;0.012207;-1.000244;0.900763;-0.442748;-0.717557
25;50395;-0.058594;0.010742;-1.000244;0.656489;-0.251908;-0.503817
26;52131;-0.058350;0.008057;-0.996094;0.801527;-0.221374;-0.748092
27;54234;-0.058350;0.013916;-0.993408;0.595420;-0.358779;-0.671756
28;55969;-0.058105;0.010010;-0.995117;0.580153;-0.190840;-0.816794
29;58044;-0.056152;0.013184;-0.998291;0.816794;-0.267176;-0.587786
30;59780;-0.061768;0.013428;-0.997803;0.320611;-0.251908;-0.656489
31;61807;-0.059082;0.009521;-0.996338;0.770992;-0.381679;-0.480916
32;63542;-0.062256;0.014160;-0.995850;0.587786;-0.381679;-0.328244
33;65560;-0.060547;0.010498;-0.989502;0.679389;-0.351145;-0.534351
34;67297;-0.065918;0.013672;-0.992676;0.870229;-0.190840;-0.702290
35;69462;-0.065674;0.015625;-0.992432;0.916031;-0.389313;-0.564885
36;71801;-0.062256;0.013916;-0.991699;0.786260;-0.175573;-0.732824
37;73880;-0.061279;0.017822;-0.990967;0.778626;0.183206;-0.740458
38;75666;-0.065186;0.015137;-0.990967;0.961832;-0.145038;-0.618321
39;77771;-0.067627;0.015625;-0.991455;0.877863;0.083969;-0.328244
40;79504;-0.059570;0.017090;-0.992432;0.862595;0.152672;-0.549618
41;81514;-0.062500;0.015625;-0.987793;0.755725;-0.045802;-0.839695
42;83255;-0.062500;0.015869;-0.991455;0.786260;-0.038168;-0.396947
43;85399;-0.064941;0.018066;-0.997559;1.030534;-0.099237;-0.480916
44;87140;-0.061523;0.016357;-0.988281;0.931298;0.022901;-0.465649
