##########
# 2016-11-22 10:06:27.890815425 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 59
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1788;0.056152;0.155762;1.001953;1.305344;0.175573;-0.832061
1;3535;0.054199;0.151367;1.018066;0.946565;0.053435;-0.679389
2;5586;0.064453;0.149902;1.012695;0.389313;-0.145038;-0.320611
3;7330;0.056152;0.141602;1.018066;-0.381679;-0.206107;-0.496183
4;9437;0.061035;0.160645;1.003906;-0.923664;-0.015267;-0.427481
5;11190;0.060547;0.154785;1.025391;-1.847328;0.198473;-0.183206
6;13284;0.052734;0.153809;1.029785;-3.106870;0.267176;-0.282443
7;15019;0.062500;0.156738;1.024902;-3.854962;0.557252;-0.007634
8;17136;0.059082;0.153809;1.014648;-4.656489;0.862595;0.022901
9;18916;0.057617;0.158203;1.016113;-5.687023;1.236641;-0.229008
10;21008;0.059082;0.163086;1.034180;-6.717557;1.595420;-0.213740
11;22741;0.057617;0.161133;1.026367;-7.664122;1.786260;-0.206107
12;24751;0.054199;0.154785;1.028320;-8.412214;2.152672;-0.145038
13;26492;0.057129;0.156738;1.038574;-8.977099;2.244275;-0.145038
14;28515;0.056152;0.154785;1.033691;-9.778626;2.854962;-0.160305
15;30257;0.058105;0.158691;1.033203;-10.725191;3.229008;0.000000
16;32814;0.051758;0.150391;1.029785;-10.877863;3.419847;-0.122137
17;34591;0.059082;0.151367;1.029785;-11.244275;4.068702;-0.061069
18;36649;0.058105;0.148926;1.030273;-11.267176;4.007634;-0.122137
19;38395;0.057617;0.152832;1.049805;-10.954198;4.244275;-0.099237
20;40517;0.050293;0.146484;1.041504;-10.480916;4.114504;-0.595420
21;42269;0.055664;0.149902;1.035156;-9.541985;3.908397;-0.450382
22;44291;0.058594;0.152832;1.038574;-8.664122;4.114504;-0.572519
23;46028;0.047852;0.148438;1.035645;-7.404580;3.786260;-0.534351
24;48114;0.041016;0.144531;1.050293;-6.091603;3.396947;-0.717557
25;49862;0.053711;0.145508;1.036133;-4.541985;2.832061;-0.725191
26;51962;0.045410;0.139648;1.020508;-2.923664;2.190840;-0.610687
27;54240;0.055176;0.145020;1.039062;-1.587786;1.877863;-0.541985
28;56375;0.049805;0.146973;1.029785;0.862595;0.847328;-0.702290
29;58134;0.052734;0.139160;1.036621;2.091603;0.343511;-0.732824
30;60248;0.056641;0.136230;1.028320;4.022901;-0.496183;-0.717557
31;61987;0.054199;0.135254;1.039062;5.740458;-1.335878;-1.076336
32;64006;0.055664;0.140137;1.025879;7.244275;-1.870229;-0.900763
33;65787;0.054199;0.147461;1.029297;8.496183;-2.694656;-0.870229
34;67817;0.053223;0.146484;1.028320;10.221374;-3.396947;-0.633588
35;69566;0.059570;0.145996;1.020020;11.412214;-4.129771;-0.778626
36;71661;0.052734;0.134766;1.025879;12.732824;-4.290076;-0.648855
37;73408;0.053711;0.142578;1.019043;13.877863;-4.885496;-0.709924
38;75434;0.062988;0.146484;1.023438;15.007634;-5.221374;-0.816794
39;77173;0.049805;0.138672;1.007324;15.694656;-5.488550;-0.786260
40;79403;0.053711;0.152344;1.013184;15.900763;-5.770992;-0.984733
41;81160;0.060059;0.138672;1.009766;15.954198;-5.748092;-0.961832
42;83202;0.054688;0.155273;1.014648;15.824427;-5.557252;-0.969466
43;84944;0.052734;0.139160;1.012207;15.458015;-5.312977;-0.740458
44;86945;0.052734;0.141113;1.012207;14.885496;-5.267176;-0.854962
45;88686;0.054688;0.159668;1.003906;13.938931;-4.801527;-0.725191
46;90773;0.065430;0.147949;1.006348;13.038168;-4.770992;-0.961832
47;92494;0.047363;0.158203;1.002441;11.900763;-4.106870;-0.564885
48;94478;0.060547;0.152344;1.002441;10.526718;-3.664122;-0.740458
49;96242;0.060059;0.157227;1.013672;9.404580;-3.129771;-0.587786
50;98466;0.055664;0.166016;0.998047;7.625954;-2.549618;-0.511450
51;100216;0.061523;0.159180;1.008789;6.152672;-1.984733;-0.816794
52;102243;0.061523;0.155273;1.005371;4.770992;-1.389313;-0.847328
53;103984;0.066406;0.155273;1.009766;3.511450;-1.091603;-0.641221
54;106099;0.060547;0.160645;1.009766;1.748092;-0.290076;-0.816794
55;107846;0.056152;0.150879;1.012695;0.938931;0.511450;-0.809160
56;110056;0.058594;0.157227;1.009277;-0.854962;0.977099;-0.816794
57;111795;0.061035;0.162109;1.009277;-1.442748;1.122137;-0.473282
58;113843;0.066895;0.160156;1.012207;-2.557252;1.900763;-0.557252
59;115595;0.054688;0.150879;0.996582;-3.427481;1.893130;-0.656489
60;117687;0.058594;0.161133;1.000000;-3.893130;2.396947;-0.725191
61;119431;0.057617;0.148438;1.011230;-4.641221;2.610687;-0.633588
62;121447;0.054688;0.148926;0.999023;-5.038168;2.885496;-0.328244
63;123192;0.061523;0.157715;0.996582;-5.580153;2.770992;-0.610687
64;125206;0.061035;0.150879;1.001465;-5.931298;2.778626;-0.419847
65;126943;0.061523;0.153320;1.012207;-6.030534;2.755725;-0.366412
66;129045;0.069336;0.143066;1.014648;-6.358779;2.450382;-0.290076
67;130792;0.061035;0.146973;1.029785;-6.854962;2.618321;-0.251908
68;132816;0.053711;0.152344;1.011230;-6.832061;2.511450;-0.435115
69;143620;0.057617;0.150391;1.008301;-6.755725;2.083969;-0.412214
70;149037;0.052734;0.148926;1.022461;-4.717557;1.335878;-0.190840
71;150916;0.052734;0.145508;1.019043;-4.076336;1.259542;-0.305344
72;153276;0.059570;0.145508;1.025879;-3.541985;1.458015;-0.259542
73;155297;0.054688;0.139160;1.028809;-2.923664;1.389313;-0.511450
74;157548;0.059082;0.139160;1.029785;-2.236641;1.351145;-0.587786
75;159307;0.066406;0.145996;1.026855;-1.503817;0.931298;-0.465649
76;161446;0.066895;0.147949;1.026855;-0.625954;1.282443;-0.755725
77;163186;0.062500;0.145020;1.030762;-0.328244;1.000000;-0.656489
78;165200;0.062988;0.145508;1.016602;0.190840;0.694656;-0.641221
79;166942;0.056641;0.154785;1.027344;0.458015;0.557252;-0.641221
80;169039;0.057617;0.149414;1.027832;0.603053;0.435115;-0.480916
81;170778;0.058594;0.150879;1.025879;0.870229;0.236641;-0.732824
82;172798;0.060059;0.143066;1.032715;0.832061;0.091603;-0.717557
83;174538;0.053223;0.150391;1.041992;0.938931;0.007634;-0.389313
84;176563;0.064453;0.143555;1.030273;1.305344;-0.396947;-0.358779
85;178314;0.054688;0.141113;1.029297;1.160305;-0.381679;-0.480916
86;180403;0.055176;0.152832;1.032227;1.633588;-0.419847;-0.618321
87;182138;0.055176;0.149902;1.021484;2.038168;-0.511450;-0.450382
88;184275;0.065918;0.143555;1.025879;2.213740;-0.664122;-0.511450
89;186070;0.056152;0.137695;1.009766;2.877863;-0.259542;-0.847328
90;188184;0.055176;0.143066;1.028320;3.580153;-0.519084;-0.587786
91;189918;0.050781;0.147461;1.016602;4.160305;-0.793893;-0.763359
