##########
# 2016-11-21 17:23:14.625807648 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 22
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;2183;-0.209961;-0.079590;-0.963379;0.885496;-0.038168;-0.770992
1;4592;-0.208740;-0.080322;-0.968262;0.801527;-0.251908;-0.427481
2;6613;-0.213135;-0.079346;-0.968994;0.893130;-0.290076;-0.496183
3;8876;-0.210938;-0.078613;-0.973633;0.870229;-0.381679;-0.610687
4;10747;-0.212158;-0.076172;-0.970459;0.755725;-0.297710;-0.458015
5;12955;-0.210938;-0.080078;-0.970459;0.473282;-0.053435;-0.633588
6;14758;-0.212646;-0.079834;-0.965332;0.854962;-0.175573;-0.633588
7;16902;-0.207764;-0.082520;-0.966309;0.709924;-0.137405;-0.679389
8;18639;-0.208008;-0.080078;-0.964111;0.770992;-0.114504;-0.763359
9;20760;-0.208008;-0.080078;-0.975586;0.923664;0.122137;-0.404580
10;22503;-0.209717;-0.080078;-0.971680;0.755725;-0.099237;-0.618321
11;24632;-0.207764;-0.078857;-0.973389;0.671756;-0.282443;-0.664122
12;26370;-0.209961;-0.079834;-0.966064;0.847328;-0.045802;-0.709924
13;28414;-0.213867;-0.082275;-0.968018;0.809160;-0.229008;-0.564885
14;30273;-0.212402;-0.076904;-0.970947;0.786260;-0.167939;-0.587786
15;32422;-0.209961;-0.080811;-0.967041;0.946565;0.015267;-0.679389
16;34133;-0.209717;-0.080566;-0.963623;0.725191;-0.206107;-0.488550
17;36219;-0.207764;-0.080811;-0.971924;0.801527;-0.167939;-0.480916
18;37932;-0.214600;-0.077148;-0.967285;0.770992;-0.190840;-0.717557
19;39944;-0.208008;-0.078613;-0.973389;0.908397;-0.183206;-0.633588
20;41680;-0.209473;-0.077148;-0.966553;0.809160;0.007634;-0.641221
21;43810;-0.210938;-0.081055;-0.969238;0.687023;-0.267176;-0.618321
22;45552;-0.210205;-0.079102;-0.965576;0.732824;-0.297710;-0.343511
23;47574;-0.212158;-0.080811;-0.972656;0.961832;-0.061069;-0.480916
24;49314;-0.212158;-0.080078;-0.969727;0.641221;-0.251908;-0.641221
25;51383;-0.212891;-0.079102;-0.970947;0.832061;-0.152672;-0.519084
26;53472;-0.209961;-0.076660;-0.969238;0.824427;-0.412214;-0.427481
27;55628;-0.214844;-0.079834;-0.966553;0.938931;-0.305344;-0.366412
28;57367;-0.209961;-0.080078;-0.971924;1.083969;-0.099237;-0.587786
29;59383;-0.210693;-0.080566;-0.968994;0.923664;-0.290076;-0.679389
30;61115;-0.209717;-0.076172;-0.973389;0.648855;-0.129771;-0.541985
31;63337;-0.210205;-0.081299;-0.968750;0.839695;-0.145038;-0.580153
32;65350;-0.210938;-0.079102;-0.968262;0.679389;-0.022901;-0.748092
33;67086;-0.209961;-0.079346;-0.967285;0.664122;-0.190840;-0.541985
34;69166;-0.208984;-0.079102;-0.967529;0.740458;-0.244275;-0.381679
35;70901;-0.210449;-0.078857;-0.965576;0.847328;-0.076336;-0.725191
36;73084;-0.215088;-0.080566;-0.963135;0.770992;-0.007634;-0.778626
37;74817;-0.214600;-0.080078;-0.967285;0.824427;-0.274809;-0.503817
38;76845;-0.208252;-0.080078;-0.967529;0.793893;-0.328244;-0.480916
39;78582;-0.210693;-0.080566;-0.968994;0.931298;-0.267176;-0.450382
40;80692;-0.207764;-0.080322;-0.975098;1.022901;-0.160305;-0.664122
41;82435;-0.209229;-0.076172;-0.969238;0.687023;-0.099237;-0.694656
42;84534;-0.212158;-0.080566;-0.973633;0.992366;-0.091603;-0.541985
43;86275;-0.208984;-0.080811;-0.971191;0.687023;-0.236641;-0.603053
44;88295;-0.208496;-0.078857;-0.964844;0.938931;-0.137405;-0.564885
45;90031;-0.213135;-0.082520;-0.968262;0.916031;-0.175573;-0.900763
46;92106;-0.211670;-0.080811;-0.973389;0.732824;-0.167939;-0.427481
47;93847;-0.210205;-0.082520;-0.967773;0.687023;-0.175573;-0.709924
48;95875;-0.207275;-0.078613;-0.965332;1.000000;-0.106870;-0.694656
49;97604;-0.208252;-0.080566;-0.966797;0.748092;-0.129771;-0.671756
50;99721;-0.212402;-0.078857;-0.970215;0.732824;-0.267176;-0.496183
51;101456;-0.209229;-0.082520;-0.964355;0.961832;-0.053435;-0.580153
52;103542;-0.212646;-0.081787;-0.968018;0.763359;-0.152672;-0.694656
53;105276;-0.210205;-0.078857;-0.964111;0.656489;-0.137405;-0.526718
54;107295;-0.210449;-0.080078;-0.969971;0.801527;-0.137405;-0.641221
55;109038;-0.209717;-0.080322;-0.965332;0.786260;-0.374046;-0.419847
56;111240;-0.214355;-0.080811;-0.974609;0.580153;-0.305344;-0.366412
57;112972;-0.210449;-0.079590;-0.968506;0.610687;-0.083969;-0.603053
58;115005;-0.209473;-0.079102;-0.970703;0.687023;0.068702;-0.610687
59;116740;-0.206787;-0.079346;-0.964111;0.740458;-0.236641;-0.717557
60;118908;-0.208496;-0.080566;-0.972168;0.793893;-0.129771;-0.458015
61;120656;-0.212402;-0.081787;-0.967773;0.519084;-0.091603;-0.847328
62;122783;-0.212158;-0.079590;-0.966553;0.854962;-0.099237;-0.534351
63;124532;-0.210449;-0.077148;-0.969482;0.572519;-0.030534;-0.587786
64;126570;-0.211426;-0.077881;-0.969238;0.603053;-0.167939;-0.618321
65;128299;-0.210693;-0.079102;-0.970215;0.770992;-0.076336;-0.488550
66;130447;-0.209717;-0.081055;-0.973389;0.923664;0.091603;-0.648855
67;132177;-0.208496;-0.077148;-0.968750;0.977099;0.030534;-0.664122
68;134455;-0.206787;-0.076904;-0.964111;1.137405;0.015267;-0.343511
69;136192;-0.210938;-0.080078;-0.964111;0.824427;-0.114504;-0.473282
