##########
# 2016-11-21 17:38:43.770805072 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 30
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1964;-0.181641;-0.085205;-0.963623;1.190840;0.160305;-0.534351
1;3712;-0.182129;-0.083496;-0.964600;1.038168;-0.480916;-0.633588
2;5771;-0.181396;-0.085938;-0.969238;1.030534;-0.129771;-0.641221
3;7502;-0.183838;-0.087158;-0.970947;1.099237;-0.007634;-0.656489
4;9620;-0.179688;-0.087891;-0.973389;0.961832;0.015267;-0.312977
5;11364;-0.184082;-0.088135;-0.975586;0.862595;0.274809;-0.572519
6;13410;-0.182373;-0.083496;-0.979004;0.916031;0.366412;-0.694656
7;15142;-0.182617;-0.087402;-0.978027;0.931298;0.412214;-0.664122
8;17151;-0.184326;-0.091064;-0.979736;1.183206;0.923664;-0.679389
9;18882;-0.184082;-0.088623;-0.974121;0.992366;1.007634;-0.938931
10;21168;-0.179199;-0.084961;-0.970947;1.045802;1.000000;-0.832061
11;22905;-0.185791;-0.089355;-0.977539;0.977099;1.099237;-0.961832
12;25023;-0.179199;-0.088135;-0.981445;1.167939;1.160305;-0.603053
13;26751;-0.179443;-0.088623;-0.974121;0.862595;0.938931;-0.801527
14;37989;-0.181885;-0.085449;-0.974609;0.916031;0.656489;-0.587786
15;40025;-0.179932;-0.086182;-0.966553;1.007634;0.572519;-0.725191
16;42211;-0.180420;-0.087158;-0.972900;1.045802;0.374046;-0.572519
17;44040;-0.181152;-0.086182;-0.973389;0.824427;0.229008;-0.671756
18;46210;-0.178955;-0.089844;-0.975098;0.748092;0.251908;-0.480916
19;48208;-0.182373;-0.082764;-0.969727;0.511450;-0.343511;-0.496183
20;50503;-0.178467;-0.084473;-0.975098;0.778626;-0.099237;-0.816794
21;52872;-0.184082;-0.084717;-0.976807;0.511450;-0.412214;-0.503817
22;54997;-0.179443;-0.091064;-0.973145;0.877863;0.091603;-0.351145
23;56746;-0.180420;-0.082520;-0.978760;0.893130;-0.435115;-0.610687
24;58855;-0.182861;-0.086914;-0.978516;0.687023;-0.244275;-0.404580
25;60612;-0.181152;-0.087891;-0.974609;0.641221;-0.106870;-0.656489
26;62648;-0.184814;-0.083008;-0.965576;0.946565;-0.381679;-0.519084
27;64375;-0.183594;-0.086182;-0.966309;0.755725;-0.274809;-0.587786
28;66444;-0.181396;-0.082275;-0.967529;0.572519;-0.396947;-0.580153
29;68178;-0.184326;-0.081299;-0.972412;0.786260;-0.251908;-0.511450
30;70445;-0.182861;-0.082764;-0.973145;0.816794;-0.198473;-0.511450
31;72164;-0.183594;-0.086182;-0.975830;0.625954;-0.465649;-0.435115
32;74152;-0.183838;-0.087646;-0.973389;0.801527;-0.557252;-0.732824
33;75868;-0.186279;-0.084473;-0.973145;0.877863;-0.358779;-0.557252
34;77927;-0.186035;-0.088135;-0.976074;0.671756;-0.030534;-0.564885
35;79657;-0.184814;-0.082764;-0.978271;0.885496;0.091603;-0.603053
36;81681;-0.181396;-0.082520;-0.975342;1.015267;0.030534;-0.717557
37;83415;-0.181396;-0.083252;-0.973877;0.839695;0.351145;-0.549618
38;85435;-0.181396;-0.085205;-0.972656;0.648855;0.435115;-0.526718
39;87159;-0.179688;-0.084717;-0.971680;0.862595;0.381679;-0.374046
40;89299;-0.182129;-0.081055;-0.972656;0.809160;0.412214;-0.480916
41;91036;-0.182129;-0.085205;-0.973145;0.984733;0.442748;-0.725191
42;93157;-0.181396;-0.083496;-0.972656;0.847328;0.541985;-0.740458
43;94885;-0.181641;-0.084961;-0.973389;0.664122;0.419847;-0.687023
44;97145;-0.181885;-0.087891;-0.975342;0.900763;0.442748;-0.374046
45;98889;-0.182861;-0.081543;-0.969971;0.992366;0.694656;-0.603053
46;101198;-0.181396;-0.084961;-0.974609;0.946565;0.801527;-0.877863
47;102937;-0.180420;-0.088867;-0.979980;0.977099;1.114504;-0.687023
48;109073;-0.183105;-0.087402;-0.975586;0.877863;1.000000;-0.938931
49;110952;-0.184570;-0.086426;-0.977051;0.862595;1.022901;-0.732824
50;113230;-0.182129;-0.086914;-0.976074;0.770992;0.832061;-0.671756
51;115243;-0.180908;-0.086670;-0.975342;0.824427;0.534351;-0.595420
52;117428;-0.181396;-0.086426;-0.978516;0.885496;0.175573;-0.725191
53;119379;-0.178955;-0.082520;-0.977051;0.893130;0.099237;-0.625954
54;121672;-0.181885;-0.087891;-0.970703;0.870229;-0.114504;-0.702290
55;123521;-0.184326;-0.082520;-0.974121;0.664122;0.022901;-0.587786
56;125660;-0.183594;-0.086182;-0.978516;0.610687;-0.305344;-0.648855
57;127527;-0.181885;-0.083984;-0.976807;0.587786;-0.335878;-0.374046
58;129675;-0.181885;-0.084229;-0.974121;0.969466;-0.320611;-0.473282
59;131542;-0.184326;-0.083496;-0.977051;0.778626;-0.343511;-0.664122
60;133893;-0.185547;-0.081543;-0.972168;0.870229;-0.145038;-0.404580
61;135747;-0.183105;-0.082520;-0.973633;0.610687;-0.549618;-0.557252
62;137936;-0.183105;-0.084229;-0.974609;0.824427;-0.320611;-0.656489
63;139758;-0.186035;-0.084961;-0.976074;0.801527;-0.167939;-0.412214
64;141983;-0.185303;-0.085938;-0.975098;0.870229;-0.167939;-0.717557
65;143830;-0.181396;-0.084961;-0.970947;0.603053;-0.206107;-0.305344
66;145949;-0.186279;-0.079346;-0.973389;0.603053;-0.213740;-0.633588
67;147720;-0.187012;-0.083252;-0.972656;0.664122;-0.114504;-0.503817
68;149844;-0.184326;-0.081543;-0.968994;0.755725;-0.366412;-0.312977
69;151584;-0.183350;-0.083984;-0.970703;1.015267;-0.152672;-0.671756
70;155157;-0.183594;-0.083496;-0.968018;0.916031;-0.152672;-0.526718
71;156965;-0.186279;-0.083008;-0.975586;0.862595;-0.145038;-0.618321
72;159014;-0.182861;-0.085449;-0.970459;0.610687;0.114504;-0.732824
73;160773;-0.180908;-0.085449;-0.971436;0.854962;0.145038;-0.526718
74;162870;-0.185547;-0.082520;-0.974121;0.625954;0.305344;-0.396947
75;164618;-0.183350;-0.082764;-0.974609;1.045802;0.259542;-0.389313
76;166706;-0.186035;-0.080566;-0.969482;0.732824;0.351145;-0.526718
77;168436;-0.185059;-0.083496;-0.970703;0.916031;0.404580;-0.694656
78;170451;-0.182129;-0.082520;-0.974854;1.305344;0.557252;-0.664122
79;172190;-0.180176;-0.084961;-0.976562;0.908397;0.587786;-0.503817
80;174290;-0.180420;-0.083008;-0.981201;0.770992;0.717557;-0.732824
81;176020;-0.182617;-0.089600;-0.976562;1.015267;0.740458;-0.603053
82;178020;-0.182617;-0.083984;-0.971436;0.824427;0.748092;-0.618321
83;179752;-0.181396;-0.084961;-0.970947;0.984733;0.778626;-0.732824
84;181834;-0.182617;-0.090088;-0.969238;0.877863;0.671756;-0.885496
85;183563;-0.179199;-0.087646;-0.970947;0.992366;0.587786;-0.549618
86;185590;-0.179932;-0.090088;-0.969238;0.908397;0.671756;-0.610687
87;187331;-0.178467;-0.087646;-0.971924;1.030534;0.664122;-0.618321
88;189368;-0.182373;-0.090332;-0.972900;0.931298;0.167939;-0.770992
89;191101;-0.182617;-0.083984;-0.973877;0.954198;0.465649;-0.580153
90;193183;-0.178711;-0.084229;-0.972412;0.916031;0.549618;-0.404580
91;194911;-0.185547;-0.092773;-0.972900;0.984733;0.503817;-0.541985
92;206477;-0.180908;-0.085205;-0.973145;0.389313;0.106870;-0.496183
93;208306;-0.175781;-0.085693;-0.972900;0.885496;0.129771;-0.557252
94;210581;-0.178711;-0.086914;-0.968018;1.061069;0.167939;-0.511450
95;212443;-0.182373;-0.081299;-0.970947;0.946565;0.229008;-0.610687
96;214617;-0.182129;-0.087891;-0.972168;0.809160;0.083969;-0.755725
97;216605;-0.183838;-0.082520;-0.966797;1.236641;0.106870;-0.671756
98;218739;-0.180420;-0.085205;-0.966064;0.549618;0.045802;-0.755725
99;220561;-0.181396;-0.081055;-0.965332;1.022901;-0.068702;-0.694656
100;222693;-0.182861;-0.083496;-0.975586;0.748092;0.106870;-0.519084
101;224454;-0.178955;-0.083008;-0.969482;0.801527;0.030534;-0.381679
102;226636;-0.179932;-0.084717;-0.972412;0.839695;0.145038;-0.679389
103;228376;-0.181152;-0.083984;-0.971436;0.679389;0.106870;-0.465649
104;230476;-0.180664;-0.085205;-0.969238;0.648855;-0.122137;-0.557252
105;232207;-0.179932;-0.084229;-0.972412;0.763359;0.221374;-0.656489
106;234213;-0.182373;-0.086914;-0.970215;0.725191;-0.038168;-0.458015
107;235950;-0.181641;-0.084961;-0.971680;0.893130;-0.030534;-0.519084
108;238044;-0.182861;-0.083496;-0.977783;0.839695;0.183206;-0.396947
109;239778;-0.184570;-0.084961;-0.975098;0.923664;0.335878;-0.572519
110;241850;-0.181152;-0.087891;-0.971924;0.709924;-0.091603;-0.755725
111;243580;-0.177979;-0.085938;-0.972656;1.083969;-0.053435;-0.618321
112;245608;-0.178711;-0.086426;-0.981445;0.786260;0.595420;-0.648855
113;247342;-0.180664;-0.088623;-0.976562;0.389313;0.000000;-0.748092
114;249444;-0.184082;-0.086426;-0.977051;1.000000;0.076336;-0.458015
115;251181;-0.182129;-0.083252;-0.974854;0.725191;0.351145;-0.541985
116;253243;-0.182617;-0.083984;-0.979248;0.893130;0.282443;-0.832061
117;255009;-0.180420;-0.088623;-0.976318;0.709924;0.320611;-0.564885
118;259013;-0.178223;-0.085205;-0.974121;0.877863;0.122137;-0.816794
119;260828;-0.181641;-0.085938;-0.979736;0.969466;0.198473;-0.793893
120;262979;-0.178467;-0.088135;-0.975342;0.671756;0.435115;-0.343511
121;264717;-0.182129;-0.088135;-0.969482;0.946565;0.503817;-0.480916
122;266747;-0.180908;-0.087158;-0.981445;1.091603;0.389313;-0.419847
123;276569;-0.180664;-0.085205;-0.974609;1.099237;0.335878;-0.526718
124;278862;-0.178467;-0.089355;-0.968506;0.748092;0.488550;-0.641221
125;280740;-0.178467;-0.086182;-0.977051;0.961832;0.450382;-0.671756
126;282922;-0.179443;-0.091064;-0.969727;1.015267;0.664122;-0.732824
