##########
# 2016-11-22 10:03:16.194824262 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 34
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1865;-0.054688;0.576172;0.841309;15.488550;-2.992366;-5.221374
1;4147;-0.053711;0.578125;0.844727;15.068702;-2.312977;-4.862595
2;5916;-0.055176;0.570312;0.849609;14.740458;-2.083969;-4.534351
3;8055;-0.060059;0.574707;0.833984;13.847328;-1.679389;-4.671756
4;9800;-0.056152;0.570312;0.843262;13.030534;-1.572519;-4.412214
5;11841;-0.042969;0.578125;0.835938;12.320611;-0.946565;-4.305344
6;13576;-0.036133;0.571777;0.856934;11.221374;-0.809160;-4.503817
7;15646;-0.042969;0.574219;0.836914;10.251908;-0.267176;-4.618321
8;17390;-0.046387;0.585449;0.856934;9.351145;0.175573;-4.648855
9;19572;-0.042969;0.577637;0.846680;7.992366;0.030534;-4.877863
10;21314;-0.040039;0.579590;0.833984;6.969466;0.503817;-4.969466
11;23338;-0.047363;0.574219;0.834961;5.824427;0.648855;-4.900763
12;25073;-0.038086;0.572754;0.834473;4.671756;0.786260;-4.587786
13;27261;-0.027832;0.568848;0.836426;2.664122;1.190840;-4.465649
14;29002;-0.031250;0.577148;0.830078;1.541985;1.458015;-4.358779
15;31028;-0.033203;0.576172;0.845215;0.160305;1.740458;-4.648855
16;32767;-0.038574;0.582031;0.851074;-1.381679;1.931298;-4.496183
17;34945;-0.027832;0.574707;0.842285;-3.030534;2.312977;-4.412214
18;36683;-0.022949;0.572754;0.848633;-4.328244;2.778626;-3.954198
19;38709;-0.031250;0.577148;0.842773;-5.954198;3.183206;-4.045802
20;40453;-0.033691;0.575684;0.846680;-7.488550;3.702290;-4.290076
21;42612;-0.024902;0.573242;0.846680;-9.290076;4.038168;-4.106870
22;44349;-0.025879;0.574219;0.837891;-10.740458;4.541985;-4.053435
23;46547;-0.031738;0.583008;0.849609;-12.244275;5.129771;-4.076336
24;48291;-0.039551;0.573242;0.850586;-13.679389;5.587786;-4.320611
25;50326;-0.026855;0.573730;0.847656;-15.091603;6.137405;-5.030534
26;52105;-0.043457;0.581055;0.853516;-16.229008;6.503817;-5.290076
27;54348;-0.028809;0.580078;0.859863;-16.946565;7.114504;-5.450382
28;56090;-0.021973;0.577148;0.851074;-17.083969;7.389313;-5.221374
29;58118;-0.004883;0.565918;0.852539;-16.526718;7.045802;-4.167939
30;59869;0.010742;0.562012;0.865234;-16.435115;7.129771;-2.969466
31;61902;0.000488;0.547363;0.868652;-15.679389;6.389313;-1.694656
32;63636;-0.009277;0.549316;0.877441;-15.167939;5.503817;-1.511450
33;65786;-0.016113;0.541016;0.866699;-14.206107;3.938931;-2.183206
34;67527;-0.051758;0.542969;0.860352;-13.267176;1.748092;-3.351145
35;69545;-0.056152;0.559082;0.877930;-12.679389;0.198473;-6.450382
36;71299;-0.055664;0.572754;0.857910;-11.351145;-0.778626;-7.381679
37;73393;-0.055176;0.572266;0.863770;-9.358779;-1.633588;-7.412214
38;75132;-0.075195;0.576660;0.854004;-8.595420;-1.549618;-7.717557
39;77156;-0.072754;0.577637;0.854004;-8.007634;-0.656489;-9.404580
40;78895;-0.057617;0.576172;0.854004;-7.984733;0.137405;-9.007634
41;80921;-0.051758;0.564453;0.840332;-7.160305;0.938931;-8.015267
42;82677;-0.028320;0.553223;0.851562;-6.961832;2.267176;-6.366412
43;84759;-0.060547;0.557617;0.852539;-7.061069;3.603053;-4.740458
44;86496;-0.056152;0.556152;0.865723;-7.022901;4.160305;-4.259542
45;88500;-0.088379;0.559082;0.863770;-6.694656;3.702290;-4.709924
46;90247;-0.074219;0.558594;0.861816;-6.206107;2.961832;-5.099237
47;92567;-0.065918;0.565430;0.846191;-4.961832;1.725191;-5.251908
48;94301;-0.083008;0.563965;0.869141;-3.870229;1.236641;-5.274809
49;96368;-0.073242;0.566895;0.872559;-3.229008;0.541985;-5.786260
50;98110;-0.062012;0.557129;0.868164;-1.763359;-0.106870;-5.709924
51;100130;-0.065430;0.564453;0.867676;-0.259542;-1.213740;-4.862595
52;101878;-0.064941;0.564941;0.854492;0.610687;-1.267176;-4.778626
53;103973;-0.106934;0.593262;0.875000;0.977099;-1.984733;-5.183206
54;105714;-0.104492;0.591309;0.852051;1.129771;-3.007634;-6.488550
55;107742;-0.087891;0.574707;0.854004;3.335878;-3.000000;-7.923664
56;109481;-0.095703;0.572754;0.856934;4.259542;-3.061069;-8.137405
57;111609;-0.081055;0.573242;0.864746;4.694656;-2.519084;-8.763359
58;113344;-0.094727;0.599609;0.860352;4.572519;-1.931298;-8.862595
59;115358;-0.112793;0.606445;0.846191;5.595420;-0.786260;-8.671756
60;117079;-0.119629;0.597168;0.844727;7.702290;-0.465649;-8.618321
61;119111;-0.101074;0.563965;0.851562;10.038168;-0.297710;-8.320611
62;120858;-0.069336;0.557129;0.850586;10.671756;-0.488550;-7.190840
63;123052;-0.065430;0.552734;0.851074;10.137405;-0.022901;-5.167939
64;124791;-0.059082;0.558105;0.856934;9.763359;0.015267;-3.236641
65;126904;-0.055176;0.566406;0.845703;9.908397;-0.198473;-1.595420
66;128631;-0.059570;0.556152;0.863770;9.564885;-0.740458;-0.389313
67;130813;-0.046875;0.569336;0.862305;9.694656;-1.244275;0.305344
68;132555;-0.050781;0.571777;0.858887;9.458015;-1.496183;0.290076
69;134582;-0.045410;0.569336;0.838379;8.832061;-1.106870;0.679389
70;136310;-0.039062;0.573242;0.849609;8.267176;-1.282443;0.549618
71;138321;-0.033203;0.566895;0.831543;7.610687;-1.129771;0.374046
72;140062;-0.032715;0.569824;0.850586;6.664122;-0.801527;0.091603
73;142179;-0.039551;0.571777;0.845703;5.595420;-0.458015;-0.511450
74;143911;-0.038574;0.568359;0.859863;4.709924;-0.519084;-1.129771
75;145921;-0.032227;0.559570;0.854492;3.847328;-0.419847;-2.335878
76;147656;-0.044434;0.570312;0.845703;3.564885;-0.938931;-3.343511
77;149781;-0.048340;0.577148;0.835449;3.274809;-1.702290;-4.671756
78;151530;-0.051758;0.586426;0.841797;2.816794;-2.297710;-5.641221
79;153560;-0.058105;0.571289;0.842285;2.541985;-2.824427;-6.755725
80;155314;-0.067871;0.578613;0.840820;2.526718;-3.473282;-7.091603
81;157407;-0.066406;0.568359;0.839844;2.137405;-3.564885;-7.221374
82;159135;-0.066895;0.569336;0.838867;1.160305;-3.473282;-6.595420
83;161253;-0.068359;0.569336;0.836426;-0.076336;-2.809160;-5.641221
84;163037;-0.079102;0.567383;0.845215;-1.236641;-2.396947;-4.610687
85;165061;-0.069824;0.565918;0.830078;-2.358779;-1.786260;-3.396947
86;166796;-0.079590;0.567383;0.846680;-3.633588;-1.587786;-2.633588
87;168899;-0.078125;0.564453;0.847168;-4.549618;-1.312977;-1.274809
88;170709;-0.083496;0.573730;0.837402;-5.664122;-0.740458;-0.404580
89;172755;-0.080078;0.569336;0.855957;-6.534351;-0.946565;0.091603
90;174490;-0.086914;0.564453;0.842285;-6.633588;-0.900763;1.183206
91;176496;-0.075684;0.571777;0.856445;-7.389313;-0.702290;2.015267
92;178234;-0.064453;0.561523;0.851562;-8.061069;-0.564885;3.030534
93;180316;-0.069336;0.559082;0.855957;-9.053435;-0.030534;4.786260
94;182075;-0.056152;0.558105;0.853516;-9.442748;-0.122137;5.679389
95;184078;-0.054199;0.562988;0.871582;-9.740458;-0.167939;6.366412
96;185803;-0.047852;0.562500;0.857422;-9.885496;-0.580153;6.503817
97;187944;-0.045410;0.564453;0.856934;-9.793893;-1.099237;6.419847
98;189661;-0.047363;0.562988;0.870117;-9.709924;-1.328244;6.175573
99;191666;-0.041016;0.560547;0.860840;-9.435115;-1.671756;5.412214
100;193408;-0.043945;0.567383;0.864746;-9.267176;-2.229008;5.122137
101;195429;-0.032715;0.574707;0.853516;-8.595420;-2.328244;4.351145
102;197143;-0.033691;0.568848;0.859863;-8.175573;-2.923664;3.557252
103;199192;-0.040039;0.569824;0.857422;-7.702290;-3.236641;3.251908
104;200928;-0.032227;0.564453;0.862305;-7.664122;-3.000000;2.824427
105;203067;-0.048828;0.566895;0.866699;-6.839695;-3.000000;2.274809
106;204804;-0.053711;0.568848;0.855957;-6.267176;-2.893130;1.061069
107;206915;-0.036621;0.566406;0.867676;-5.664122;-3.282443;0.412214
108;208651;-0.046387;0.572754;0.864258;-4.290076;-3.702290;0.152672
109;210763;-0.054688;0.576660;0.858398;-3.068702;-3.946565;-0.603053
110;212509;-0.055176;0.575684;0.861816;-1.816794;-4.488550;-0.900763
111;214530;-0.065430;0.575195;0.872559;-0.183206;-5.488550;-1.190840
112;216257;-0.063965;0.571289;0.865723;1.572519;-6.389313;-1.328244
113;218362;-0.069824;0.565430;0.873535;3.465649;-7.183206;-1.282443
114;220100;-0.070312;0.565430;0.859863;4.908397;-7.954198;-1.022901
115;222140;-0.060059;0.566895;0.858398;5.854962;-8.152672;-1.167939
116;223883;-0.057617;0.560547;0.863281;6.450382;-8.053435;-0.503817
117;226005;-0.070801;0.562012;0.853027;6.786260;-8.030534;-0.305344
118;227750;-0.073242;0.557617;0.868164;6.770992;-7.694656;-0.435115
119;229768;-0.069336;0.572754;0.860840;6.702290;-7.114504;-0.641221
120;231513;-0.062500;0.566895;0.850098;6.358779;-6.458015;-0.251908
121;233553;-0.067871;0.566895;0.861816;5.748092;-6.000000;-0.106870
122;235294;-0.064941;0.562988;0.845703;5.625954;-5.488550;0.305344
123;237385;-0.071777;0.571777;0.848145;5.374046;-5.343511;0.519084
124;239121;-0.067871;0.565430;0.858887;5.145038;-5.572519;0.610687
125;241138;-0.070801;0.561523;0.846191;5.038168;-5.870229;1.389313
126;242938;-0.064941;0.564453;0.852539;5.083969;-6.137405;1.366412
127;245016;-0.048340;0.553711;0.844238;4.267176;-6.152672;2.045802
128;246754;-0.043945;0.563477;0.854492;3.916031;-5.870229;2.610687
129;248863;-0.046387;0.566895;0.842285;2.687023;-5.274809;3.106870
130;250671;-0.039551;0.569336;0.845703;1.564885;-4.870229;3.648855
131;252841;-0.037598;0.563477;0.833496;0.244275;-3.679389;4.000000
132;254875;-0.034180;0.561523;0.847168;-1.404580;-2.954198;3.572519
133;256618;-0.026855;0.569336;0.848145;-2.839695;-1.847328;3.763359
134;258706;-0.028320;0.562988;0.850586;-4.251908;-0.961832;3.961832
135;260469;-0.031250;0.573730;0.853027;-5.557252;-0.335878;3.839695
136;262701;-0.025879;0.564453;0.857910;-6.816794;0.229008;3.442748
137;264445;-0.028320;0.574707;0.862793;-7.343511;0.274809;3.229008
138;266542;-0.035645;0.568359;0.862305;-7.625954;-0.160305;2.595420
139;268281;-0.036133;0.560547;0.858398;-8.015267;-0.641221;2.076336
140;270305;-0.037598;0.569336;0.844238;-7.992366;-1.625954;1.839695
141;272071;-0.041504;0.562500;0.860352;-7.694656;-2.114504;1.603053
142;274163;-0.041504;0.564941;0.857910;-7.305344;-2.412214;1.473282
143;275904;-0.039062;0.562500;0.846191;-7.916031;-2.610687;1.374046
144;277979;-0.055664;0.566895;0.850098;-8.198473;-2.442748;1.503817
145;279712;-0.051270;0.562012;0.840332;-8.122137;-2.427481;1.244275
146;281750;-0.042480;0.561523;0.865234;-8.648855;-1.900763;1.801527
147;283502;-0.055176;0.549316;0.862305;-9.061069;-1.374046;2.053435
148;285628;-0.056152;0.562012;0.864746;-9.458015;-0.870229;2.351145
149;287368;-0.054199;0.555176;0.850098;-9.862595;-0.160305;2.625954
150;289384;-0.054688;0.564453;0.853516;-9.679389;-0.175573;2.801527
151;291177;-0.046387;0.559082;0.880371;-9.511450;0.061069;3.152672
152;293469;-0.041992;0.557617;0.856445;-9.404580;0.083969;3.083969
153;295205;-0.049805;0.554688;0.856934;-9.259542;0.419847;3.274809
154;297263;-0.050293;0.568359;0.875000;-8.862595;0.534351;3.381679
155;299048;-0.047363;0.550293;0.878418;-8.641221;0.580153;3.564885
156;301067;-0.031250;0.562012;0.861816;-8.625954;0.977099;3.595420
157;302813;-0.040039;0.557129;0.863770;-8.488550;1.229008;3.435115
158;312881;-0.025879;0.552246;0.866211;-8.251908;1.450382;2.748092
159;314874;-0.040039;0.566406;0.877441;-4.267176;2.145038;-1.061069
160;317369;-0.033691;0.552734;0.867676;-2.618321;1.732824;-1.519084
161;319224;-0.032715;0.546387;0.875000;-1.190840;1.366412;-1.564885
162;321482;-0.046387;0.552734;0.868164;-0.213740;1.061069;-1.381679
163;323486;-0.050781;0.569336;0.860840;1.305344;0.618321;-1.442748
164;325752;-0.070312;0.579590;0.880371;3.381679;0.129771;-1.198473
165;327578;-0.062012;0.556152;0.880859;6.076336;-0.503817;-1.152672
166;329664;-0.050781;0.561523;0.888672;7.832061;-0.923664;-0.587786
167;331415;-0.061523;0.560547;0.876953;8.900763;-1.396947;-0.778626
168;333565;-0.070801;0.560547;0.871094;10.206107;-1.297710;-0.687023
169;335315;-0.074707;0.560059;0.875000;11.312977;-1.847328;-1.167939
170;337380;-0.077637;0.563477;0.872070;12.557252;-1.564885;-1.648855
171;339126;-0.075684;0.564941;0.871582;13.564885;-1.442748;-2.068702
172;341204;-0.079102;0.568848;0.858887;14.396947;-0.572519;-1.480916
173;342947;-0.072754;0.557617;0.870605;14.755725;-0.145038;-1.557252
174;345117;-0.072754;0.563965;0.848633;15.221374;0.580153;-1.122137
175;346863;-0.065918;0.565918;0.867188;15.328244;1.122137;-0.587786
176;348945;-0.061523;0.556641;0.868164;15.473282;1.732824;-0.114504
177;350700;-0.059570;0.565918;0.863281;15.519084;1.687023;0.305344
178;352825;-0.066406;0.560059;0.871094;16.396947;1.755725;0.870229
179;354564;-0.053223;0.558594;0.857422;16.969466;1.305344;1.358779
180;356599;-0.051758;0.565430;0.871094;17.633588;0.183206;2.091603
181;358334;-0.061523;0.562500;0.866699;18.129771;-0.671756;2.213740
182;360403;-0.055176;0.560547;0.862793;18.549618;-1.732824;2.473282
183;362157;-0.052734;0.556152;0.847656;18.916031;-2.664122;2.839695
184;364172;-0.044922;0.570312;0.839844;18.786260;-3.152672;2.862595
185;365891;-0.043457;0.567871;0.853027;17.740458;-3.137405;2.793893
186;367895;-0.047363;0.572266;0.840332;17.244275;-3.358779;2.526718
187;369628;-0.046387;0.573242;0.846680;15.877863;-3.526718;2.137405
188;371710;-0.048340;0.575195;0.845215;14.541985;-3.053435;1.580153
189;373451;-0.078125;0.579590;0.846680;12.671756;-2.496183;0.389313
190;375707;-0.085938;0.577637;0.827148;10.404580;-2.274809;-2.480916
191;377456;-0.081055;0.581543;0.827637;8.473282;-1.717557;-3.732824
192;379562;-0.077637;0.576172;0.826172;5.992366;-0.511450;-4.000000
193;381306;-0.072754;0.579102;0.834961;3.900763;0.618321;-3.954198
194;383325;-0.079102;0.578613;0.828125;1.099237;1.587786;-3.541985
195;385047;-0.083008;0.568359;0.828613;-1.137405;2.297710;-2.534351
