##########
# 2016-11-22 10:06:12.453043044 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 52
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1803;0.063965;0.156250;1.023926;0.847328;0.137405;-0.770992
1;4044;0.060059;0.146484;1.013672;0.748092;0.137405;-0.541985
2;5788;0.063965;0.151367;1.021973;0.938931;0.122137;-0.358779
3;7818;0.065430;0.150879;1.022461;0.778626;-0.137405;-0.832061
4;9555;0.054199;0.155762;1.023438;0.694656;-0.091603;-0.358779
5;11637;0.055176;0.146484;1.026855;0.580153;0.061069;-0.595420
6;13410;0.065430;0.156738;1.021973;0.755725;-0.061069;-0.503817
7;15546;0.067871;0.154297;1.014648;0.511450;0.000000;-0.664122
8;17297;0.057617;0.145508;1.012207;0.893130;0.129771;-0.648855
9;19336;0.062012;0.151367;1.022461;0.587786;0.106870;-0.488550
10;21078;0.065430;0.154785;1.028809;0.519084;0.137405;-0.519084
11;23245;0.057129;0.154785;1.020508;0.641221;0.335878;-0.679389
12;24990;0.065918;0.152344;1.020508;0.694656;0.152672;-0.366412
13;27123;0.051758;0.151367;1.008301;0.526718;0.083969;-0.580153
14;28857;0.057129;0.150391;1.019531;0.465649;0.351145;-0.824427
15;30864;0.055664;0.150391;1.012207;0.633588;0.175573;-0.671756
16;32619;0.056641;0.155273;1.010254;0.656489;0.106870;-0.473282
17;34716;0.062012;0.153809;1.009766;0.183206;0.213740;-0.229008
18;36461;0.057129;0.152344;1.017578;0.679389;-0.007634;-0.374046
19;38488;0.065430;0.133301;1.033691;0.404580;0.099237;-0.480916
20;40217;0.055176;0.152344;1.023926;0.480916;0.053435;-0.511450
21;42574;0.060547;0.147461;1.012207;0.625954;0.000000;-0.465649
22;44327;0.061523;0.146484;1.016113;0.435115;0.083969;-0.648855
23;46352;0.056641;0.147461;1.008301;0.687023;-0.083969;-0.450382
24;48089;0.062500;0.139648;1.019043;0.519084;0.083969;-0.259542
25;50202;0.057617;0.147949;1.037598;0.618321;-0.015267;-0.870229
26;51952;0.053711;0.148926;1.009277;0.488550;-0.068702;-0.625954
27;54083;0.058105;0.150879;1.004883;0.839695;0.061069;-0.618321
28;55828;0.050293;0.160645;1.016113;0.770992;-0.053435;-0.801527
29;57897;0.057617;0.146973;1.034180;0.587786;0.206107;-0.541985
30;59634;0.057129;0.154297;1.022949;0.694656;-0.015267;-0.503817
31;61754;0.061035;0.148926;1.007812;0.847328;0.007634;-0.541985
32;63503;0.057129;0.153809;1.026855;0.816794;-0.267176;-0.473282
33;65538;0.061035;0.138672;1.017578;0.770992;-0.106870;-0.511450
34;67282;0.061035;0.155273;1.031738;0.778626;0.114504;-0.557252
35;69305;0.056641;0.150391;1.025879;0.938931;-0.343511;-0.793893
36;71049;0.057617;0.155762;1.019043;0.916031;0.022901;-0.595420
37;73144;0.055664;0.144043;1.019043;0.977099;-0.129771;-0.763359
38;74889;0.058594;0.152832;1.024902;0.862595;-0.091603;-0.648855
39;77009;0.061523;0.157715;1.024902;1.076336;-0.022901;-0.412214
40;78743;0.057617;0.144531;1.016602;1.053435;0.053435;-0.396947
41;80855;0.050293;0.148438;1.030762;1.244275;0.175573;-0.717557
42;82606;0.057617;0.152344;1.020508;1.244275;-0.213740;-0.610687
43;84704;0.060059;0.153320;1.028320;1.244275;-0.007634;-0.503817
44;86449;0.050293;0.155273;1.002441;1.267176;-0.175573;-0.259542
45;88494;0.058594;0.150879;1.026367;1.091603;-0.290076;-0.740458
46;90221;0.053223;0.145508;1.020020;1.763359;-0.389313;-0.541985
47;92281;0.060547;0.153320;1.012695;1.358779;-0.022901;-0.358779
48;94006;0.049805;0.150391;1.013672;1.488550;-0.083969;-0.465649
49;96264;0.047363;0.149902;1.019043;1.572519;-0.122137;-0.664122
50;98070;0.052734;0.153809;1.030273;1.519084;-0.015267;-0.702290
51;100229;0.061523;0.152832;1.017578;1.259542;-0.282443;-0.580153
52;101976;0.056641;0.154785;1.029297;1.305344;0.007634;-0.702290
53;104001;0.059082;0.145996;1.018555;1.290076;-0.114504;-0.465649
54;105794;0.056152;0.154297;1.006348;0.977099;-0.229008;-0.496183
55;107799;0.057617;0.156250;1.019043;1.251908;-0.137405;-0.351145
56;109515;0.049805;0.152344;1.022949;1.045802;-0.175573;-0.435115
57;111800;0.052734;0.154297;1.010254;1.343511;0.053435;-0.648855
58;113549;0.054199;0.142578;1.017578;0.732824;-0.114504;-0.687023
59;115714;0.049316;0.153320;1.023926;1.114504;0.213740;-0.564885
60;117463;0.054199;0.158203;1.021484;0.931298;0.145038;-0.694656
61;119542;0.066406;0.157715;1.006836;0.877863;-0.038168;-0.519084
62;121296;0.054199;0.150879;1.029785;0.648855;0.068702;-0.427481
63;123401;0.054199;0.155762;1.023438;0.793893;0.374046;-0.549618
64;125204;0.057129;0.159668;1.026855;0.366412;-0.030534;-0.534351
65;127234;0.064453;0.153320;1.020508;0.419847;0.106870;-0.503817
66;128974;0.056152;0.153809;1.011230;0.221374;0.297710;-0.633588
67;131071;0.055176;0.160645;1.012695;0.259542;0.145038;-0.389313
68;132808;0.061523;0.161133;1.009766;0.183206;0.045802;-0.312977
69;134836;0.049316;0.156250;1.027832;0.000000;-0.038168;-0.557252
70;136645;0.057617;0.147949;1.028320;0.022901;0.480916;-0.488550
71;138782;0.056641;0.146973;1.025879;0.312977;0.320611;-0.526718
72;140517;0.054688;0.151367;1.017578;0.106870;0.221374;-0.648855
73;142539;0.061035;0.153320;1.008789;-0.076336;0.244275;-0.541985
74;144287;0.058105;0.146973;1.015625;0.053435;0.198473;-0.541985
75;146482;0.058594;0.153809;1.020020;0.007634;0.488550;-0.366412
76;150456;0.063965;0.157227;1.017578;0.160305;0.175573;-0.679389
77;152793;0.065430;0.160645;1.010254;0.122137;0.259542;-0.351145
78;154579;0.056641;0.160645;1.030273;0.213740;0.137405;-0.595420
79;156667;0.057617;0.147949;1.032227;0.343511;0.267176;-0.801527
80;158404;0.059082;0.143555;1.035156;0.343511;0.312977;-0.496183
81;160519;0.064453;0.144043;1.033203;0.618321;0.106870;-0.679389
82;162268;0.059570;0.145020;1.019531;0.717557;0.381679;-0.633588
83;164503;0.064941;0.158691;1.025391;0.908397;-0.083969;-0.465649
84;166269;0.062500;0.150879;1.026855;0.572519;-0.137405;-0.618321
85;168316;0.065430;0.153320;1.029785;0.916031;0.122137;-0.595420
86;170108;0.051270;0.155273;1.016113;0.847328;-0.167939;-0.564885
87;172333;0.060547;0.147461;1.035156;0.694656;-0.366412;-0.526718
88;174090;0.056641;0.147461;1.029297;1.114504;-0.198473;-0.679389
89;176123;0.052734;0.150879;1.028320;1.152672;-0.045802;-0.496183
90;177869;0.067383;0.147461;1.013184;1.091603;-0.137405;-0.435115
91;180026;0.055664;0.155762;1.019531;1.221374;-0.251908;-0.587786
92;181767;0.060547;0.146973;1.016602;1.251908;-0.328244;-0.412214
93;183785;0.056641;0.150391;1.011230;1.259542;-0.160305;-0.419847
94;191029;0.062500;0.147461;1.030762;1.274809;-0.038168;-0.709924
95;193369;0.057617;0.145996;1.024902;1.236641;-0.213740;-0.770992
96;195324;0.058594;0.151367;1.024902;1.435115;-0.251908;-0.656489
97;197608;0.062988;0.146484;1.017090;1.480916;-0.259542;-0.801527
98;199492;0.055664;0.155762;1.019043;1.175573;-0.198473;-0.465649
99;201669;0.061523;0.145996;1.013672;1.328244;-0.099237;-0.648855
100;203559;0.056641;0.152344;1.015625;1.213740;-0.030534;-0.526718
101;205754;0.056641;0.147949;1.023438;1.137405;-0.259542;-0.557252
102;207511;0.051758;0.143066;1.014160;1.358779;0.015267;-0.442748
103;209567;0.059570;0.142578;1.012207;1.038168;0.061069;-0.496183
104;211308;0.061523;0.156250;1.018066;1.114504;-0.206107;-0.648855
105;213330;0.056152;0.150391;1.025391;1.282443;0.145038;-0.648855
106;215198;0.050293;0.150391;1.017578;0.824427;0.038168;-0.641221
107;217402;0.061035;0.155273;1.023926;0.984733;0.099237;-0.641221
108;219147;0.054688;0.148438;1.027344;1.015267;-0.213740;-0.473282
109;221167;0.050293;0.142578;1.015137;0.801527;0.015267;-0.587786
110;222905;0.050781;0.153809;1.019043;0.748092;0.152672;-0.641221
111;224981;0.057129;0.144043;1.020020;0.755725;0.083969;-0.412214
112;226747;0.059570;0.156250;1.024414;0.511450;-0.038168;-0.297710
113;228781;0.057617;0.146484;1.011719;0.580153;0.015267;-0.618321
114;230515;0.059082;0.149414;1.022461;0.671756;0.045802;-0.641221
115;232545;0.048828;0.144531;1.015137;0.572519;-0.053435;-0.374046
116;234291;0.061523;0.153809;1.014160;0.198473;0.000000;-0.595420
117;236428;0.059082;0.155273;1.011719;0.412214;0.038168;-0.648855
118;238168;0.060059;0.151367;1.013672;0.572519;-0.038168;-0.419847
119;240173;0.054199;0.159180;1.016113;0.450382;-0.068702;-0.656489
