##########
# 2016-11-22 10:03:20.571394843 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 40
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1967;-0.021484;0.526855;0.871094;-4.709924;0.030534;0.480916
1;3761;-0.011230;0.536133;0.875977;-5.694656;0.305344;0.893130
2;5883;-0.009277;0.524414;0.865234;-7.015267;1.129771;0.931298
3;7633;-0.004395;0.527344;0.875000;-7.801527;1.603053;1.061069
4;9665;-0.024414;0.543457;0.865234;-8.335878;1.908397;1.145038
5;11405;-0.026855;0.554688;0.871582;-7.580153;2.083969;1.236641
6;13535;-0.020508;0.552246;0.888672;-5.778626;1.641221;2.549618
7;15390;-0.021973;0.552734;0.881348;-4.213740;1.007634;3.366412
8;17428;-0.027344;0.554199;0.867188;-3.122137;0.320611;2.694656
9;19168;-0.030762;0.552246;0.875488;-1.511450;-0.106870;1.961832
10;21240;-0.018066;0.550293;0.895996;0.595420;-0.824427;2.068702
11;22975;-0.019043;0.539551;0.880371;1.938931;-1.557252;2.137405
12;25012;-0.012695;0.553711;0.889160;2.755725;-1.167939;2.404580
13;26758;-0.019531;0.536621;0.884277;4.038168;-1.312977;2.480916
14;28886;-0.024902;0.532715;0.901855;4.572519;-1.396947;1.664122
15;30632;-0.023438;0.528809;0.886230;4.519084;-1.580153;0.877863
16;32727;-0.020996;0.523926;0.867676;4.564885;-1.648855;0.129771
17;34471;-0.009277;0.536133;0.886230;4.496183;-1.465649;-0.152672
18;36501;-0.016602;0.537598;0.871094;4.916031;-1.396947;-0.305344
19;38242;-0.020996;0.540039;0.883789;5.221374;-1.603053;-0.221374
20;40491;-0.032227;0.538086;0.893555;5.625954;-1.793893;-0.160305
21;42226;-0.034180;0.529297;0.875977;5.870229;-2.274809;-0.694656
22;44348;-0.037598;0.520996;0.874512;5.809160;-2.763359;-1.358779
23;46101;-0.047852;0.526855;0.882812;5.511450;-2.923664;-2.328244
24;48136;-0.039062;0.526367;0.893555;5.083969;-2.786260;-2.687023
25;49879;-0.032227;0.526367;0.870605;4.778626;-2.435115;-2.488550
26;52002;-0.041504;0.526855;0.886230;3.687023;-1.832061;-2.595420
27;53775;-0.032715;0.534180;0.871582;2.946565;-0.778626;-1.954198
28;55949;-0.026855;0.520996;0.876953;1.931298;-0.083969;-1.160305
29;57692;-0.025879;0.529785;0.869141;1.206107;0.458015;-0.816794
30;59810;-0.027832;0.525879;0.866699;0.809160;0.854962;0.213740
31;61545;-0.019531;0.529297;0.881348;0.435115;1.503817;0.557252
32;63675;-0.015137;0.537598;0.867188;0.641221;1.053435;1.190840
33;65417;-0.019043;0.535156;0.876465;0.885496;0.801527;1.320611
34;67442;-0.013672;0.534180;0.890625;1.160305;0.053435;0.977099
35;69184;-0.010254;0.536621;0.888184;1.419847;-0.534351;0.748092
36;71339;-0.004883;0.533203;0.891113;2.198473;-1.190840;0.458015
