##########
# 2016-11-21 17:17:40.367042784 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 17
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1957;-0.043945;0.023682;-0.944336;0.007634;-9.656489;-35.145038
1;4268;-0.022461;0.047363;-0.926758;-0.335878;-19.801527;-29.847328
2;5999;-0.012451;0.069336;-0.900879;-0.534351;-31.122137;-23.328244
3;8232;-0.002686;0.084961;-0.887207;-1.572519;-46.244275;-12.877863
4;9974;0.024414;0.111084;-0.936768;0.343511;-56.496183;0.946565
5;11996;0.015869;0.127441;-0.950195;1.824427;-63.488550;18.763359
6;13751;-0.014160;0.085205;-1.006348;2.328244;-61.748092;26.786260
7;15865;-0.013672;0.029297;-1.017090;3.274809;-57.541985;31.519084
8;17605;0.008545;0.004883;-1.013428;2.061069;-55.618321;35.206107
9;19633;-0.040527;-0.004150;-0.980469;3.404580;-58.587786;38.877863
10;21365;-0.022705;-0.016846;-0.939453;3.465649;-70.282443;32.366412
11;23482;-0.000488;-0.029297;-0.943359;0.412214;-83.129771;20.595420
12;25218;-0.010742;-0.025391;-1.056152;1.038168;-70.610687;17.908397
13;27238;-0.063721;-0.021973;-1.157959;2.045802;-42.366412;15.748092
14;28970;-0.120117;0.010498;-1.094727;1.748092;-28.442748;15.259542
15;30998;-0.134521;0.055908;-1.049561;1.511450;-19.045802;19.099237
16;32749;-0.181885;0.063477;-1.104004;4.595420;-2.877863;23.954198
17;34813;-0.164551;0.087402;-0.973389;1.450382;0.206107;30.633588
18;36529;-0.160645;0.069824;-0.989258;1.480916;-0.877863;33.427481
19;38578;-0.201660;0.064453;-1.059570;3.198473;6.305344;29.748092
20;40297;-0.207031;0.055176;-1.066162;4.687023;19.969466;25.893130
21;42417;-0.179199;0.053223;-1.055908;6.282443;33.030534;23.480916
22;44162;-0.260010;0.066650;-1.018555;7.435115;44.435115;24.030534
23;46186;-0.184326;-0.012451;-1.182617;0.404580;64.465649;10.175573
24;47982;-0.120361;-0.009033;-0.943604;-2.786260;61.366412;3.648855
25;50013;-0.124756;0.023193;-1.068604;-3.961832;71.053435;8.480916
26;51747;-0.166992;0.026855;-1.161865;1.931298;101.572519;10.320611
27;53906;-0.233398;0.054932;-0.909424;-1.969466;98.442748;2.946565
28;55692;-0.239990;0.070801;-0.822998;-5.442748;82.992366;-5.160305
29;57731;-0.158691;0.115967;-0.872803;-6.374046;65.427481;0.038168
30;59540;-0.117676;0.127197;-1.048584;6.259542;52.190840;14.068702
31;61664;-0.162354;0.132324;-0.867676;1.656489;55.145038;22.488550
32;63402;-0.069824;0.071045;-1.074951;10.977099;53.595420;21.274809
33;65429;-0.050293;0.034668;-0.950684;19.068702;46.793893;12.793893
34;67158;-0.074707;0.050537;-0.897217;12.221374;37.251908;8.931298
35;69231;-0.074463;0.077393;-0.964600;3.549618;27.396947;6.442748
36;70975;-0.044434;0.048584;-0.852051;1.870229;18.595420;6.236641
37;73069;-0.002197;0.052979;-0.968018;0.038168;15.748092;14.885496
38;74803;0.000732;0.030273;-0.998779;-9.129771;20.656489;22.541985
39;76847;0.006836;0.019043;-0.872803;-18.396947;15.419847;26.030534
40;79168;-0.005371;0.005371;-0.970947;-4.648855;-3.106870;25.809160
41;81358;0.066895;0.006836;-1.144775;16.519084;-3.213740;30.190840
42;83104;-0.001953;0.011475;-0.860352;3.809160;-2.885496;30.198473
43;85132;0.000732;-0.019287;-0.866211;-5.572519;-17.320611;29.183206
44;86864;-0.022949;-0.006836;-0.988525;3.580153;-20.702290;30.885496
45;88989;-0.024414;0.016846;-0.876465;-0.801527;-21.015267;31.419847
46;90728;0.141602;-0.124023;-1.191162;7.213740;-26.198473;30.870229
47;92814;0.182861;-0.111816;-1.028320;-0.007634;-13.114504;29.175573
48;94562;0.198975;-0.125977;-1.022217;-5.282443;-7.572519;27.564885
49;96590;0.230957;-0.109863;-1.033203;0.770992;-3.580153;27.282443
50;98313;0.230957;-0.109375;-0.998291;2.251908;-2.587786;27.366412
51;101169;0.215088;-0.153564;-0.951416;-0.229008;-7.419847;23.900763
52;102931;0.153809;-0.118408;-1.035889;0.030534;-3.763359;18.610687
53;104992;0.061768;0.044189;-0.889648;2.015267;-19.511450;19.412214
54;106718;0.032471;0.036133;-0.868896;1.335878;-39.351145;24.419847
55;108716;0.015625;0.027100;-0.902588;1.694656;-52.824427;25.732824
56;110454;0.029541;0.019287;-0.942383;2.862595;-62.496183;28.557252
57;112559;0.012939;-0.015625;-0.999023;3.954198;-66.198473;27.320611
58;114291;-0.008301;-0.028320;-1.009521;3.557252;-61.496183;23.465649
59;116307;0.029053;-0.018066;-1.019775;2.763359;-57.633588;22.450382
60;118035;0.065186;-0.032959;-0.988281;1.274809;-57.290076;24.847328
61;120246;0.065674;-0.022949;-0.989258;-1.587786;-50.358779;23.015267
62;121984;-0.023682;-0.011475;-1.132568;5.297710;-40.954198;16.213740
63;124103;0.035889;-0.011230;-1.053711;10.847328;-27.206107;12.519084
64;125827;0.093994;0.011963;-0.974121;5.145038;-26.641221;15.618321
