##########
# 2016-11-21 17:33:24.077088686 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 26
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1836;-0.081055;-0.299316;-0.634033;-70.496183;-44.396947;-66.106870
1;3582;0.001221;-0.032471;-1.448975;-119.541985;-24.030534;-94.274809
2;5639;-0.068359;-0.139648;-0.772949;-106.648855;-22.595420;-112.984733
3;7367;-0.095215;-0.071533;-0.860352;-89.099237;-45.267176;-135.083969
4;9711;-0.141357;-0.039551;-0.874268;-108.503817;-44.419847;-152.251908
5;11444;-0.241943;0.105225;-1.185547;-92.221374;-39.893130;-165.152672
6;13542;-0.214600;0.115479;-1.160400;-80.496183;-32.580153;-180.282443
7;15276;-0.256836;0.149414;-1.362549;-86.564885;-5.603053;-194.603053
8;17397;-0.392334;0.280518;-1.274170;-61.183206;12.541985;-210.534351
9;19151;-0.489258;0.308105;-1.880371;29.106870;-4.473282;-207.106870
10;21256;-0.264160;0.416260;-1.648193;61.954198;43.977099;-173.396947
11;22982;-0.287354;0.386719;-0.944092;64.961832;15.022901;-154.076336
12;24985;-0.259766;0.425049;-1.220703;52.129771;34.412214;-131.374046
13;26724;-0.326660;0.384033;-0.910645;63.824427;34.717557;-115.183206
14;28733;-0.282715;0.387451;-1.053711;78.145038;31.908397;-107.938931
15;30468;-0.318359;0.454102;-1.034912;47.793893;68.412214;-90.625954
16;32592;-0.236816;0.507568;-1.022705;47.801527;65.984733;-56.229008
17;34339;-0.378418;0.420166;-0.695068;44.374046;44.206107;-30.687023
18;36366;-0.326904;0.378662;-0.744629;38.641221;22.748092;-20.007634
19;38097;-0.337646;0.362793;-0.653320;29.671756;-17.954198;-20.480916
20;40151;-0.352295;0.344482;-0.768799;24.748092;-25.251908;-24.312977
21;42244;-0.304443;0.375732;-0.901123;1.832061;-8.580153;-10.648855
22;43975;-0.248047;0.364258;-0.747070;-7.480916;-21.587786;1.969466
##########
# 2016-11-22 10:02:18.364644211 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 26
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1949;0.076660;0.747070;0.706055;2.137405;0.839695;-1.519084
1;3701;0.079590;0.742188;0.705566;2.183206;0.923664;-1.458015
2;5755;0.077637;0.745117;0.714844;2.290076;0.809160;-1.557252
3;7495;0.069336;0.737793;0.717285;2.396947;0.709924;-1.374046
4;9617;0.074707;0.738281;0.706543;2.274809;0.984733;-1.206107
5;11366;0.070801;0.741699;0.711914;1.923664;0.908397;-1.137405
6;13393;0.079590;0.752930;0.707520;2.000000;0.587786;-0.900763
7;15138;0.083008;0.743652;0.721680;2.038168;0.748092;-0.969466
8;17238;0.076660;0.743652;0.705078;1.641221;0.374046;-0.900763
9;18971;0.076660;0.733887;0.719238;1.351145;0.312977;-0.801527
10;21031;0.074707;0.729980;0.687012;0.969466;0.442748;-0.961832
11;22778;0.072266;0.739746;0.697266;0.801527;0.083969;-0.908397
12;24908;0.078613;0.744141;0.711914;0.526718;0.152672;-0.442748
13;34681;0.066895;0.737305;0.702148;0.030534;-0.068702;-0.580153
14;37423;0.082031;0.741699;0.691895;-0.015267;-0.648855;-0.030534
15;39550;0.083008;0.735352;0.711914;-0.381679;-0.595420;-0.122137
16;41740;0.073242;0.742676;0.711426;-0.167939;-0.717557;-0.122137
17;43697;0.078125;0.740723;0.696289;0.022901;-0.923664;-0.351145
18;46147;0.076660;0.736328;0.708496;-0.755725;-1.015267;-0.206107
19;48023;0.071289;0.741699;0.694824;-0.755725;-1.374046;-0.335878
20;50155;0.071777;0.737793;0.703613;-0.580153;-1.595420;-0.419847
21;51912;0.082520;0.739746;0.716309;-1.099237;-1.900763;-0.351145
22;53967;0.071777;0.737305;0.698242;-1.328244;-2.343511;-0.282443
23;55738;0.083496;0.738770;0.701660;-1.687023;-2.244275;-0.335878
24;57910;0.076172;0.740723;0.705078;-1.748092;-2.503817;-0.152672
25;59654;0.086914;0.735352;0.700684;-1.679389;-2.770992;-0.152672
26;61667;0.078125;0.737793;0.703613;-1.809160;-2.709924;0.045802
27;63408;0.081055;0.728516;0.714355;-1.885496;-2.496183;0.015267
28;65512;0.072754;0.730469;0.700195;-1.870229;-2.557252;-0.145038
29;67238;0.074707;0.734375;0.707031;-1.412214;-2.129771;-0.015267
30;69310;0.081543;0.731445;0.704102;-1.198473;-1.923664;-0.015267
31;71066;0.067383;0.728516;0.704102;-0.870229;-1.709924;-0.465649
32;73065;0.070312;0.725098;0.715332;-0.229008;-1.145038;-1.343511
33;74806;0.077148;0.734863;0.720215;0.450382;-1.480916;-1.847328
34;76986;0.079102;0.735352;0.719238;1.465649;-1.022901;-1.427481
35;78731;0.088379;0.741211;0.715820;2.793893;0.183206;-1.007634
36;80863;0.075684;0.739258;0.710449;3.740458;1.114504;-0.175573
37;82605;0.081055;0.739258;0.705078;4.343511;2.145038;-0.160305
38;84708;0.083008;0.730469;0.704102;4.786260;2.702290;-0.221374
39;86458;0.084473;0.738770;0.704102;4.832061;2.717557;-0.366412
40;88525;0.082031;0.737305;0.705566;4.458015;2.648855;-0.450382
41;90264;0.082031;0.735352;0.702637;4.595420;2.183206;-0.549618
42;92286;0.089355;0.729980;0.692871;4.282443;1.755725;-0.534351
43;94044;0.083496;0.734375;0.716309;3.671756;1.458015;-0.709924
44;96253;0.080078;0.740234;0.704102;2.694656;1.076336;-1.526718
45;98001;0.084473;0.742676;0.707520;1.633588;1.122137;-1.595420
46;100102;0.077637;0.738281;0.700195;1.396947;0.832061;-1.862595
47;101844;0.072266;0.749512;0.711426;1.213740;0.923664;-2.236641
48;104061;0.077148;0.744141;0.710449;1.312977;1.167939;-2.083969
49;105933;0.075195;0.744629;0.707520;1.709924;1.068702;-1.603053
50;107974;0.078125;0.743164;0.707031;2.358779;1.099237;-1.312977
51;109712;0.076172;0.744141;0.722656;2.992366;1.229008;-0.816794
52;111729;0.079102;0.739746;0.710449;3.534351;1.297710;-0.702290
53;113474;0.067383;0.739746;0.721191;4.007634;1.419847;-0.687023
54;115594;0.077148;0.743652;0.703125;3.938931;1.740458;-0.496183
55;117344;0.079102;0.741211;0.704102;3.541985;1.946565;-0.251908
56;120207;0.071777;0.736328;0.705078;3.045802;2.030534;-0.664122
57;122425;0.078613;0.745117;0.705078;2.519084;1.458015;-0.824427
58;124630;0.081055;0.743652;0.718262;1.816794;1.122137;-0.809160
59;126397;0.077148;0.732422;0.719238;1.862595;0.717557;-0.435115
60;128479;0.076172;0.740723;0.703613;1.671756;0.267176;-0.549618
61;130225;0.075684;0.737305;0.702148;1.114504;0.015267;-0.587786
62;132323;0.081543;0.739258;0.690430;0.473282;-0.251908;-0.885496
63;134061;0.079590;0.741699;0.703125;-0.045802;-0.458015;-0.923664
64;136345;0.073730;0.734863;0.691406;-0.404580;-0.992366;-0.877863
65;138099;0.076172;0.735840;0.710938;-0.541985;-1.099237;-0.977099
66;140126;0.072266;0.734863;0.714355;-0.687023;-1.343511;-0.778626
67;141877;0.068848;0.738770;0.715820;-0.587786;-1.442748;-0.572519
68;143981;0.080078;0.738770;0.705078;-0.679389;-1.198473;-0.549618
69;145730;0.069824;0.735352;0.709961;-0.206107;-1.030534;-0.381679
70;147768;0.069336;0.730957;0.711914;-0.335878;-1.160305;-0.045802
71;149509;0.076660;0.731445;0.685547;0.000000;-0.801527;0.000000
72;151529;0.077637;0.735840;0.703613;-0.305344;-0.595420;0.091603
73;153271;0.080078;0.736328;0.707031;-0.358779;-0.610687;0.374046
74;155368;0.086426;0.738770;0.704102;-0.496183;-0.625954;0.038168
75;157745;0.082031;0.735840;0.699707;-0.526718;-0.404580;-0.305344
76;159846;0.070312;0.733398;0.708496;-0.534351;-0.778626;-0.091603
77;161595;0.075684;0.742676;0.713379;-0.473282;-0.694656;-0.374046
78;163756;0.075195;0.728027;0.719727;-0.221374;-0.992366;-0.374046
79;165498;0.071777;0.743652;0.707520;0.106870;-0.847328;-0.526718
80;167538;0.083984;0.734375;0.697266;0.206107;-0.671756;-0.656489
81;169290;0.076172;0.728027;0.700684;0.259542;-0.473282;-0.595420
82;171309;0.081055;0.737305;0.708496;0.358779;-0.366412;-0.671756
83;173051;0.083008;0.738281;0.704102;0.641221;-0.244275;-0.709924
84;175157;0.080078;0.744141;0.703613;0.763359;-0.045802;-0.625954
85;176916;0.091309;0.732910;0.718262;0.862595;0.343511;-0.893130
86;178956;0.073242;0.738770;0.711914;1.213740;0.343511;-0.862595
87;180694;0.083496;0.738770;0.717285;1.641221;0.587786;-1.030534
88;182791;0.075684;0.741211;0.722656;1.465649;0.320611;-1.167939
89;184567;0.082520;0.737793;0.701660;1.931298;0.297710;-1.274809
90;186586;0.082031;0.740234;0.706543;1.893130;0.595420;-1.129771
91;188430;0.081543;0.730957;0.695801;1.763359;0.114504;-1.358779
92;190437;0.079102;0.737793;0.713867;1.587786;0.366412;-1.465649
93;192180;0.076172;0.745117;0.711914;1.541985;0.221374;-1.335878
94;194347;0.073242;0.738281;0.704102;1.534351;0.167939;-1.038168
95;196228;0.087402;0.733398;0.713379;1.305344;0.122137;-1.106870
