##########
# 2016-11-21 12:02:35.072888951 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 13
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 1000 (32.800000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;2055;-0.043945;0.015625;-0.991699;0.731707;-0.457317;-0.426829
1;4247;-0.046875;0.023438;-0.993652;0.762195;-0.396341;-0.640244
2;6160;-0.046387;0.011230;-0.986328;1.189024;-0.243902;-0.579268
3;8702;-0.040527;0.022949;-0.988770;0.884146;-0.304878;-0.487805
4;10541;-0.040527;0.020996;-0.998535;0.609756;-0.121951;-0.548780
5;12790;-0.042969;0.018066;-0.998047;0.914634;-0.030488;-0.548780
6;14548;-0.041504;0.017090;-0.998535;0.670732;-0.274390;-0.579268
7;16785;-0.052246;0.016602;-1.001953;0.823171;-0.213415;-0.670732
8;18537;-0.045410;0.022949;-0.985840;0.731707;-0.335366;-0.487805
9;20821;-0.047363;0.011719;-1.006348;0.823171;0.182927;-0.487805
10;22647;-0.041016;0.014160;-0.999023;0.823171;-0.243902;-0.701220
11;24908;-0.040527;0.006348;-1.009277;0.823171;0.060976;-0.609756
12;26704;-0.040527;0.020020;-0.986816;0.884146;0.182927;-0.548780
13;29050;-0.041504;0.018555;-0.990723;0.792683;0.243902;-0.426829
14;30810;-0.037598;0.013184;-0.996094;0.792683;0.091463;-0.548780
15;32920;-0.048340;0.020996;-0.994629;1.036585;0.091463;-0.213415
16;34670;-0.039551;0.016113;-0.990723;1.067073;0.335366;-0.701220
17;36910;-0.040527;0.013184;-0.992188;0.548780;-0.091463;-0.792683
18;38668;-0.049805;0.023438;-0.995605;0.670732;0.060976;-0.518293
19;40939;-0.049316;0.016113;-0.989258;1.310976;0.121951;-0.518293
20;42713;-0.042969;0.018555;-0.990723;0.853659;-0.060976;-0.731707
21;44891;-0.043945;0.013672;-0.995117;0.762195;-0.091463;-0.548780
22;46794;-0.050293;0.005859;-1.002930;0.853659;0.182927;-0.426829
23;49045;-0.049316;0.019531;-1.004883;0.792683;0.243902;-0.701220
24;50806;-0.044434;0.020996;-0.994141;0.914634;0.060976;-0.609756
25;52926;-0.039551;0.013184;-0.985352;1.067073;0.121951;-0.518293
26;54681;-0.041016;0.018066;-1.005859;0.640244;0.060976;-0.548780
27;56997;-0.040527;0.009277;-0.991699;0.914634;-0.274390;-0.579268
28;58784;-0.043457;0.022461;-1.008301;0.579268;0.152439;-0.335366
29;61033;-0.047852;0.020996;-1.001953;0.762195;-0.030488;-0.609756
30;62834;-0.043457;0.020020;-1.001465;0.823171;-0.182927;-0.487805
31;64933;-0.040039;0.014160;-0.995605;0.853659;-0.091463;-0.457317
32;66774;-0.035156;0.018066;-0.990723;0.914634;-0.060976;-0.518293
33;69231;-0.041016;0.016113;-1.000488;0.609756;-0.060976;-0.335366
