##########
# 2016-11-22 10:06:14.836389388 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 54
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1892;0.051270;0.149414;1.013672;0.778626;-0.083969;-0.541985
1;4184;0.055664;0.155273;1.026367;1.068702;-0.007634;-0.618321
2;5929;0.049805;0.153809;1.018555;0.854962;0.091603;-0.412214
3;8023;0.051758;0.145996;1.013184;0.664122;-0.167939;-0.465649
4;9740;0.063965;0.152344;1.021973;1.015267;-0.122137;-0.435115
5;11736;0.062012;0.151367;1.021973;0.900763;0.106870;-0.450382
6;13470;0.055664;0.145020;1.013672;0.786260;0.068702;-0.870229
7;15715;0.062988;0.145996;1.022461;0.526718;0.015267;-0.312977
8;17453;0.052734;0.147461;1.022461;0.755725;0.038168;-0.580153
9;19472;0.057129;0.157227;1.010254;0.877863;-0.114504;-0.656489
10;21264;0.061035;0.149414;1.028320;0.587786;-0.015267;-0.374046
11;23280;0.056152;0.150391;1.022461;0.793893;0.000000;-0.580153
12;25023;0.055176;0.139160;1.020020;0.564885;0.061069;-0.786260
13;27128;0.058105;0.149414;1.014648;0.648855;0.167939;-0.580153
14;28864;0.057617;0.160156;1.027832;0.793893;-0.106870;-0.633588
15;30891;0.058105;0.148926;1.007812;1.038168;0.145038;-0.664122
16;32635;0.063965;0.147949;1.017090;0.870229;0.030534;-0.603053
17;34740;0.060547;0.151367;1.003906;0.816794;0.000000;-0.374046
18;36485;0.055664;0.150879;1.029297;0.900763;-0.167939;-0.725191
19;38503;0.061035;0.154785;1.018066;1.007634;0.045802;-0.412214
20;40237;0.062500;0.148926;1.001465;1.099237;0.076336;-0.702290
21;42709;0.057617;0.152344;1.015625;1.015267;0.251908;-0.625954
22;44497;0.047363;0.155273;1.009277;0.725191;-0.068702;-0.496183
23;46699;0.059570;0.153320;1.021973;1.320611;-0.183206;-0.755725
24;48436;0.051758;0.149902;1.020020;1.251908;-0.312977;-0.633588
25;50448;0.065430;0.152832;1.009766;1.221374;-0.305344;-0.893130
26;52192;0.055176;0.141113;1.008789;1.267176;1.175573;-0.770992
27;54320;0.051270;0.143066;1.022949;1.549618;1.984733;-0.709924
28;56066;0.054688;0.153320;1.027832;1.343511;1.206107;-1.083969
29;58081;0.055176;0.156738;1.037598;1.381679;-0.282443;-1.083969
30;59825;0.057129;0.156738;1.010254;1.442748;-0.740458;-1.068702
31;61855;0.054688;0.161133;1.020508;1.106870;0.580153;-0.511450
32;63595;0.052734;0.147461;1.016113;0.923664;1.229008;-0.648855
33;65717;0.051270;0.147461;1.021973;0.419847;0.572519;-0.503817
34;67455;0.054688;0.152832;1.028320;0.282443;-0.366412;-0.519084
35;69715;0.064941;0.153320;1.034668;0.366412;-0.435115;-0.335878
36;71452;0.056641;0.155762;1.022949;0.297710;-0.526718;-0.068702
37;73532;0.058105;0.151367;1.021973;0.480916;-0.496183;-0.511450
38;75298;0.055664;0.152832;1.012695;0.030534;-0.595420;-0.427481
39;77538;0.055176;0.156250;1.018555;0.114504;-0.160305;-0.648855
40;79272;0.056641;0.152832;1.001953;0.244275;0.022901;-0.717557
41;81280;0.059082;0.150879;1.031738;0.267176;-0.083969;-0.358779
42;83030;0.056641;0.150879;1.020020;0.312977;-0.007634;-0.290076
43;85394;0.054688;0.150879;1.026367;0.587786;0.129771;-0.473282
44;87122;0.059082;0.153809;1.024414;0.534351;0.175573;-0.564885
45;89115;0.056641;0.150391;1.025391;0.893130;-0.091603;-0.656489
46;90832;0.046387;0.154785;1.027344;0.748092;-0.122137;-0.603053
47;92904;0.055176;0.148438;1.021484;0.893130;0.137405;-0.564885
48;94647;0.055664;0.155273;1.012695;1.022901;0.106870;-0.549618
49;96678;0.062012;0.154297;1.014160;0.748092;-0.366412;-0.618321
50;98403;0.064941;0.154297;1.016602;0.900763;-0.343511;-0.412214
51;100408;0.056641;0.152344;1.008301;0.923664;-0.152672;-0.435115
52;102149;0.057617;0.158203;1.000488;0.732824;-0.396947;-0.412214
53;104263;0.047852;0.154297;1.034180;1.007634;-0.648855;-0.374046
54;106008;0.062500;0.146973;1.020020;0.893130;-0.725191;-0.274809
55;108131;0.056152;0.151367;1.026367;1.030534;-0.122137;-0.404580
56;109871;0.064941;0.142578;1.017090;0.977099;0.076336;-0.511450
57;111972;0.053711;0.149902;1.031738;1.106870;-0.007634;-0.221374
58;113717;0.062500;0.146973;1.023438;1.206107;-0.274809;-0.114504
59;115759;0.052734;0.153809;1.021973;1.297710;-0.007634;-0.404580
60;117503;0.057129;0.150391;1.039551;1.389313;0.236641;-0.618321
61;119527;0.050293;0.147949;1.014648;1.229008;0.564885;-0.580153
62;121257;0.051270;0.163086;1.014160;1.183206;0.045802;-0.793893
63;123587;0.060547;0.145996;1.028809;1.068702;-0.091603;-0.610687
64;125560;0.044922;0.153320;1.022949;0.961832;0.083969;-0.564885
65;127601;0.055664;0.151367;1.024902;0.984733;0.038168;-0.488550
66;129335;0.062500;0.149902;1.014160;0.702290;0.083969;-0.664122
67;131408;0.056152;0.141602;1.017090;0.694656;0.099237;-0.351145
68;133152;0.063965;0.141602;1.008301;0.625954;-0.152672;-0.419847
69;135180;0.059082;0.156250;1.024414;0.564885;-0.183206;-0.412214
70;136924;0.059570;0.156250;1.014648;0.633588;-0.061069;-0.534351
71;139036;0.051758;0.147461;1.008301;0.480916;0.099237;-0.396947
72;140779;0.057617;0.158691;1.015625;0.778626;0.206107;-0.671756
73;142875;0.053223;0.144531;1.006836;0.473282;0.022901;-0.534351
74;144615;0.062012;0.153809;1.023438;0.381679;0.137405;-0.770992
75;146645;0.054199;0.150879;1.023438;0.580153;0.229008;-0.717557
76;148385;0.058105;0.154297;1.024902;0.503817;0.022901;-0.335878
77;150499;0.054688;0.155762;1.019531;0.366412;0.129771;-0.488550
78;152237;0.053711;0.151367;1.015137;0.435115;0.274809;-0.305344
79;154266;0.055176;0.159180;1.025391;0.557252;0.183206;-0.534351
80;156016;0.054199;0.154785;1.029785;0.442748;0.259542;-0.595420
81;158035;0.054199;0.153809;1.026855;0.847328;0.129771;-0.618321
82;159771;0.060059;0.146973;1.020508;0.282443;0.198473;-0.473282
83;161880;0.053711;0.150879;1.011719;0.557252;0.083969;-0.564885
84;163656;0.047852;0.144531;1.037598;0.610687;-0.129771;-0.404580
85;165805;0.059082;0.147461;1.013672;0.709924;-0.007634;-0.427481
86;167545;0.065430;0.154297;1.008301;0.832061;-0.022901;-0.442748
87;169687;0.051270;0.147461;1.010254;1.000000;-0.152672;-0.633588
88;171433;0.059082;0.152344;1.021973;1.022901;0.091603;-0.564885
89;173559;0.056641;0.155273;1.009766;1.106870;-0.022901;-0.687023
90;175303;0.057129;0.157227;1.033203;1.076336;0.045802;-0.396947
91;177318;0.059082;0.146973;1.016113;1.167939;-0.045802;-0.587786
92;179054;0.060059;0.156250;1.025879;1.000000;-0.091603;-0.259542
93;181164;0.061035;0.147461;1.020020;1.427481;-0.007634;-0.679389
94;182907;0.062500;0.153809;1.027832;0.854962;-0.251908;-0.442748
95;184939;0.060547;0.147949;1.016602;0.740458;-0.145038;-0.297710
96;186704;0.054199;0.153320;1.020020;0.648855;-0.099237;-0.580153
97;188831;0.056641;0.150879;1.016113;0.412214;-0.053435;-0.396947
98;190579;0.057617;0.155273;1.021484;0.580153;-0.083969;-0.297710
99;192595;0.067871;0.146973;1.007324;0.725191;0.068702;-0.259542
100;194335;0.058105;0.154297;1.015137;0.786260;0.129771;-0.450382
101;196344;0.059082;0.149414;1.018066;0.778626;-0.007634;-0.679389
102;198071;0.058594;0.156250;1.029297;0.557252;-0.015267;-0.526718
103;200214;0.067383;0.147949;1.025391;0.648855;0.167939;-0.526718
104;201933;0.052734;0.149414;1.027832;0.709924;-0.091603;-0.770992
105;203923;0.053711;0.148926;1.019531;0.717557;0.122137;-0.541985
106;205663;0.058105;0.150879;1.023438;0.717557;0.061069;-0.557252
107;207758;0.064453;0.150879;1.012207;0.977099;0.045802;-0.633588
108;209475;0.057617;0.153809;1.009277;1.007634;0.053435;-0.374046
109;211475;0.067871;0.149414;1.026855;0.847328;0.145038;-0.458015
110;213253;0.059082;0.153809;1.022949;0.839695;0.435115;-0.488550
111;215288;0.061523;0.152832;1.016113;1.091603;0.099237;-0.549618
112;217037;0.054199;0.154785;1.018555;1.083969;0.030534;-0.595420
113;219158;0.055664;0.150391;1.019043;0.877863;0.076336;-0.404580
114;220903;0.053223;0.158203;1.027344;0.862595;0.190840;-0.541985
115;222922;0.068359;0.155762;1.014160;1.259542;-0.068702;-0.702290
116;224666;0.063965;0.147949;1.019531;1.465649;-0.076336;-0.389313
117;226773;0.060059;0.154785;1.017090;0.977099;-0.374046;-0.557252
118;228519;0.056152;0.152832;1.018555;1.038168;-0.061069;-0.610687
119;230642;0.062988;0.150391;1.020508;0.778626;0.152672;-0.297710
120;232384;0.053223;0.143066;1.014160;1.015267;-0.061069;-0.541985
121;234393;0.061523;0.157227;1.034180;0.748092;-0.106870;-0.389313
122;236151;0.054688;0.155762;1.014160;0.748092;-0.061069;-0.503817
123;238243;0.056152;0.156250;1.015137;0.725191;-0.083969;-0.709924
124;239983;0.062988;0.145508;1.007324;0.862595;-0.206107;-0.351145
125;254342;0.057617;0.149902;1.019043;0.389313;-0.259542;-0.572519
126;257739;0.054688;0.145020;1.006836;0.603053;0.458015;-0.549618
127;260027;0.054688;0.151367;1.018066;0.770992;0.175573;-0.458015
128;261901;0.050293;0.150391;1.017578;0.786260;0.312977;-0.748092
