##########
# 2016-11-21 17:20:57.715056154 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 21
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;1751;-0.375977;-0.035156;-0.909668;0.656489;-0.022901;-0.351145
1;3506;-0.385986;-0.033447;-0.911621;0.709924;-0.259542;-0.618321
2;5560;-0.387451;-0.028076;-0.915771;0.923664;-0.519084;-0.458015
3;7290;-0.387451;-0.033691;-0.915771;0.236641;-0.839695;-0.786260
4;9429;-0.384277;-0.036377;-0.911133;0.717557;-0.587786;-0.587786
5;11191;-0.383545;-0.036133;-0.915771;0.786260;-0.129771;-0.335878
6;13208;-0.384277;-0.036865;-0.916992;0.633588;-0.137405;-0.137405
7;14939;-0.385742;-0.033203;-0.917236;0.671756;-0.541985;-0.503817
8;17009;-0.383301;-0.033936;-0.918213;0.603053;-0.564885;-0.778626
9;18791;-0.381104;-0.036865;-0.913086;0.946565;-0.297710;-0.641221
10;20870;-0.382568;-0.033691;-0.913574;0.458015;-0.671756;-0.381679
11;22622;-0.381348;-0.032715;-0.918213;0.687023;-0.480916;-0.358779
12;24668;-0.386719;-0.029297;-0.912354;0.641221;-0.022901;-0.885496
13;26400;-0.377197;-0.041992;-0.921143;0.832061;0.328244;-0.183206
14;28602;-0.399902;-0.020264;-0.922119;0.564885;-1.366412;-0.748092
15;30341;-0.384766;-0.034668;-0.910400;0.320611;-0.832061;-1.656489
16;32419;-0.375244;-0.033936;-0.921875;0.633588;-0.351145;-0.778626
17;34160;-0.383545;-0.031982;-0.913574;0.992366;-0.244275;-0.534351
18;36293;-0.383301;-0.035889;-0.914062;1.244275;0.656489;-0.404580
19;38029;-0.382324;-0.034668;-0.925537;0.816794;0.198473;-0.427481
20;40120;-0.385010;-0.031006;-0.919678;0.992366;0.328244;-0.755725
21;41852;-0.380859;-0.032471;-0.921875;1.015267;0.236641;-0.358779
22;43970;-0.382324;-0.031494;-0.922119;1.053435;0.587786;-0.763359
23;45710;-0.385254;-0.031982;-0.917725;1.022901;0.641221;-0.908397
24;47795;-0.384033;-0.032715;-0.912842;1.267176;0.473282;-0.450382
25;49532;-0.382080;-0.031982;-0.917236;0.740458;0.305344;-0.778626
26;51645;-0.381348;-0.032959;-0.916260;1.068702;0.541985;-0.748092
27;53387;-0.379639;-0.035645;-0.918213;0.923664;0.473282;-0.801527
28;55499;-0.381592;-0.031006;-0.908936;0.877863;0.351145;-0.763359
29;57228;-0.380615;-0.030273;-0.910156;1.122137;0.534351;-0.458015
30;59240;-0.383301;-0.031982;-0.915039;0.900763;0.389313;-0.503817
31;60977;-0.384033;-0.032471;-0.915527;0.763359;0.206107;-0.480916
32;63007;-0.382324;-0.029785;-0.912598;1.106870;0.312977;-0.587786
33;64785;-0.385010;-0.032959;-0.917480;0.854962;0.038168;-0.717557
34;66942;-0.382324;-0.031006;-0.916748;0.748092;0.381679;-0.893130
35;68708;-0.380859;-0.036133;-0.914551;1.038168;0.740458;-0.595420
36;70840;-0.389404;-0.025635;-0.917725;1.022901;0.328244;-0.732824
37;72576;-0.378662;-0.033936;-0.925781;0.992366;0.641221;-0.702290
38;74803;-0.383301;-0.038818;-0.916260;0.610687;-0.007634;-0.251908
39;76828;-0.385742;-0.035400;-0.912842;0.870229;-0.045802;-0.877863
40;78557;-0.382812;-0.034912;-0.920166;0.908397;0.312977;-0.496183
41;80558;-0.381836;-0.032715;-0.916016;0.893130;-0.129771;-0.732824
42;82286;-0.379150;-0.033936;-0.916748;1.053435;-0.091603;-0.572519
43;84379;-0.384033;-0.034424;-0.915283;0.977099;0.068702;-0.366412
44;86114;-0.385010;-0.031738;-0.917480;0.877863;-0.221374;-0.503817
45;88147;-0.386719;-0.029297;-0.909424;0.786260;-0.519084;-0.687023
46;89895;-0.383789;-0.032227;-0.915771;0.740458;-0.160305;-0.641221
47;91901;-0.385498;-0.031006;-0.916016;0.862595;-0.427481;-0.755725
48;93638;-0.381104;-0.031494;-0.915039;0.816794;-0.351145;-0.641221
