##########
# 2016-11-21 17:20:41.272962584 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 19
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;7777;-0.064697;0.018066;-0.997803;1.152672;-0.137405;-0.717557
1;9524;-0.066650;0.018311;-1.003418;0.816794;1.870229;-0.160305
2;11578;-0.060303;0.012695;-0.967529;0.847328;-2.038168;-0.832061
3;13300;-0.060791;0.017822;-0.988525;0.396947;-4.687023;-0.534351
4;15291;-0.071045;0.015381;-1.023682;0.770992;-0.458015;-0.442748
5;17002;-0.069824;0.015869;-1.010742;0.954198;1.465649;-0.832061
6;19695;-0.059814;0.012695;-0.976074;0.641221;-3.633588;-0.809160
7;21464;-0.060303;0.015137;-0.994385;0.984733;-3.206107;-0.442748
8;23512;-0.062500;0.013184;-0.983887;0.526718;-3.320611;-0.709924
9;25234;-0.057861;0.014404;-0.979004;0.427481;-5.267176;-1.106870
10;28946;-0.098633;-0.006104;-0.978760;0.809160;-10.000000;-5.358779
11;30690;-0.077881;0.005615;-0.966797;-0.061069;-12.229008;-7.557252
12;32731;-0.104736;-0.020020;-0.958008;-0.809160;-17.572519;-12.511450
13;34469;-0.133545;-0.025391;-0.960205;-1.114504;-21.664122;-18.954198
14;36537;-0.145508;-0.033447;-0.984863;-1.740458;-22.458015;-28.244275
15;38277;-0.155273;-0.047119;-0.946777;-2.977099;-24.763359;-37.183206
16;40676;-0.124756;-0.019043;-1.113770;-3.732824;-1.595420;-45.305344
17;42454;-0.119629;-0.047363;-0.934570;-5.549618;-7.595420;-53.473282
18;44522;-0.116699;-0.054443;-0.977051;-6.152672;-15.259542;-66.045802
19;46255;-0.073730;-0.044922;-1.035400;-7.885496;-16.572519;-74.259542
20;48349;-0.036865;0.003418;-1.062744;-1.946565;-4.053435;-81.343511
21;50587;-0.035645;-0.001221;-0.998535;-9.374046;-0.664122;-86.259542
22;52678;-0.063477;0.010986;-1.003174;-8.480916;-4.984733;-87.816794
23;54406;-0.031494;0.039062;-1.061523;-7.053435;0.648855;-85.702290
24;65365;-0.025879;0.038330;-0.947021;-8.954198;4.312977;-85.106870
25;67280;0.018799;0.055664;-1.017822;-0.267176;-2.022901;-52.656489
26;69556;0.025635;0.032715;-1.030273;-0.557252;4.671756;-47.251908
27;71441;0.045898;0.019043;-1.028564;-1.213740;10.366412;-44.465649
28;73631;0.055664;0.011719;-1.010254;-2.129771;16.839695;-42.274809
29;75563;-0.022461;0.039551;-1.023193;-6.511450;20.244275;-39.000000
30;77851;-0.046631;0.018066;-1.013428;-4.122137;21.038168;-36.312977
31;79652;-0.065430;0.050293;-0.972168;-3.244275;21.068702;-29.580153
32;81735;-0.076416;0.063965;-1.050049;-2.893130;27.702290;-20.564885
33;83469;-0.090820;0.036377;-0.994141;-2.419847;29.267176;-19.038168
34;85489;-0.077148;0.027100;-0.978271;-1.496183;25.229008;-21.290076
35;87250;-0.088379;0.026123;-0.994141;-1.091603;25.213740;-20.442748
36;89388;-0.102051;0.045654;-0.989258;-0.007634;24.526718;-14.251908
37;91129;-0.122314;0.059570;-0.985840;0.786260;21.763359;-6.931298
38;94337;-0.117676;0.038818;-0.979980;0.549618;18.725191;0.557252
39;96127;-0.135254;0.033203;-0.987549;0.916031;16.656489;2.076336
40;98254;-0.118652;0.036621;-0.968506;1.343511;13.770992;3.282443
41;100023;-0.096436;0.013672;-0.964600;1.106870;7.992366;1.381679
##########
# 2016-11-22 10:02:13.07122358 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 19
# Accelerometer full scale: 2 (16384.000000)
