##########
# 2016-11-21 17:36:07.31229591 +0100 CET Data Acquisition
# Acquisition name: event
# Acquisition num: 28
# Accelerometer full scale: 2 (16384.000000)
# Gyroscope full scale: 250 (131.000000)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s)
0;2055;-0.039551;0.011230;-0.992676;0.977099;-0.305344;-0.511450
1;3803;-0.041748;0.009521;-0.996826;0.641221;-0.175573;-0.389313
2;6033;-0.039795;0.009033;-0.999268;0.954198;-0.175573;-0.625954
3;7775;-0.037109;0.011230;-0.995117;0.801527;-0.274809;-0.625954
4;9855;-0.036865;0.010254;-0.998535;0.511450;-0.259542;-0.603053
5;11588;-0.041748;0.011719;-0.994629;0.770992;-0.022901;-0.702290
6;13614;-0.039795;0.009277;-0.994629;0.488550;-0.015267;-0.580153
7;15351;-0.038330;0.006836;-0.994873;0.641221;-0.160305;-0.557252
8;17442;-0.040771;0.011963;-0.997559;0.931298;0.091603;-0.687023
9;19175;-0.039307;0.013428;-0.998535;0.778626;0.053435;-0.793893
10;21194;-0.036133;0.012939;-0.997559;0.755725;-0.152672;-0.625954
11;22939;-0.038574;0.010010;-0.996094;0.702290;-0.488550;-0.580153
12;24964;-0.038574;0.008789;-0.990479;0.885496;-0.183206;-0.557252
13;26699;-0.039062;0.007812;-0.995361;0.740458;0.030534;-0.618321
14;28844;-0.040527;0.015381;-0.992920;0.572519;-0.282443;-0.732824
15;30582;-0.047852;0.013428;-0.996826;0.793893;-0.099237;-0.412214
16;32729;-0.042236;0.011230;-0.996338;0.862595;-0.236641;-0.557252
17;34462;-0.042969;0.013428;-0.992676;0.793893;-0.122137;-0.854962
18;36665;-0.040527;0.014893;-0.989990;0.877863;-0.259542;-0.412214
19;38409;-0.039307;0.015625;-0.999023;0.717557;-0.175573;-0.419847
20;40435;-0.037842;0.014893;-1.003662;0.832061;-0.022901;-0.595420
21;42166;-0.038818;0.013672;-1.003418;0.748092;-0.167939;-0.374046
22;44189;-0.037598;0.008301;-0.998535;0.870229;-0.114504;-0.694656
23;45923;-0.039307;0.010010;-0.990479;0.847328;-0.045802;-0.732824
24;48039;-0.039551;0.011475;-0.996826;0.877863;-0.106870;-0.946565
25;49813;-0.038818;0.015137;-0.990967;0.610687;-0.351145;-0.603053
26;51868;-0.041016;0.014893;-0.993408;0.854962;-0.160305;-0.381679
27;53614;-0.041260;0.013672;-0.991943;0.740458;-0.160305;-0.549618
28;55722;-0.044189;0.011719;-0.996094;0.908397;-0.305344;-0.717557
29;57457;-0.040039;0.012939;-0.993652;1.007634;-0.221374;-0.702290
30;59465;-0.036377;0.010498;-0.999512;0.671756;-0.038168;-0.671756
31;61200;-0.037598;0.013672;-0.999023;0.900763;-0.358779;-0.641221
32;63447;-0.040527;0.012207;-0.994141;0.893130;-0.190840;-0.709924
33;65184;-0.037842;0.015381;-0.994629;0.755725;-0.328244;-0.824427
34;67303;-0.037842;0.007324;-0.998047;0.763359;-0.374046;-0.572519
35;69027;-0.037354;0.011475;-1.000244;0.770992;-0.114504;-0.526718
36;71031;-0.038574;0.011475;-0.993896;0.778626;-0.297710;-0.549618
37;72746;-0.043213;0.008301;-1.001465;0.893130;-0.427481;-0.595420
38;74852;-0.036621;0.021729;-0.994385;1.145038;-0.312977;-0.679389
39;76591;-0.039062;0.011230;-0.995850;0.526718;0.007634;-0.374046
40;78807;-0.041260;0.013916;-0.998047;0.679389;-0.160305;-0.801527
41;80544;-0.045654;0.013184;-0.996338;0.847328;0.053435;-0.610687
42;82574;-0.039062;0.010986;-0.992432;0.923664;0.137405;-0.488550
43;84313;-0.038818;0.013184;-0.999268;0.717557;0.099237;-0.526718
44;86513;-0.041260;0.009521;-0.997314;0.923664;0.145038;-0.519084
45;88245;-0.039307;0.011719;-0.998779;0.832061;-0.083969;-0.603053
46;90252;-0.041504;0.013428;-0.992920;0.961832;-0.061069;-0.351145
47;91987;-0.041504;0.012939;-1.003174;0.801527;-0.053435;-0.557252
48;94113;-0.036377;0.011719;-1.005615;0.854962;-0.167939;-0.503817
