num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.000488;0.070312;-0.084473;1.189024;0.121951;-0.853659;0
2;1704;0.998535;0.067871;-0.085938;1.006098;0.365854;-0.762195;0
3;3398;0.999512;0.071777;-0.082031;1.006098;0.091463;-0.914634;0
4;5091;1.013672;0.065918;-0.069336;0.823171;-0.091463;-0.914634;0
5;6783;1.006348;0.071289;-0.093262;1.006098;-0.060976;-0.670732;0
6;8478;0.998047;0.063477;-0.069824;1.219512;0.000000;-1.128049;0
7;10172;1.004883;0.076660;-0.080566;1.158537;-0.060976;-1.006098;0
8;11870;1.014160;0.070312;-0.067871;0.914634;-0.213415;-0.975610;0
9;13561;0.997070;0.071777;-0.083008;1.189024;-0.091463;-0.975610;0
10;15253;1.006836;0.066895;-0.083984;0.853659;0.060976;-0.823171;0
11;16944;1.002930;0.069336;-0.083496;0.884146;0.243902;-0.731707;0
12;18638;1.001953;0.069336;-0.083008;0.853659;0.000000;-1.036585;0
13;20377;1.001953;0.069336;-0.081543;1.067073;0.030488;-0.792683;0
14;22070;1.006348;0.066406;-0.090820;1.036585;-0.152439;-0.762195;0
15;23761;1.001953;0.069824;-0.074219;1.219512;0.091463;-0.884146;0
16;25453;1.000488;0.068848;-0.072754;1.067073;0.243902;-0.792683;0
17;27147;1.002930;0.071289;-0.067383;1.067073;0.000000;-1.158537;0
18;28847;1.003906;0.077637;-0.069824;1.097561;-0.182927;-0.914634;0
19;30541;1.004883;0.061523;-0.070801;0.975610;0.060976;-0.884146;0
20;32235;1.007812;0.069336;-0.085938;0.945122;0.030488;-1.097561;0
21;33930;0.998535;0.057129;-0.083496;0.945122;0.121951;-1.006098;0
22;35627;1.002441;0.070312;-0.086914;0.884146;0.000000;-0.792683;0
23;37334;1.008789;0.060059;-0.082031;1.036585;0.060976;-0.762195;0
24;39026;1.001465;0.061035;-0.090820;1.280488;-0.030488;-0.823171;0
25;40718;1.004395;0.075195;-0.063477;1.128049;-0.091463;-1.006098;0
26;42409;1.020996;0.071289;-0.067871;1.036585;-0.030488;-0.914634;0
27;44109;1.013184;0.066895;-0.087891;0.975610;-0.091463;-1.006098;0
28;45800;1.009277;0.062500;-0.071777;1.432927;-0.121951;-0.975610;0
29;47497;0.999023;0.068848;-0.082520;1.158537;0.243902;-0.914634;0
