num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;1.004395;0.083008;-0.062988;1.158537;0.030488;-0.792683;0
2;1661;0.995605;0.084961;-0.075684;1.067073;0.000000;-0.975610;0
3;3324;1.004883;0.083984;-0.066895;1.036585;0.060976;-1.067073;0
4;4985;1.003906;0.082031;-0.063477;1.036585;-0.152439;-0.731707;0
5;6645;1.006348;0.077637;-0.056641;1.280488;0.060976;-0.975610;0
6;8303;1.008789;0.081543;-0.067871;1.097561;-0.030488;-0.884146;0
7;9969;0.992188;0.075195;-0.073730;1.158537;-0.030488;-0.731707;0
8;11628;1.004883;0.076660;-0.077148;0.914634;0.030488;-0.670732;0
9;13287;1.000488;0.075684;-0.064941;1.036585;-0.213415;-0.762195;0
10;14948;1.007324;0.089844;-0.072754;1.432927;-0.243902;-0.670732;0
11;16607;1.005859;0.082520;-0.077637;1.036585;0.000000;-0.731707;0
12;18267;1.011230;0.073242;-0.055664;1.036585;0.213415;-0.884146;0
13;19927;1.003906;0.077148;-0.074219;1.036585;0.487805;-1.128049;0
14;21588;0.999512;0.076172;-0.056641;1.158537;0.000000;-0.853659;0
15;23247;1.005371;0.080566;-0.066895;1.189024;-0.274390;-1.006098;0
16;24906;1.001465;0.082031;-0.045898;0.914634;-0.304878;-1.128049;0
17;26566;1.003418;0.070801;-0.051758;0.762195;0.091463;-0.975610;0
18;28231;0.997070;0.086426;-0.065918;1.097561;0.426829;-0.792683;0
19;29893;1.001953;0.083008;-0.071777;1.158537;0.060976;-1.097561;0
20;31553;1.003418;0.079590;-0.069336;1.097561;-0.243902;-0.945122;0
21;33215;1.003418;0.079590;-0.062988;1.158537;-0.152439;-0.945122;0
22;34877;1.005859;0.072754;-0.084473;0.945122;0.030488;-1.067073;0
23;36538;0.994141;0.084961;-0.078125;1.006098;0.000000;-0.853659;0
24;38199;1.007812;0.084961;-0.072754;1.219512;0.000000;-1.067073;0
25;39860;1.011230;0.078613;-0.074219;1.097561;-0.091463;-1.097561;0
26;41518;1.007812;0.080566;-0.065918;0.762195;-0.030488;-1.158537;0
27;43178;1.008301;0.078613;-0.057129;0.823171;0.030488;-1.067073;0
28;44839;0.995605;0.082031;-0.067383;1.128049;0.304878;-0.792683;0
29;46499;1.006348;0.078125;-0.068359;0.884146;0.152439;-0.945122;0
30;48157;1.010254;0.079102;-0.069824;0.975610;-0.060976;-1.250000;0
31;49818;1.002441;0.082031;-0.063965;0.823171;-0.060976;-0.823171;0
32;51479;0.996582;0.085938;-0.048828;0.762195;0.182927;-1.097561;0
33;53139;0.996094;0.081543;-0.056641;1.128049;0.182927;-0.884146;0
34;54798;1.007812;0.082520;-0.069824;0.823171;0.121951;-1.189024;0
35;56458;1.005859;0.071289;-0.063965;0.945122;0.060976;-0.792683;0
36;58117;1.001465;0.075195;-0.068359;1.341463;-0.243902;-0.914634;0
37;59780;0.999023;0.074219;-0.066895;1.189024;0.091463;-1.128049;0
38;61443;0.999023;0.082031;-0.067871;0.914634;0.152439;-1.036585;0
39;63103;0.997070;0.076660;-0.075195;0.975610;0.182927;-0.731707;0
40;64761;1.014160;0.077637;-0.071777;1.097561;0.152439;-0.945122;0
41;66419;0.997070;0.082520;-0.058105;0.914634;0.121951;-0.792683;0
42;68082;1.004883;0.080078;-0.059082;1.097561;0.274390;-1.097561;0
43;69742;1.005371;0.077148;-0.064453;1.036585;-0.304878;-1.006098;0
44;71402;1.006836;0.083008;-0.070801;0.853659;0.030488;-0.975610;0
45;73060;0.996094;0.082520;-0.065918;0.975610;-0.091463;-0.945122;0
46;74721;0.999512;0.080566;-0.061035;1.128049;0.182927;-0.762195;0
47;76383;1.010742;0.087891;-0.051270;1.158537;0.091463;-0.914634;0
48;78045;1.001953;0.070801;-0.056152;0.670732;-0.274390;-1.158537;0
49;79707;1.002441;0.081055;-0.082031;1.036585;0.182927;-0.853659;0
50;81366;1.004395;0.077637;-0.061035;1.067073;0.030488;-0.823171;0
51;83025;0.996582;0.081055;-0.059570;1.006098;-0.060976;-0.884146;0
52;84687;1.007324;0.078613;-0.065430;0.945122;-0.182927;-0.792683;0
53;86349;1.008789;0.075684;-0.073730;1.067073;-0.213415;-1.006098;0
54;88009;1.005859;0.078613;-0.069336;0.975610;0.091463;-1.036585;0
55;89668;1.002441;0.080078;-0.067871;0.914634;0.152439;-1.067073;0
56;91329;0.992188;0.085938;-0.057617;0.884146;0.121951;-0.853659;0
57;92991;1.003906;0.078613;-0.075684;1.036585;-0.182927;-1.036585;0
58;94652;1.015137;0.078125;-0.056641;0.975610;-0.091463;-1.128049;0
59;96311;1.011230;0.081055;-0.076172;1.189024;0.243902;-0.731707;0
60;97972;1.000000;0.076172;-0.075195;1.189024;0.121951;-0.975610;0
61;99633;1.009766;0.087402;-0.075684;0.975610;0.274390;-1.006098;0
62;101294;1.011230;0.078613;-0.061035;0.945122;-0.213415;-0.945122;0
63;102957;1.007324;0.081543;-0.065430;1.067073;-0.274390;-0.823171;0
64;104617;1.011719;0.087891;-0.063965;1.250000;0.213415;-0.975610;0
65;106276;1.001465;0.083984;-0.064941;1.097561;0.182927;-0.640244;0
66;107935;1.004883;0.084961;-0.065918;0.792683;0.182927;-0.609756;0
67;109598;1.010742;0.077148;-0.061523;0.792683;0.152439;-0.914634;0
68;111262;1.007812;0.082031;-0.073730;0.823171;-0.091463;-0.609756;0
69;112921;0.996582;0.075684;-0.066406;1.280488;0.060976;-0.975610;0
70;114583;1.002441;0.077637;-0.068848;1.128049;-0.243902;-1.280488;0
71;116245;1.005371;0.071777;-0.064941;1.036585;-0.213415;-1.097561;0
72;117906;0.995605;0.080078;-0.069824;1.006098;0.182927;-1.006098;0
73;119567;1.007324;0.080078;-0.080566;1.097561;-0.030488;-0.853659;0
74;121229;1.004395;0.086426;-0.055664;1.067073;0.152439;-1.006098;0
75;122889;1.004395;0.078613;-0.062012;0.884146;0.091463;-0.975610;0
76;124547;1.000488;0.081543;-0.068848;1.006098;0.091463;-1.097561;0
77;126210;1.006348;0.087402;-0.072266;1.036585;0.060976;-0.701220;0
78;127870;1.009766;0.085449;-0.055664;1.067073;-0.030488;-0.914634;0
79;129530;1.010254;0.082520;-0.062988;1.097561;0.274390;-0.945122;0
80;131184;1.005371;0.078125;-0.069336;0.975610;-0.060976;-0.945122;0
81;132840;1.001953;0.082520;-0.071289;1.128049;0.060976;-1.006098;0
82;134497;1.001465;0.072754;-0.068359;0.884146;0.121951;-1.006098;0
83;136151;1.000488;0.081543;-0.065918;0.884146;0.000000;-0.823171;0
84;137807;1.010254;0.077637;-0.081055;1.280488;-0.030488;-1.036585;0
85;139472;1.000488;0.077637;-0.054199;0.945122;-0.091463;-0.823171;0
86;141149;1.006348;0.080566;-0.067383;1.036585;-0.030488;-0.762195;0
87;142805;1.006348;0.078125;-0.055664;1.189024;0.000000;-0.762195;0
88;144455;1.000000;0.085449;-0.078125;0.853659;0.213415;-0.914634;0
89;146106;1.000000;0.080078;-0.062500;0.914634;0.091463;-1.067073;0
90;147756;1.010742;0.079102;-0.059570;1.097561;-0.213415;-0.884146;0
91;149408;1.012695;0.080078;-0.066406;1.128049;0.000000;-0.945122;0
92;151059;0.996094;0.086914;-0.072754;1.036585;0.060976;-0.914634;0
93;152708;1.004883;0.082031;-0.081055;1.006098;0.274390;-0.640244;0
94;154355;0.996582;0.077148;-0.064941;0.792683;-0.152439;-0.731707;0
95;156002;1.002930;0.080078;-0.051758;1.158537;-0.182927;-1.219512;0
96;157649;0.994141;0.088867;-0.068359;1.067073;0.182927;-0.914634;0
97;159297;1.005371;0.075195;-0.064453;1.067073;0.152439;-0.609756;0
98;160946;1.000488;0.079590;-0.076660;0.945122;0.335366;-0.792683;0
99;162594;1.002441;0.077148;-0.067383;0.762195;0.152439;-1.067073;0
100;164243;1.009766;0.080566;-0.079590;1.036585;0.000000;-1.219512;0
101;165889;1.006836;0.078125;-0.063477;1.219512;-0.030488;-0.945122;0
102;167534;1.004395;0.080566;-0.066895;1.128049;-0.030488;-1.006098;0
103;169185;1.002441;0.078125;-0.056152;1.067073;-0.030488;-0.884146;0
104;170844;1.005859;0.080078;-0.060547;1.158537;0.091463;-1.006098;0
105;172499;1.000000;0.075684;-0.074219;1.036585;0.091463;-0.884146;0
106;174152;1.006348;0.072266;-0.072266;0.914634;0.121951;-1.189024;0
