##########
# 2017-02-15 10:45:44.470947011 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 250 (131)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;-0.283203;-0.321777;-0.901855;1.274809;-0.099237;-0.458015;0
2;1687;-0.279297;-0.321777;-0.897949;0.946565;-0.244275;-0.854962;0
3;3372;-0.287109;-0.313965;-0.895996;0.893130;-0.022901;-0.488550;0
4;5059;-0.279785;-0.321289;-0.892578;1.213740;-0.083969;-0.610687;0
5;6743;-0.284668;-0.323242;-0.887207;1.038168;-0.022901;-0.541985;0
6;8430;-0.287598;-0.319824;-0.890625;0.992366;0.045802;-0.786260;0
7;10115;-0.291016;-0.324707;-0.899902;0.977099;0.114504;-0.984733;0
8;11802;-0.281250;-0.311035;-0.893555;1.282443;0.442748;-0.862595;0
9;13486;-0.282715;-0.318848;-0.901855;1.167939;0.251908;-0.847328;0
10;15174;-0.290527;-0.312988;-0.899414;0.916031;-0.007634;-0.839695;0
11;16858;-0.287598;-0.316895;-0.894531;1.198473;0.137405;-0.946565;0
12;18546;-0.290039;-0.312012;-0.884766;1.099237;0.236641;-1.312977;0
13;20233;-0.296875;-0.316895;-0.887207;1.175573;0.496183;-1.274809;0
14;21921;-0.284668;-0.313965;-0.900879;1.106870;0.412214;-1.083969;0
15;23605;-0.284180;-0.320801;-0.883301;1.129771;0.526718;-1.083969;0
16;25294;-0.289551;-0.318359;-0.909668;1.259542;0.335878;-1.015267;0
17;26978;-0.287109;-0.322266;-0.913086;1.076336;0.320611;-1.320611;0
18;28666;-0.281738;-0.320312;-0.882324;1.038168;0.435115;-1.526718;0
19;30351;-0.282715;-0.319336;-0.900391;0.916031;0.427481;-1.099237;0
20;32037;-0.281738;-0.312012;-0.890625;1.007634;0.610687;-1.251908;0
21;33724;-0.283691;-0.317383;-0.902832;1.274809;0.603053;-0.893130;0
22;35412;-0.288086;-0.317871;-0.893555;1.297710;0.351145;-1.091603;0
23;37098;-0.285156;-0.318848;-0.913086;1.496183;0.587786;-1.045802;0
24;38784;-0.289551;-0.309570;-0.895508;1.381679;0.190840;-0.938931;0
25;40467;-0.280762;-0.313477;-0.892090;1.251908;0.251908;-1.038168;0
26;42154;-0.289062;-0.319336;-0.897949;1.114504;0.320611;-0.862595;0
27;43837;-0.291016;-0.317383;-0.904297;1.068702;0.435115;-1.045802;0
28;45526;-0.291016;-0.321289;-0.892578;1.045802;0.297710;-0.961832;0
29;47213;-0.286621;-0.318359;-0.896484;0.832061;0.190840;-0.717557;0
30;48899;-0.288086;-0.324219;-0.900391;0.755725;0.122137;-0.809160;0
31;50585;-0.286133;-0.315430;-0.903809;0.946565;-0.099237;-0.755725;0
32;52271;-0.287109;-0.319824;-0.892090;0.946565;-0.175573;-0.809160;0
