##########
# 2017-02-15 11:14:44.174077349 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 250 (131)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;0.014648;-0.571777;-0.816895;0.847328;-0.091603;-0.870229;0
2;1645;0.017578;-0.567383;-0.816895;0.923664;-0.137405;-0.946565;0
3;3289;0.020508;-0.581543;-0.805176;0.931298;-0.122137;-0.931298;0
4;4937;0.009277;-0.571777;-0.813477;0.893130;0.290076;-0.900763;0
5;6589;0.018555;-0.572266;-0.810547;0.832061;0.244275;-0.770992;0
6;8239;0.017090;-0.571289;-0.809570;1.015267;0.137405;-0.664122;0
7;9892;0.013672;-0.576172;-0.809570;0.969466;-0.152672;-0.908397;0
8;11542;0.016113;-0.570801;-0.809570;0.938931;-0.022901;-0.984733;0
9;13193;0.017578;-0.572754;-0.813965;1.297710;0.076336;-1.053435;0
10;14843;0.009766;-0.571289;-0.794922;0.877863;0.137405;-1.083969;0
11;16495;0.017578;-0.568848;-0.794434;1.068702;0.152672;-1.297710;0
12;18150;0.005371;-0.573242;-0.810547;1.374046;0.000000;-0.824427;0
13;19802;0.018555;-0.571777;-0.809082;1.206107;0.328244;-0.900763;0
14;21454;0.011719;-0.570801;-0.812988;1.251908;-0.175573;-0.900763;0
15;23106;0.018555;-0.563477;-0.807129;0.961832;0.160305;-1.022901;0
16;24762;0.020996;-0.567871;-0.820312;1.320611;0.129771;-0.809160;0
17;26413;0.021484;-0.575684;-0.805664;1.068702;0.129771;-0.595420;0
18;28063;0.014160;-0.571777;-0.805664;0.877863;0.221374;-0.969466;0
19;29715;0.012695;-0.574219;-0.791016;0.671756;0.068702;-1.145038;0
20;31365;0.010254;-0.567383;-0.812988;1.045802;-0.167939;-1.061069;0
21;33016;0.005371;-0.577148;-0.799805;0.648855;-0.068702;-1.198473;0
22;34667;0.014160;-0.572754;-0.804199;0.938931;0.221374;-1.129771;0
23;36317;0.017578;-0.567871;-0.820801;0.786260;0.007634;-1.137405;0
24;37968;0.008301;-0.582031;-0.827637;0.992366;-0.030534;-0.969466;0
25;39619;0.018555;-0.573242;-0.814453;1.312977;0.053435;-0.931298;0
26;41270;0.017090;-0.567383;-0.798340;1.160305;0.229008;-1.022901;0
27;42924;0.009277;-0.574707;-0.823242;1.564885;0.083969;-0.877863;0
28;44579;0.020020;-0.561523;-0.813477;1.343511;0.282443;-0.946565;0
29;46229;0.013672;-0.576172;-0.809082;1.473282;0.236641;-1.045802;0
30;47875;0.020020;-0.576172;-0.811523;1.549618;0.152672;-0.984733;0
31;49527;0.020508;-0.566406;-0.808105;1.175573;-0.076336;-1.114504;0
32;51188;0.012207;-0.572754;-0.812012;1.160305;0.152672;-0.923664;0
33;52848;0.006836;-0.576172;-0.810059;1.259542;0.053435;-0.893130;0
34;54508;0.009277;-0.565430;-0.802734;1.015267;0.145038;-1.160305;0
35;56161;0.017578;-0.578125;-0.793457;1.061069;0.282443;-0.809160;0
36;57812;0.013672;-0.570312;-0.814453;0.770992;-0.053435;-0.717557;0
37;59465;0.011719;-0.577637;-0.814941;0.564885;0.175573;-1.282443;0
38;61117;0.016602;-0.571777;-0.804688;0.610687;0.290076;-1.114504;0
39;62768;0.016113;-0.569824;-0.805664;0.671756;0.061069;-1.022901;0
40;64422;0.017090;-0.576660;-0.814453;1.007634;0.106870;-0.725191;0
41;66077;0.007324;-0.577637;-0.812988;0.984733;0.145038;-1.068702;0
42;67730;0.013184;-0.567871;-0.818359;0.923664;0.015267;-0.809160;0
43;69382;0.010254;-0.575195;-0.806152;1.083969;-0.007634;-1.007634;0
44;71038;0.016602;-0.572754;-0.811035;1.106870;0.015267;-0.778626;0
45;72690;0.009766;-0.571777;-0.812988;1.381679;0.053435;-0.900763;0
46;74341;0.014648;-0.578125;-0.818359;1.595420;0.038168;-1.236641;0
47;76035;0.020508;-0.583496;-0.814941;1.282443;0.106870;-0.885496;0
48;77686;0.013672;-0.577637;-0.822266;1.099237;-0.091603;-0.931298;0
49;79339;0.016602;-0.570312;-0.799316;1.167939;0.160305;-0.748092;0
50;80993;0.009766;-0.582031;-0.808594;1.335878;0.251908;-0.885496;0
51;82646;0.011230;-0.571289;-0.807129;1.038168;0.007634;-1.007634;0
52;84296;0.011719;-0.571289;-0.814941;0.854962;0.022901;-1.091603;0
53;85947;0.015137;-0.568359;-0.804688;0.946565;0.022901;-1.022901;0
54;87598;0.012207;-0.573730;-0.811035;0.862595;0.160305;-0.740458;0
55;89248;0.015625;-0.566406;-0.824219;0.969466;0.038168;-0.984733;0
56;90903;0.015625;-0.570312;-0.812500;0.854962;0.045802;-0.824427;0
57;92553;0.015137;-0.566406;-0.813477;0.885496;0.137405;-1.007634;0
58;94202;0.009766;-0.570312;-0.809570;1.099237;0.007634;-0.984733;0
59;95854;0.008301;-0.572266;-0.807129;1.045802;0.175573;-0.946565;0
60;97504;0.016602;-0.575684;-0.812012;1.083969;0.206107;-0.580153;0
61;99154;0.008301;-0.568848;-0.816406;0.938931;0.282443;-0.969466;0
62;100806;0.017578;-0.581055;-0.818359;1.290076;-0.038168;-0.702290;0
63;102460;0.013672;-0.578125;-0.810059;1.351145;-0.045802;-0.877863;0
64;104111;0.017578;-0.575195;-0.814453;1.519084;-0.038168;-1.038168;0
65;105796;0.009766;-0.573242;-0.808105;1.007634;-0.007634;-0.870229;0
66;107448;0.018066;-0.578613;-0.809570;1.206107;0.068702;-0.908397;0
67;109098;0.013672;-0.574219;-0.810059;1.297710;-0.068702;-0.969466;0
68;110751;0.018066;-0.581055;-0.811035;1.206107;-0.045802;-0.946565;0
69;112401;0.013672;-0.573730;-0.804688;0.908397;-0.045802;-0.786260;0
70;114053;0.009277;-0.578613;-0.816895;1.038168;0.190840;-1.053435;0
71;115704;0.018555;-0.578613;-0.808105;0.732824;0.175573;-1.091603;0
72;117354;0.015137;-0.580566;-0.811035;0.725191;-0.076336;-0.908397;0
73;119004;0.012695;-0.572266;-0.812012;1.030534;0.145038;-0.977099;0
74;120656;0.011719;-0.576172;-0.823730;0.923664;0.122137;-1.061069;0
75;122308;0.015625;-0.575684;-0.808105;1.099237;0.206107;-0.938931;0
76;123957;0.017090;-0.576660;-0.806641;1.038168;0.007634;-0.900763;0
77;125609;0.019043;-0.576660;-0.800293;1.122137;-0.068702;-0.992366;0
78;127258;0.017578;-0.573242;-0.813965;1.229008;0.106870;-1.129771;0
79;128914;0.014648;-0.571777;-0.807129;1.183206;-0.061069;-1.091603;0
80;130576;0.019043;-0.577637;-0.818848;1.083969;-0.007634;-1.030534;0
81;132234;0.017578;-0.576660;-0.806641;1.091603;0.229008;-0.877863;0
82;133888;0.020508;-0.572754;-0.812500;0.946565;0.122137;-1.068702;0
83;135537;0.020996;-0.575195;-0.805176;1.099237;0.045802;-1.221374;0
84;137186;0.013672;-0.575195;-0.798828;1.267176;0.145038;-1.068702;0
85;138832;0.013672;-0.581543;-0.803711;1.000000;-0.053435;-1.015267;0
86;140479;0.013672;-0.567383;-0.804199;0.870229;-0.106870;-0.824427;0
87;142123;0.015137;-0.578613;-0.802246;0.877863;0.244275;-1.007634;0
88;143769;0.013184;-0.575195;-0.798828;0.687023;0.152672;-0.916031;0
89;145417;0.014648;-0.578613;-0.806152;0.694656;-0.129771;-0.854962;0
90;147064;0.010742;-0.578613;-0.817383;0.809160;0.022901;-0.931298;0
91;148710;0.021973;-0.583008;-0.815918;1.129771;0.190840;-1.251908;0
92;150357;0.020020;-0.569824;-0.808105;0.809160;-0.068702;-0.839695;0
93;152001;0.015625;-0.575684;-0.822754;0.770992;0.038168;-0.908397;0
94;153654;0.007324;-0.574707;-0.797363;1.251908;0.038168;-0.984733;0
95;155317;0.008301;-0.573730;-0.810547;1.160305;0.015267;-1.000000;0
96;156974;0.007812;-0.569824;-0.814941;1.068702;-0.083969;-0.870229;0
97;158624;0.016602;-0.580078;-0.812988;1.160305;0.251908;-0.770992;0
98;160276;0.008301;-0.575684;-0.808594;0.870229;0.267176;-1.129771;0
99;161934;0.018555;-0.572266;-0.803223;1.053435;0.030534;-1.114504;0
100;163594;0.010742;-0.572266;-0.805664;0.885496;0.251908;-0.969466;0
101;165247;0.013184;-0.574707;-0.798340;1.015267;0.290076;-0.961832;0
102;166897;0.013184;-0.573730;-0.805176;0.862595;0.083969;-1.076336;0
103;168547;0.020996;-0.570312;-0.802246;1.068702;0.030534;-0.961832;0
104;170200;0.020020;-0.568848;-0.811523;0.923664;0.083969;-1.190840;0
105;171852;0.015137;-0.575684;-0.798828;0.916031;-0.038168;-1.083969;0
106;173504;0.018066;-0.571777;-0.799805;0.709924;0.091603;-0.931298;0
107;175155;0.017578;-0.571777;-0.803223;0.519084;0.114504;-1.068702;0
108;176806;0.013672;-0.576172;-0.806152;0.885496;0.015267;-0.900763;0
109;178455;0.010742;-0.572266;-0.815918;1.015267;0.061069;-0.954198;0
