##########
# 2017-02-15 11:02:15.85272231 +0100 CET Data Acquisition
# Acquisition name: i001
# Acquisition num: 0
# Accelerometer full scale: 8 (4096)
# Gyroscope full scale: 250 (131)
##########
num; time(us); accX(g); accY(g); accZ(g); gyrX(o/s); gyrY(o/s); gyrZ(o/s);p
1;0;0.021973;-0.580566;-0.805176;1.236641;0.206107;-1.022901;0
2;1690;0.009277;-0.580566;-0.813965;1.213740;0.274809;-0.984733;0
3;3388;0.017090;-0.579590;-0.805664;1.312977;0.030534;-0.946565;0
4;5081;0.013672;-0.584473;-0.805176;0.969466;0.290076;-0.931298;0
5;6773;0.003906;-0.583008;-0.808594;1.038168;0.152672;-1.206107;0
6;8476;0.003418;-0.583496;-0.803711;1.022901;0.045802;-1.000000;0
7;10186;0.013184;-0.589355;-0.803711;0.923664;-0.122137;-0.877863;0
8;11889;0.009766;-0.583496;-0.815430;1.167939;0.015267;-0.961832;0
9;13587;0.005371;-0.579590;-0.812500;1.083969;0.015267;-1.091603;0
10;15280;0.018066;-0.592285;-0.812012;1.061069;0.229008;-0.885496;0
11;16977;0.014648;-0.583984;-0.794922;1.038168;0.206107;-1.053435;0
12;18672;0.025391;-0.580078;-0.805176;1.053435;0.206107;-0.885496;0
13;20370;0.012695;-0.578125;-0.805664;1.259542;0.000000;-0.893130;0
14;22064;0.014648;-0.580566;-0.793457;1.122137;0.038168;-1.190840;0
15;23759;0.020020;-0.581055;-0.799316;1.175573;-0.145038;-0.877863;0
16;25450;0.015137;-0.581543;-0.794922;1.190840;0.038168;-0.824427;0
17;27144;0.016602;-0.576660;-0.813477;1.282443;0.160305;-0.854962;0
18;28846;0.001465;-0.583496;-0.808105;1.114504;-0.099237;-0.862595;0
19;30551;0.009277;-0.586914;-0.799316;1.160305;0.106870;-0.755725;0
20;32260;0.012207;-0.584961;-0.800293;1.007634;0.175573;-0.671756;0
21;33976;0.008301;-0.583496;-0.786621;1.267176;0.229008;-0.809160;0
22;35670;0.018555;-0.582520;-0.801758;1.053435;0.053435;-1.053435;0
23;37381;0.016113;-0.577148;-0.802734;1.190840;0.076336;-0.977099;0
24;39083;0.017578;-0.585449;-0.804688;0.847328;-0.076336;-0.816794;0
25;40780;0.020508;-0.589844;-0.799316;0.908397;-0.129771;-0.824427;0
26;42475;0.022949;-0.577148;-0.797363;0.824427;0.229008;-0.931298;0
27;44167;0.010742;-0.585449;-0.809570;1.190840;0.099237;-1.114504;0
28;45864;0.015625;-0.583008;-0.802246;1.022901;0.099237;-1.106870;0
29;47556;0.014648;-0.582520;-0.815430;0.893130;-0.061069;-0.793893;0
30;49251;0.014648;-0.583496;-0.822266;0.938931;0.030534;-0.725191;0
31;50944;0.010742;-0.581543;-0.801758;0.984733;0.358779;-1.007634;0
32;52642;0.012207;-0.569824;-0.799805;1.343511;0.198473;-0.793893;0
33;54344;0.012695;-0.579590;-0.813477;1.503817;0.083969;-0.801527;0
34;56046;0.012207;-0.580566;-0.802246;1.137405;-0.045802;-0.984733;0
35;57755;0.016113;-0.574219;-0.804199;1.091603;0.099237;-0.847328;0
36;59459;0.012695;-0.586914;-0.811035;1.114504;-0.061069;-0.977099;0
37;61154;0.012207;-0.582520;-0.805664;1.068702;0.061069;-0.847328;0
38;62856;0.011230;-0.587891;-0.799805;0.954198;0.152672;-1.206107;0
